Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G6	C(C(CO)(CC(CO)O)O)=O	XVJIFPWLWRLDAB	66.8172	C6H12O5	164.068475	-2.315	0.201	5	4	97.99	-7.8567
G6	C(C(CC(CO)(C(C)O)O)O)=O	XQHLRMXWFZMFEC	64.0334	C7H14O5	178.084125	-1.9557	-0.177	5	4	97.99	-6.5855
G6	C(C(CCC(CO)O)O)=O	BFULBERWHKYUQW	42.9401	C6H12O4	148.07356	-1.3145	-0.467	4	3	77.76	-9.2673
G6	C(C(C)(CC(CO)O)O)=O	LSNTYIOYMFZPSK	46.2617	C6H12O4	148.07356	-1.3883	-0.306	4	3	77.76	-8.1408
G6	C(C(C)=O)(C(CC(CO)O)O)=O	YRDFIHATWXUSMJ	451.943	C7H12O5	176.068475	-1.8271	-0.333	5	3	94.83	-7.5228
G6	C(CC(C(CCC=O)O)O)(O)=O	ONGWEBUOZLJDRX	-0.941934	C7H12O5	176.068475	-1.2097	-0.719	5	3	94.83	-3.5505
G6	C(CC(CCC(CO)O)=O)(O)=O	OCNGGMMYIGJZER	-10.1387	C7H12O5	176.068475	-1.0286	-0.555	5	3	94.83	-11.792
G6	C(CCC(CC(CO)O)O)=O	VDBZPFKOWXIBOA	430.11	C7H14O4	162.08921	-0.8601	-0.737	4	3	77.76	-7.9203
G6	C(CCC(CO)C(CO)O)=O	OHZHMMGXMFYCMM	28.6174	C7H14O4	162.08921	-1.0011	-0.519	4	3	77.76	-6.8967
G6	C(C)(C(CO)CC(CO)O)=O	ZRXYLXGEZQQHQG	25.6158	C7H14O4	162.08921	-0.9151	-0.463	4	3	77.76	-4.0715
G6	C(CCC(C(CCO)O)O)=O	DQMHNZONQMFWPF	29.4698	C7H14O4	162.08921	-0.8601	-0.737	4	3	77.76	-6.6418
G6	C(CCC(CO)O)(CCO)=O	AEQHADMBVAJLGA	18.9396	C7H14O4	162.08921	-0.679	-0.573	4	3	77.76	-7.4097
G6	C(CCC(CC(CO)O)O)(O)=O	VYZDVHUSGGKORK	-6.4227	C7H14O5	178.084125	-0.9974	-0.504	5	4	97.99	-5.9535
G6	C(CCC(CO)C(CO)O)(O)=O	AZMBDKYEORZWOL	14.2583	C7H14O5	178.084125	-1.1384	-0.286	5	4	97.99	-4.5511
G6	C(CCC(C(CCO)O)O)(O)=O	BQBBRPLXRIBVFQ	4.96306	C7H14O5	178.084125	-0.9974	-0.504	5	4	97.99	-4.6652
G6	C(CO)(CCC(CO)O)=O	JAXOYZWSTKFKML	39.3925	C6H12O4	148.07356	-1.1334	-0.303	4	3	77.76	-4.7325
G6	C(C(CC(CO)CO)O)O	WWGIVJUMKQYRND	29.7607	C6H14O4	150.08921	-1.2432	-0.034	4	4	80.92	-6.5702
G6	C(C(CC(CCO)O)O)O	FYCULGZHSJZNKH	26.1085	C6H14O4	150.08921	-1.1022	-0.252	4	4	80.92	-6.7375
G6	C(C(CC(CO)O)O)=CC	PFBVZTVMZDIXRO	401.971	C7H14O3	146.094295	0.0267	-0.801	3	3	60.69	-7.2789
G6	C(CCC(CO)O)=CCO	MVMRFAVQTBRTOO	21.6194	C7H14O3	146.094295	0.1218	-0.693	3	3	60.69	-9.9428
G6	C=CC(CO)CC(CO)O	XUJORNWUFLJPLZ	42.6755	C7H14O3	146.094295	-0.0476	-0.75	3	3	60.69	-7.91
G6	C=CCC(CC(CO)O)O	JDLWOLSYKQUULO	461.07	C7H14O3	146.094295	0.0934	-0.968	3	3	60.69	-7.6175
G6	C(CCC(CO)O)=CC(O)=O	SNVAGEIZIMVFRV	9.46463	C7H12O4	160.07356	-0.2278	-0.675	4	3	77.76	-8.5699
G6	C(C(C=C)(CC(CO)O)O)(O)=O	PSXRQJCJIVRTOE	62.1326	C7H12O5	176.068475	-1.2567	-0.282	5	4	97.99	-8.5084
G6	C(C(C(C)CC(CO)O)=O)(O)=O	FNMBWGUTAIXRHW	45.6819	C7H12O5	176.068475	-1.2647	-0.445	5	3	94.83	-9.6211
G6	C(C(C)O)(CCC(CO)O)=O	YXPSPQWAUGIQPH	430.263	C7H14O4	162.08921	-0.7741	-0.681	4	3	77.76	-6.0822
G6	C(C)(C(CCC(CO)O)O)=O	SBORWTFXCXPUQV	477.125	C7H14O4	162.08921	-0.7741	-0.681	4	3	77.76	-4.4879
G6	C(C)(C(C)(CC(CO)O)O)=O	ROAGCBJNRCWKHH	3185.06	C7H14O4	162.08921	-0.8479	-0.52	4	3	77.76	-1.4717
G6	C(C(CC(CO)O)O)(CC)=O	DQKBVBGJHAFGCH	424.936	C7H14O4	162.08921	-0.7741	-0.681	4	3	77.76	-1.675
G6	C(CO)(CCCC(CO)O)=O	BAQYICHOEGBSNJ	430.485	C7H14O4	162.08921	-0.679	-0.573	4	3	77.76	-8.1255
G6	C(CO)(C(C)CC(CO)O)=O	YPNOAUSPYRGUCI	43.8817	C7H14O4	162.08921	-0.9151	-0.463	4	3	77.76	-2.4419
G6	C=CC(CCC(CO)O)O	CHXRUKAKVOMERL	450.803	C7H14O3	146.094295	0.0934	-0.968	3	3	60.69	-10.421
G6	C=CC(C)(CC(CO)O)O	ATRTXGJINFBTCI	3224.83	C7H14O3	146.094295	0.0196	-0.807	3	3	60.69	-8.9104
G6	C=CC(CO)(CC(CO)O)O	LQFKMPJBNKLXTO	61.2512	C7H14O4	162.08921	-0.9071	-0.3	4	4	80.92	-9.0003
G6	C=CC(C(CC(CO)O)O)O	VNPUBALBBYKILM	443.034	C7H14O4	162.08921	-0.9284	-0.569	4	4	80.92	-9.1133
G6	C(C(CC(CO)(CO)O)O)O	SBAMHWRIINXWAA	64.3516	C6H14O5	166.084125	-2.1027	0.416	5	5	101.15	-6.0525
G6	C(C(CC)(CC(CO)O)O)=O	WXNANUDURBZRLL	55.89	C7H14O4	162.08921	-0.9339	-0.576	4	3	77.76	-7.5542
G6	C(C(CCCC(CO)O)O)=O	VZCKCNBBZRUDFH	442.592	C7H14O4	162.08921	-0.8601	-0.737	4	3	77.76	-11.232
G6	C(C(C(C)CC(CO)O)O)=O	SJDXUHWZAXBATK	46.2872	C7H14O4	162.08921	-1.0962	-0.627	4	3	77.76	-5.5599
G6	C(C(CCO)CC(CO)O)=O	ULANEHVKRALQMR	28.6107	C7H14O4	162.08921	-1.0011	-0.519	4	3	77.76	-10.164
G6	C(CCC(CO)(CCO)O)=O	BETOEEVCEMKJEN	41.0762	C7H14O4	162.08921	-0.8388	-0.468	4	3	77.76	-8.4206
G6	C(CC(CO)CC(CO)O)=O	CJRMNUKFBMWDMZ	26.3866	C7H14O4	162.08921	-1.0011	-0.519	4	3	77.76	-7.1875
G6	C(CCC(CO)(CCO)O)(O)=O	PNKPRLONPGWHLP	9.7511	C7H14O5	178.084125	-0.9761	-0.235	5	4	97.99	-6.5366
G6	C(CC(C)(CC(CO)O)O)=O	AXAFOXYRZMJHGC	31.5967	C7H14O4	162.08921	-0.9339	-0.576	4	3	77.76	-5.4382
G6	C(C(C(CC(CO)O)O)=O)=O	LZWSFTUENIWOJY	64.7371	C6H10O5	162.052825	-2.3675	-0.119	5	3	94.83	-5.906
G6	CC(C(CO)(CC(CO)O)O)O	VOYJSHDBBQCNCH	68.1132	C7H16O5	180.099775	-1.7434	0.038	5	5	101.15	-4.6849
G6	C(C(CC(CO)O)O)O	VHDMXHLHMMROPO	34.5659	C5H12O4	136.07356	-1.5566	0.018	4	4	80.92	-5.1202
G6	C(C(C=O)(CC(CO)O)O)=O	VPIOWDKXIUCSRM	51.2722	C6H10O5	162.052825	-2.5273	-0.014	5	3	94.83	-7.8567
G6	CC(CC(CC(CO)O)O)O	PKCYTGPLDNVNQG	406.486	C7H16O4	164.10486	-0.7429	-0.63	4	4	80.92	-8.0331
G6	C(C(CCC(CCO)O)O)O	QDYPIJROFUKFIS	31.916	C7H16O4	164.10486	-0.6478	-0.522	4	4	80.92	-7.6577
G6	CC(CCO)(CC(CO)O)O	DNDDGVGNOSEXJI	35.7371	C7H16O4	164.10486	-0.7216	-0.361	4	4	80.92	-7.1715
G6	C(CC(CC(CO)O)O)(O)=O	IBMKUBQFLWTZDC	-5.8083	C6H12O5	164.068475	-1.4518	-0.234	5	4	97.99	-3.7284
G6	C(CO)(C(CC(CO)O)O)=O	UQZTYCQHZBCWQZ	61.5784	C6H12O5	164.068475	-2.1552	0.096	5	4	97.99	-2.5917
G6	CC(CC(CO)C(CO)O)O	PZVXVYJAZCRNSH	24.6324	C7H16O4	164.10486	-0.8839	-0.412	4	4	80.92	-6.671
G6	C(CC(CO)C(CO)O)(O)=O	HZSPKMJNUSGRMM	-7.30184	C6H12O5	164.068475	-1.5928	-0.016	5	4	97.99	-3.0868
G6	C(CC(C(CO)O)C(C)O)(O)=O	DIWOXFFABBCYAS	8.69258	C7H14O5	178.084125	-1.2335	-0.394	5	4	97.99	-0.92633
G6	C(CC(CCC(CO)O)O)(O)=O	DQDJYXABVFOPPU	2.1882	C7H14O5	178.084125	-0.9974	-0.504	5	4	97.99	-4.6687
G6	C(CC(C)(CC(CO)O)O)(O)=O	RKGHAEJNFBJZQX	10.161	C7H14O5	178.084125	-1.0712	-0.343	5	4	97.99	-3.9282
G6	C(C(CCC(CO)O)O)(O)=O	XVMILOHDZCZLNU	35.4828	C6H12O5	164.068475	-1.4518	-0.234	5	4	97.99	-7.515
G6	C(C(C)(CC(CO)O)O)(O)=O	RFSDMKGKXCVVLT	41.6946	C6H12O5	164.068475	-1.5256	-0.073	5	4	97.99	-3.126
G6	C(C(C)(C(C)C(CO)O)O)=O	QDSMKOAGAIQNPA	402.265	C7H14O4	162.08921	-1.17	-0.466	4	3	77.76	-1.2657
G6	C(CO)(CC(C)C(CO)O)=O	LERDHEYFMBGMFI	50.7096	C7H14O4	162.08921	-0.9151	-0.463	4	3	77.76	-3.0145
G6	C(C)(C(C(C)C(CO)O)O)=O	DTQKDHISLXHDGY	424.549	C7H14O4	162.08921	-1.0102	-0.571	4	3	77.76	1.435
G6	CC(C(C(CC(CO)O)O)O)O	FFMBVNPSECRSPV	450.793	C7H16O5	180.099775	-1.7647	-0.231	5	5	101.15	-5.0983
G6	C(C(C(CCC(CO)O)O)O)O	MYWOMYGLAHOZTH	452.871	C7H16O5	180.099775	-1.6696	-0.123	5	5	101.15	-7.2058
G6	CC(CC(CO)O)(C(CO)O)O	FACOKVXCWPCQQA	69.6449	C7H16O5	180.099775	-1.7434	0.038	5	5	101.15	-2.054
G6	C(C(CO)(CO)O)=CC=O	SQFYXQYOJZICDA	66.1832	C6H10O4	146.05791	-1.5454	0.03	4	3	77.76	-5.927
G6	C(C(C(CO)O)O)=CC=O	FWHVARNGXXGMQK	49.9004	C6H10O4	146.05791	-1.5667	-0.239	4	3	77.76	-4.455
G6	C(C(C=C)(C(CO)CO)O)=O	SVHIZJMNFAHSEQ	47.0821	C7H12O4	160.07356	-1.2604	-0.297	4	3	77.76	-8.5875
G6	C=CC(CC(C(C(O)=O)=O)O)O	SMKOPJIGZNSALU	48.8175	C7H10O5	174.052825	-1.3092	-0.602	5	3	94.83	-10.739
G6	C(C(C=C)(CC(C(O)=O)O)O)=O	OLIDCEDEEZYFRI	66.4144	C7H10O5	174.052825	-1.469	-0.497	5	3	94.83	-7.8624
G6	C(CC(CCC(C=O)O)O)(O)=O	XTGBHMMYSZBQME	3.11441	C7H12O5	176.068475	-1.2097	-0.719	5	3	94.83	-3.4782
G6	C(C(CCC(C(CO)=O)O)O)=O	DOHRUXDALZDQRI	65.251	C7H12O5	176.068475	-1.9131	-0.389	5	3	94.83	-2.462
G6	C(C(CO)(CCC(C=O)O)O)=O	OHIUNTIXYAUQNE	79.1324	C7H12O5	176.068475	-2.0729	-0.284	5	3	94.83	-7.4423
G6	C(C(CO)C(CO)CC=O)(O)=O	LIFZIHOZYVCNTE	-12.0705	C7H12O5	176.068475	-1.4917	-0.283	5	3	94.83	-5.4943
G6	C(C(C(C)O)(CCCO)O)=O	IHOCLPVTBLGQBF	54.2143	C7H14O4	162.08921	-0.9339	-0.576	4	3	77.76	-9.1628
G6	C(CC(C(C)(C(C)O)O)O)(O)=O	IXTRXIGRTVSGDQ	375.291	C7H14O5	178.084125	-1.1663	-0.451	5	4	97.99	2.8998
G6	CC(C(CC(C)O)O)O	PUXPSUBLYDOJNF	360.889	C6H14O3	134.094295	-0.2706	-0.867	3	3	60.69	-2.8542
G6	CC(C(C)O)(C(C)O)O	FOVLHFSUVQWMCM	775.025	C6H14O3	134.094295	-0.3444	-0.706	3	3	60.69	0.87491
G6	C(C(C)(CC(C(C)O)O)O)(O)=O	XVLCWOXNQGORRH	377.9	C7H14O5	178.084125	-1.1663	-0.451	5	4	97.99	0.50736
G6	C(C(CO)CC(C=C)O)(O)=O	QPCNJUQXHUYKTN	-29.7742	C7H12O4	160.07356	-0.3972	-0.732	4	3	77.76	-8.3975
G6	C(C(C(O)=O)CC(C=C)O)(O)=O	RDTNWAYJRJLFSB	-62.381	C7H10O5	174.052825	-0.7468	-0.714	5	3	94.83	-9.4979
G6	C(C(C=O)(CC(C(C)O)O)O)=O	QIJYGIHWZBLZLC	56.7032	C7H12O5	176.068475	-2.168	-0.392	5	3	94.83	-3.5939
G6	C(C1(C(C)OC(CO)(C1)O)O)=O	KQOSFCOIFZSNHY	57.5594	C7H12O5	176.068475	-1.8353	-0.341	5	3	86.99	-6.1743
G6	C(C1(C(C)OC(C1CO)O)O)=O	LVZPZPLGRNNSHY	20.5984	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-0.88213
G6	C(C1(COCC1(C(C)O)O)O)=O	GWJNZLQWKVJGFM	441.265	C7H12O5	176.068475	-2.2686	0.01	5	3	86.99	-4.1927
G6	C(C1(COC(C1(CC)O)O)O)=O	NWZJOOJUSGBSHR	451.775	C7H12O5	176.068475	-1.5973	-0.203	5	3	86.99	-1.6
G6	C(C1COC(C1(C(C)O)O)O)=O	IYZYZEFMVJJOEC	441.199	C7H12O5	176.068475	-1.7957	-0.254	5	3	86.99	-2.638
G6	C(C1(COC(C1CCO)O)O)=O	MOURFHJFMRXZHX	96.8007	C7H12O5	176.068475	-1.7006	-0.146	5	3	86.99	-3.8131
G6	C1(C(O)OC(C(CC)O)C1O)=O	GTLGURFBCLJHSP	402.417	C7H12O5	176.068475	-1.1533	-0.577	5	3	86.99	-1.2439
G6	C(C1C(O)OC(C)C(C1)O)(O)=O	KWRMOQYISVKBDA	305.106	C7H12O5	176.068475	-0.9969	-0.689	5	3	86.99	0.73995
G6	C(C1(COC(C)CC1O)O)(O)=O	YMNXPFYAVXQGIG	404.193	C7H12O5	176.068475	-1.4698	-0.425	5	3	86.99	3.082
G6	C1(COCC(C(C)O)(C1O)O)=O	YGWFQWMIHDUPHP	437.856	C7H12O5	176.068475	-1.794	-0.095	5	3	86.99	-0.46334
G6	C1(COC(C(CC)(C1O)O)O)=O	WTQVBOGBIKBQQR	911.972	C7H12O5	176.068475	-1.1227	-0.308	5	3	86.99	2.122
G6	C1(COC(C(C(C)O)(C1)O)O)=O	HSQSDIGUEDFECI	4153.06	C7H12O5	176.068475	-1.2924	-0.308	5	3	86.99	1.1579
G6	C1(COC(C(CCO)C1O)O)=O	HMGVXWNELAWLTJ	413.033	C7H12O5	176.068475	-1.226	-0.251	5	3	86.99	-0.67089
G6	C(C1(C(CC(C(C)O1)O)O)O)=O	PDRVTQFKBGZUTK	475.554	C7H12O5	176.068475	-1.7167	-0.61	5	3	86.99	-0.29045
G6	C(C1(C(COC(C)C1)O)O)(O)=O	LPXXXGWMFKMEOR	54.3372	C7H12O5	176.068475	-1.4698	-0.425	5	3	86.99	0.37809
G6	C(C1CC(C)OC(C1O)O)(O)=O	DHSOVLANJLYEQR	-2.2536	C7H12O5	176.068475	-0.9969	-0.689	5	3	86.99	0.9892
G6	C(C1CC(O)OC(C)C1O)(O)=O	DKCLLEMKJZZIFV	-28.7975	C7H12O5	176.068475	-0.9969	-0.689	5	3	86.99	1.5048
G6	C(C1(C)CC(C(CO1)O)O)(O)=O	NSNMFWKACGLDJE	888.603	C7H12O5	176.068475	-1.4698	-0.425	5	3	86.99	-3.6622
G6	C(C1(C)CCC(C(O1)O)O)(O)=O	QFQDUOJFWZPYRT	426.177	C7H12O5	176.068475	-0.9682	-0.638	5	3	86.99	-3.0928
G6	C(C1(C)C(CCC(O1)O)O)(O)=O	BUELNKONCXOJIL	394.663	C7H12O5	176.068475	-0.9682	-0.638	5	3	86.99	-0.12507
G6	C(C1C(C(CC(C)O1)O)O)(O)=O	KHECEJYQJMPNER	65.2999	C7H12O5	176.068475	-1.4431	-0.694	5	3	86.99	1.2231
G6	C(C1(C(CCC(C)O1)O)O)(O)=O	XGPNZKPUTMVQLQ	74.5011	C7H12O5	176.068475	-1.0019	-0.776	5	3	86.99	-0.69913
G6	C(C1(CCC(C(C)O1)O)O)(O)=O	PDAQGOJWFMRGQL	61.606	C7H12O5	176.068475	-1.0019	-0.776	5	3	86.99	-0.34175
G6	C1(C(O)OC(C)C(CC1O)O)=O	IWNBHQBASONXCN	398.013	C7H12O5	176.068475	-1.2084	-0.577	5	3	86.99	2.5167
G6	C1(C(CO)(CC(C(C)O1)O)O)=O	HULMJDSDEUZRIF	469.146	C7H12O5	176.068475	-1.6864	-0.425	5	3	86.99	-2.7285
G6	C(C(C)C(C=O)(CCO)O)(O)=O	SYOPYAKDYFZOEJ	1.10494	C7H12O5	176.068475	-1.4245	-0.34	5	3	94.83	-2.9414
G6	C(C1C(C(C(O1)O)CCO)O)=O	KTQNTEVXNYQDFL	28.8489	C7H12O5	176.068475	-1.6739	-0.415	5	3	86.99	-4.3196
G6	C1C(CO)(C(C(O)O1)CCO)O	WYVRNOIILVJWTA	29.5559	C7H14O5	178.084125	-1.4883	0.069	5	4	90.15	-1.7298
G6	C1CC(C(C(O)O1)CCO)O	YKTQLNCBPAAKGD	343.667	C7H14O4	162.08921	-0.5176	-0.599	4	3	69.92	-2.063
G6	C(CCC(C(CC)O)O)(O)=O	DQXNZDYVDXQXKF	1.29897	C7H14O4	162.08921	-0.0707	-1.011	4	3	77.76	-3.8507
G6	C(C(CCC=O)(CCO)O)(O)=O	IUOISRZITSPPML	43.2876	C7H12O5	176.068475	-1.1884	-0.45	5	3	94.83	-4.8875
G6	C(CCCC(C(C)O)O)(O)=O	FJRZGPGPFGIKMB	7.15442	C7H14O4	162.08921	-0.0707	-1.011	4	3	77.76	-6.8388
G6	C(CCC(C)(C(C)O)O)(O)=O	IHFQTBAPFHDQMH	1017.01	C7H14O4	162.08921	-0.1445	-0.85	4	3	77.76	0.66334
G6	C(C(CCC(CCO)O)O)=O	PEZDPHSGNDUEHW	11.729	C7H14O4	162.08921	-0.8601	-0.737	4	3	77.76	-6.425
G6	C(CC(C(C)(CCO)O)O)=O	RYSSSFMVEZVONN	4963.69	C7H14O4	162.08921	-0.9339	-0.576	4	3	77.76	-3.4551
G6	C(C(CCO)(CC(O)=O)O)=O	JECYVHDJNSEIIC	2.3303	C6H10O5	162.052825	-1.6428	-0.18	5	3	94.83	-4.1842
G6	C(CC(C)(C(CC=O)O)O)(O)=O	VKRBIFKZTCHKNQ	2.947	C7H12O5	176.068475	-1.2835	-0.558	5	3	94.83	-0.21203
G6	C(C(CCC(C=O)O)O)(O)=O	LIXZOXMOZGPDSX	40.6182	C6H10O5	162.052825	-1.6641	-0.449	5	3	94.83	-6.3669
G6	C(C(CC(C(C(C)O)O)O)O)=O	JDTUHBSJOILBDZ	440.1	C7H14O5	178.084125	-1.977	-0.446	5	4	97.99	-3.8645
G6	C(C(CCC(C(CO)O)O)O)=O	AWZSNEZAYRBMQA	73.3826	C7H14O5	178.084125	-1.8819	-0.338	5	4	97.99	-6.0586
G6	C(C(CC(C)(C(CO)O)O)O)=O	HFNDNQYIMSMXSR	73.5568	C7H14O5	178.084125	-1.9557	-0.177	5	4	97.99	-0.95107
G6	C=CCC(CO)(CO)O	PCIOTNXCIKOMNW	67.8713	C6H12O3	132.078645	-0.3397	-0.429	3	3	60.69	-7.7475
G6	C=CC(C(C(C)O)O)O	QOOXSHZQKRLKCH	389.252	C6H12O3	132.078645	-0.4561	-0.806	3	3	60.69	-5.6109
G6	C=CC(C(C)(CCO)O)O	TXHGIIVNHZEGCA	398.702	C7H14O3	146.094295	0.0196	-0.807	3	3	60.69	-5.9559
G6	C=CC(C(C)(C(C)O)O)O	YTQALMVRHIYZMT	1188.91	C7H14O3	146.094295	-0.0755	-0.915	3	3	60.69	-2.8502
G6	C=CC(C(C(CC)O)O)O	IAMIBDCODDNIRK	423.693	C7H14O3	146.094295	-0.0017	-1.076	3	3	60.69	-6.2095
G6	C(C(C(C)O)O)=CC(C)O	REVILOOKQXKQRS	1036.23	C7H14O3	146.094295	-0.0684	-0.909	3	3	60.69	-0.48909
G6	C=CC(C(CC(C)O)O)O	KLLWJJXMJAGFQB	801.953	C7H14O3	146.094295	-0.0017	-1.076	3	3	60.69	-7.7524
G6	C=CC(C(CCO)O)O	RTJKNTFGZOGNLZ	38.0163	C6H12O3	132.078645	-0.361	-0.698	3	3	60.69	-6.5017
G6	C(C(C(C)O)O)=CCO	GAWOXNZNAZBOET	34.9469	C6H12O3	132.078645	-0.4277	-0.531	3	3	60.69	-1.3202
G6	C12CC(C(C(C(C1)O)(O)O2)O)O	GIIOTBBVICRRNP	472.805	C7H12O5	176.068475	-1.723	-0.589	5	4	90.15	-0.4832
G6	C(C1(C2CC(C1C(O)O2)O)O)O	XIYUKJHIYHLMGG	90.5461	C7H12O5	176.068475	-1.8366	-0.233	5	4	90.15	0.6965
G6	C1C2(C(CC(C2C(O)O1)O)O)O	DNILSKQEVCNSTL	53.6921	C7H12O5	176.068475	-1.7447	-0.233	5	4	90.15	0.63509
G6	C(C12CC(C(C(O)O1)C2O)O)O	CGWBBRCRMRANCY	41.4785	C7H12O5	176.068475	-1.8366	-0.233	5	4	90.15	-3.2124
G6	C1C2C(C(C(C2O)O)(O)O1)O	JSIOCSOFAPUKGT	101.396	C6H10O5	162.052825	-2.1204	-0.101	5	4	90.15	-0.20392
G6	C1(C2(CC(C1C(CO)O2)O)O)=O	ALAGFAZTQROEIX	51.2581	C7H10O5	174.052825	-1.7266	-0.422	5	3	86.99	1.4634
G6	C1(C2(C(C(C1)O)C(CO2)O)O)=O	AVNYAMQPASMWGG	449.382	C7H10O5	174.052825	-1.6347	-0.422	5	3	86.99	2.158
G6	C1C(C(C(O)O1)C(CCO)O)O	YUKQQKPSYBOQJQ	9.2896	C7H14O5	178.084125	-1.427	-0.2	5	4	90.15	-1.5693
G6	C(C1C(CO)OC(C1O)O)=O	JTOFKSVWHOIVAJ	21.9904	C6H10O5	162.052825	-2.1283	-0.145	5	3	86.99	-3.0375
G6	C(C(C1C(O)OCC1O)O)=O	PYBCSDYNBDGVJP	20.4733	C6H10O5	162.052825	-2.0937	-0.145	5	3	86.99	-2.557
G6	C(C(C1CC(C(O)O1)O)O)=O	NMRPPLQOBQIKCK	48.9791	C6H10O5	162.052825	-2.0383	-0.363	5	3	86.99	-3.0518
G6	C(CC1C(C(C(O)O1)O)O)=O	FSEGFALCGGGEPO	50.623	C6H10O5	162.052825	-1.8686	-0.363	5	3	86.99	-4.3523
G6	C(C(C1C(CC(O)O1)O)O)=O	DLPYFNDTPUTRMF	64.1156	C6H10O5	162.052825	-2.0383	-0.363	5	3	86.99	-3.1375
G6	C(C1C(C(C)O)OC(C1O)O)=O	MHDAEGOVIXULQA	355.373	C7H12O5	176.068475	-1.769	-0.523	5	3	86.99	-3.5849
G6	C(C(C1C(O)OC(C)C1O)O)=O	KWUKDRJMHAUVID	350.838	C7H12O5	176.068475	-1.769	-0.523	5	3	86.99	-1.4421
G6	C(C1C(C(O)OC1(C)CO)O)=O	ASXWZFJUMJBRND	383.924	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-5.9772
G6	C(C(C1C(O)OCC1(C)O)O)=O	HXGKICFOUVCMPS	23.0309	C7H12O5	176.068475	-1.7957	-0.254	5	3	86.99	-1.0877
G6	C(CO)(CC1CC(C(O)O1)O)=O	IFJHFVNHDALBRY	44.1328	C7H12O5	176.068475	-1.4028	-0.469	5	3	86.99	-3.0665
G6	C(CC1C(CC(CO)(O)O1)O)=O	LVRTYXIWOYDNTQ	37.9019	C7H12O5	176.068475	-1.6789	-0.502	5	3	86.99	-5.953
G6	C(CO)(CC1C(CC(O)O1)O)=O	LGLZOZWFLLGEHN	22.7943	C7H12O5	176.068475	-1.4028	-0.469	5	3	86.99	-2.8605
G6	C(C)(C(C1CC(C(O)O1)O)O)=O	YRMMWJUIPOVHFE	1136.9	C7H12O5	176.068475	-1.4979	-0.577	5	3	86.99	0.26167
G6	C(C)(C(C1C(CC(O)O1)O)O)=O	ZCMYOAUAPVYIKY	396.757	C7H12O5	176.068475	-1.4979	-0.577	5	3	86.99	0.1831
G6	C1(C(O)OC(C(CO)CO)C1)=O	QOPZVNJSLRNWCH	23.5481	C7H12O5	176.068475	-1.3689	-0.251	5	3	86.99	-1.9855
G6	C1(C(C)(O)OC(CO)C1CO)=O	CRCSSRAOSBZRSA	982.682	C7H12O5	176.068475	-1.508	-0.228	5	3	86.99	1.1953
G6	C(C)(C1(C(CO)C(CO1)O)O)=O	NHZPBFHSFXIMLA	361.939	C7H12O5	176.068475	-1.6483	-0.228	5	3	86.99	1.4775
G6	C1(C(CCO)(O)OC(CO)C1)=O	QMXYENKPNNWCAX	30.6644	C7H12O5	176.068475	-1.3229	-0.338	5	3	86.99	-4.6244
G6	C1(C(CC(CO)O)(O)OCC1)=O	TZJDBAVCFYJGEC	37.5668	C7H12O5	176.068475	-1.2883	-0.338	5	3	86.99	-2.9183
G6	C(C1(CC(CO1)O)O)(CCO)=O	SCBLEZMUMJBHDA	40.4816	C7H12O5	176.068475	-1.4632	-0.338	5	3	86.99	0.20844
G6	C1(C(C(C=C)OC1(CO)O)O)=O	VCUYOUZOFREECJ	95.6855	C7H10O5	174.052825	-1.4338	-0.385	5	3	86.99	-3.9491
G6	C(C1(C(C)OC(C1O)O)O)=O	PSLNNVPHIJQGRF	68.5701	C6H10O5	162.052825	-2.025	-0.202	5	3	86.99	-0.84999
G6	C1(C(O)OC(C(CO)O)C1)=O	CTMYXQCRPPOKCU	47.5371	C6H10O5	162.052825	-1.6823	-0.199	5	3	86.99	-0.46531
G6	C(C1(CC(C(CO)O1)O)O)=O	XCOLHFJYVWHMEU	59.5419	C6H10O5	162.052825	-2.1333	-0.232	5	3	86.99	-4.1162
G6	C1(C(C(CO)OC1(C=C)O)O)=O	DYCRDLKPWYWHEW	75.697	C7H10O5	174.052825	-1.4338	-0.385	5	3	86.99	-5.7989
G6	C=CC(C1(C(C(CO1)O)O)O)=O	BSKKTWPIGSWTEA	117.116	C7H10O5	174.052825	-1.5741	-0.385	5	3	86.99	-7.837
G6	C=CC(C1(COC(C1O)O)O)=O	UKHUBVVAZUJTDK	88.3776	C7H10O5	174.052825	-1.5404	-0.247	5	3	86.99	-4.5572
G6	CC(CC1C(C(C(O)O1)O)O)O	KJPGOXDIMOELAD	1493.19	C7H14O5	178.084125	-1.297	-0.526	5	4	90.15	-5.2082
G6	CC1(C(CO)C(C(CO)O1)O)O	GTCWXVXVSISWLS	383.462	C7H14O5	178.084125	-1.6517	-0.177	5	4	90.15	0.019723
G6	C(C1C(CC(CCO)(O)O1)O)O	DPMXYYCKUTWURH	31.549	C7H14O5	178.084125	-1.4666	-0.287	5	4	90.15	-2.753
G6	C(C1(CC(C(CO)O1)O)O)O	FSOZSKCETOKJSE	63.0683	C6H12O5	164.068475	-1.921	-0.017	5	4	90.15	-3.9491
