Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons	VDW Volume	H/C	O/C
G4	C(C(CCO)(CC=O)O)(O)=O	FWTFAZWTXINKAL	162.05282342	C6H10O5	6	10	5	-1.6428	-0.18	5	3	94.83	-3.9357	5	0.1157496006343973	0.8333333333333334	153.47	1.6666666666666667	0.8333333333333334
G4	C(CO)(C(C(C)O)(CC=O)O)=O	QSDQDRYSJZZGFY	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.40636	5	0.4122071290998735	0.7142857142857143	166.15	1.7142857142857142	0.7142857142857143
G4	C(C(CO)(CC=O)O)(C(C)O)=O	PUEUNWOFGBGIIR	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-5.042	5	0.4122071290998733	0.7142857142857143	166.76	1.7142857142857142	0.7142857142857143
G4	C(C(C(C)O)=O)(C(C(C)O)O)=O	MHXSFDSQMMPVDI	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-4.1639	5	0.4099422618576609	0.7142857142857143	165.75	1.7142857142857142	0.7142857142857143
G4	C(CC(CO)(CO)O)=O	RLJYTLNHFAJLAE	134.0579088	C5H10O4	5	10	4	-1.7476	0.072	4	3	77.76	-7.1366	4	0.6553364821936964	0.8	127.25	2.0	0.8
G4	C(CO)(C(C(C)O)O)=O	MRKRITSFTIHTAQ	134.0579088	C5H10O4	5	10	4	-1.6829	-0.141	4	3	77.76	0.76382	4	0.6530716149514837	0.8	127.05	2.0	0.8
G4	C(C(CO)(CC=O)O)(O)=O	HJUVFMUQYBJUTI	148.037173356	C5H8O5	5	8	5	-2.0972	0.09	5	3	94.83	-5.0769	5	0.4943980255996527	1.0	133.33	1.6	1.0
G4	C(C(C(C(C)O)O)=O)(O)=O	AQECHFBKXAXPCW	148.037173356	C5H8O5	5	8	5	-2.0325	-0.123	5	3	94.83	-7.3592	5	0.4921331583574402	1.0	129.93	1.6	1.0
G4	C(C(C)(C(CC=O)O)O)(O)=O	LNKOAMWTAGISQQ	162.05282342	C6H10O5	6	10	5	-1.7379	-0.288	5	3	94.83	0.7867	5	0.1134847333921846	0.8333333333333334	146.64	1.6666666666666667	0.8333333333333334
G4	C(CC(C(C(O)=O)O)O)=O	WNQQMTOQQGYXCH	148.037173356	C5H8O5	5	8	5	-2.1185	-0.179	5	3	94.83	-0.6535	5	0.4955847039233982	1.0	129.19	1.6	1.0
G4	C(C(CO)C(C)(CC=O)O)(O)=O	WXIPGANFELPGDO	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-0.089486	5	-0.1594751533644922	0.7142857142857143	162.55	1.7142857142857142	0.7142857142857143
G4	C(C(C(CC(C)O)=O)CO)(O)=O	VGWFDCYHAOVYIA	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-3.6193	5	-0.159475153364492	0.7142857142857143	165.53	1.7142857142857142	0.7142857142857143
G4	C(C(C(CO)=O)O)(O)=O	SCSGVVIUUUPOOJ	134.021523292	C4H6O5	4	6	5	-2.3918	0.255	5	3	94.83	0.58388	5	0.8730464505649083	1.25	114.76	1.5	1.25
G4	C(C(C(C)O)C(CCO)O)=O	PYSZIFWAJDKTNW	162.089208928	C7H14O4	7	14	4	-1.0962	-0.627	4	3	77.76	-5.0049	4	0.0026499815532968	0.5714285714285714	162.67	2.0	0.5714285714285714
G4	C(C(CO)C(CC(C)O)O)=O	RVQGVBCPLPOHQI	162.089208928	C7H14O4	7	14	4	-1.0962	-0.627	4	3	77.76	-5.5798	4	0.0026499815532964	0.5714285714285714	162.32	2.0	0.5714285714285714
G4	C(C(C(C(C=O)O)O)C(C)O)=O	NMHUEPOFCSNPNG	176.068473484	C7H12O5	7	12	5	-2.3303	-0.443	5	3	94.83	-3.9477	5	0.5202690239559423	0.7142857142857143	164.62	1.7142857142857142	0.7142857142857143
G4	C(C(C(C)O)C(CO)(CO)O)=O	RCAWASAKGJMHCF	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-5.0703	5	0.6589785924817119	0.7142857142857143	165.95	2.0	0.7142857142857143
G4	C(CO)(C(C(CC(C)O)O)O)=O	XMJUZRXXVAEMRE	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-1.5424	5	0.5532900542731328	0.7142857142857143	172.75	2.0	0.7142857142857143
G4	C(C(C=O)C(CCO)O)(O)=O	VAOSYMFYNXRHKS	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-3.8173	5	0.2226248171667212	0.8333333333333334	148.92	1.6666666666666667	0.8333333333333334
G4	C(C(CO)C(CC(O)=O)O)=O	LTMWOWKRNHRFBI	162.05282342	C6H10O5	6	10	5	-1.8051	-0.231	5	3	94.83	-1.3711	5	0.222624817166721	0.8333333333333334	146.73	1.6666666666666667	0.8333333333333334
G4	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	162.05282342	C6H10O5	6	10	5	-2.3675	-0.119	5	3	94.83	-3.4132	5	0.7943070996310865	0.8333333333333334	151.68	1.6666666666666667	0.8333333333333334
G4	C(C(CO)C(C(CO)=O)O)=O	LSXQZYBPAFVQAM	162.05282342	C6H10O5	6	10	5	-2.5085	0.099	5	3	94.83	-1.1515	5	0.8999956378396644	0.8333333333333334	149.91	1.6666666666666667	0.8333333333333334
G4	C(C(CO)C(C=O)(CO)O)=O	SAWCGBGWLXQUGF	162.05282342	C6H10O5	6	10	5	-2.6683	0.204	5	3	94.83	-2.7778	5	0.8999956378396644	0.8333333333333334	146.08	1.6666666666666667	0.8333333333333334
G4	C(C(C(CO)CO)=O)(O)=O	PLNCEPSXQNLXFQ	148.037173356	C5H8O5	5	8	5	-2.0784	0.203	5	3	94.83	-8.8451	5	0.6000865638082311	1.0	130.26	1.6	1.0
G4	C(C(C(C)O)=O)(C(CO)O)=O	YMBCRDCIWCIATR	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-4.619	5	0.7908555540651285	0.8333333333333334	148.63	1.6666666666666667	0.8333333333333334
G4	C(CO)(C(CO)O)=O	UQPHVQVXLPRNCX	120.042258736	C4H8O4	4	8	4	-2.0422	0.237	4	3	77.76	1.2188	4	1.0339849071589513	1.0	112.11	2.0	1.0
G4	C(C(C(CO)O)=O)(O)=O	CODPBKJMVNZFKR	134.021523292	C4H6O5	4	6	5	-2.3918	0.255	5	3	94.83	-7.1315	5	0.873046450564908	1.25	113.11	1.5	1.25
G4	C(C(C(CCO)=O)CO)(O)=O	APRMPJHSNOERBX	162.05282342	C6H10O5	6	10	5	-1.624	-0.067	5	3	94.83	-2.6091	5	0.2214381388429757	0.8333333333333334	154.35	1.6666666666666667	0.8333333333333334
G4	C(C(CC(CCO)O)=O)(O)=O	GTELMBZFQBCNMT	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-10.536	5	0.1157496006343973	0.8333333333333334	154.89	1.6666666666666667	0.8333333333333334
G4	C(C(C(CO)O)O)(O)=O	JPIJQSOTBSSVTP	136.037173356	C4H8O5	4	8	5	-2.3606	0.306	5	4	97.99	0.99073	5	1.0141293757381682	1.25	116.76	2.0	1.25
G4	C(C(CO)=O)(C(CC(C)O)O)=O	GFRDAUQJADCPRM	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-5.5057	5	0.4122071290998731	0.7142857142857143	168.54	1.7142857142857142	0.7142857142857143
G4	C(C(C(C=O)O)O)(O)=O	JYPFTOPPKDHQEW	134.021523292	C4H6O5	4	6	5	-2.5729	0.091	5	3	94.83	-1.2721	5	0.8742331288886533	1.25	111.78	1.5	1.25
G4	C(C(C(C(CO)O)=O)C(C)O)=O	SWPTYYGQWIDUPR	176.068473484	C7H12O5	7	12	5	-2.1492	-0.279	5	3	94.83	-2.846	5	0.519082345632197	0.7142857142857143	167.57	1.7142857142857142	0.7142857142857143
G4	C(C(C(C(CC(C)O)O)=O)O)=O	DJLPCUJNBDDOFL	176.068473484	C7H12O5	7	12	5	-2.0082	-0.497	5	3	94.83	-4.4375	5	0.4133938074236188	0.7142857142857143	165.18	1.7142857142857142	0.7142857142857143
G4	C(CC(C(CO)C(C)O)O)(O)=O	GMMBVCPJEUEKSH	178.084123548	C7H14O5	7	14	5	-1.2335	-0.394	5	4	97.99	-0.03403	5	-0.0183922281912321	0.7142857142857143	168.25	2.0	0.7142857142857143
G4	C(C(CO)C(CC(C)O)O)(O)=O	LNDJCZGRHQMXIW	178.084123548	C7H14O5	7	14	5	-1.2335	-0.394	5	4	97.99	-2.7962	5	-0.0183922281912321	0.7142857142857143	169.37	2.0	0.7142857142857143
G4	C(CO)(C(C(CO)C(C)O)O)=O	NMRSASSMZGKUGF	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	0.18172	5	0.6589785924817112	0.7142857142857143	169.18	2.0	0.7142857142857143
G4	C(C(CO)(C(CO)C(C)O)O)=O	XLLXHLIMPQJKBO	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-3.6231	5	0.6589785924817112	0.7142857142857143	165.74	2.0	0.7142857142857143
G4	CC(C(CO)CO)O	BTAREPMBYAAWOX	120.078644244	C5H12O3	5	12	3	-0.7709	-0.271	3	3	60.69	-3.7573	3	0.2423277890811617	0.6	121.57	2.4	0.6
G4	C(C(CO)CO)(O)=O	ULMZOZMSDIOZAF	120.042258736	C4H8O4	4	8	4	-1.4798	0.125	4	3	77.76	-2.4219	4	0.462302624694586	1.0	108.71	2.0	1.0
G4	C(C(C)(C(CO)CO)O)(O)=O	WJVPGTCUOBMTRW	164.068473484	C6H12O5	6	12	5	-1.6666	0.145	5	4	97.99	0.18766	5	0.3590695184502777	0.8333333333333334	151.05	2.0	0.8333333333333334
G4	CC(CC(CCO)O)O	WJSATVJYSKVUGV	134.094294308	C6H14O3	6	14	3	-0.1755	-0.759	3	3	60.69	-5.36	3	-0.2420091740926719	0.5	141.22	2.3333333333333335	0.5
G4	CC(C(CO)C(C)O)O	WPTUDAOQIXOMIQ	134.094294308	C6H14O3	6	14	3	-0.4116	-0.649	3	3	60.69	-2.3073	3	-0.1385855031263062	0.5	137.05	2.3333333333333335	0.5
G4	C(CC(CCO)O)(O)=O	RGPXHQLKXPEHMD	134.0579088	C5H10O4	5	10	4	-0.8844	-0.363	4	3	77.76	-1.0918	4	-0.0220343384792472	0.8	134.15	2.0	0.8
G4	C(C(CO)C(C)O)(O)=O	YPKVFKMXWGCTPK	134.0579088	C5H10O4	5	10	4	-1.1205	-0.253	4	3	77.76	-1.2084	4	0.0813893324871183	0.8	125.83	2.0	0.8
G4	C(C(CCO)(CC(C)O)O)(O)=O	JTQNOOVRZZRGID	178.084123548	C7H14O5	7	14	5	-1.0712	-0.343	5	4	97.99	-4.8562	5	-0.1252674447235558	0.7142857142857143	169.78	2.0	0.7142857142857143
G4	C(C(C)(CC(CCO)O)O)(O)=O	YIMWTZCLJKJEEP	178.084123548	C7H14O5	7	14	5	-1.0712	-0.343	5	4	97.99	-0.39167	5	-0.1252674447235558	0.7142857142857143	170.01	2.0	0.7142857142857143
G4	C(C(C)(C(CO)C(C)O)O)(O)=O	JSRWEGQRSOFJIO	178.084123548	C7H14O5	7	14	5	-1.3073	-0.233	5	4	97.99	0.45766	5	-0.0218437737571901	0.7142857142857143	165.49	2.0	0.7142857142857143
G4	C(CO)(C(CCO)O)=O	XAEITTHXTQNINA	134.0579088	C5H10O4	5	10	4	-1.5878	-0.033	4	3	77.76	-0.0021313	4	0.6553364821936963	0.8	132.98	2.0	0.8
G4	C(C(CO)(CCO)O)=O	LJHDDMZHCMRVDG	134.0579088	C5H10O4	5	10	4	-1.7476	0.072	4	3	77.76	-8.6865	4	0.6553364821936963	0.8	134.07	2.0	0.8
G4	C(C(C(O)=O)CO)(O)=O	PPVBGPLECSKJDX	134.021523292	C4H6O5	4	6	5	-1.8294	0.143	5	3	94.83	-4.9145	5	0.3013641681005426	1.25	112.4	1.5	1.25
G4	C(C(CO)(C)O)(O)=O	DGADNPLBVRLJGD	120.042258736	C4H8O4	4	8	4	-1.4126	0.068	4	3	77.76	-2.2005	4	0.35316254092005	1.0	115.7	2.0	1.0
G4	C(CC(CC(C)O)O)(O)=O	RUSJDZRTPDUURW	148.073558864	C6H12O4	6	12	4	-0.5251	-0.741	4	3	77.76	-2.3915	4	-0.4029476306867151	0.6666666666666666	144.22	2.0	0.6666666666666666
G4	C(C(C(C)O)C(C)O)(O)=O	CPTAYIFCHWCYCO	148.073558864	C6H12O4	6	12	4	-0.7612	-0.631	4	3	77.76	-1.2985	4	-0.2995239597203492	0.6666666666666666	140.98	2.0	0.6666666666666666
G4	C(CC(CC(O)=O)O)(O)=O	ZQHYXNSQOIDNTL	148.037173356	C5H8O5	5	8	5	-1.234	-0.345	5	3	94.83	1.2061	5	-0.1829727950732907	1.0	130.33	1.6	1.0
G4	C(C(C(O)=O)C(C)O)(O)=O	HCCRSYOHVGUMEQ	148.037173356	C5H8O5	5	8	5	-1.4701	-0.235	5	3	94.83	-5.4833	5	-0.0795491241069251	1.0	129.63	1.6	1.0
G4	C(CC(C(CO)=O)O)(O)=O	OOILVYWNILFUFQ	148.037173356	C5H8O5	5	8	5	-1.9374	-0.015	5	3	94.83	2.5542	5	0.4943980255996528	1.0	134.25	1.6	1.0
G4	C(C(CO)(CC(O)=O)O)=O	LBCOIJVZFVTWRF	148.037173356	C5H8O5	5	8	5	-2.0972	0.09	5	3	94.83	-5.5015	5	0.4943980255996527	1.0	134.88	1.6	1.0
G4	C(C(C(O)=O)(C)O)(O)=O	LNRVTEQEGXVMEF	134.021523292	C4H6O5	4	6	5	-1.7622	0.086	5	3	94.83	-1.4137	5	0.1922240843260069	1.25	112.58	1.5	1.25
G4	C(C(CO)(C(C)O)C(C=O)O)=O	JLGJBQWVCGMGCK	176.068473484	C7H12O5	7	12	5	-2.1238	-0.242	5	3	94.83	-4.0215	5	0.519082345632197	0.7142857142857143	159.98	1.7142857142857142	0.7142857142857143
G4	C(C(C=O)(C(CCO)O)O)=O	JJMHBWKTAFYLCS	162.05282342	C6H10O5	6	10	5	-2.5273	-0.014	5	3	94.83	-3.7789	5	0.7943070996310865	0.8333333333333334	151.42	1.6666666666666667	0.8333333333333334
G4	C(C(CO)C(CCO)O)(O)=O	BNSJTYSOIMPUHL	164.068473484	C6H12O5	6	12	5	-1.5928	-0.016	5	4	97.99	-1.4789	5	0.3625210640162356	0.8333333333333334	153.34	2.0	0.8333333333333334
G4	C(C(C(C)O)C(CCO)O)(O)=O	CNIVEBQALVPIIV	178.084123548	C7H14O5	7	14	5	-1.2335	-0.394	5	4	97.99	-2.1128	5	-0.0183922281912319	0.7142857142857143	170.72	2.0	0.7142857142857143
G4	C(C(CO)C(C=O)O)(O)=O	KYFNWLBWNQPYTA	148.037173356	C5H8O5	5	8	5	-2.2595	0.039	5	3	94.83	-2.5661	5	0.6012732421319765	1.0	129.59	1.6	1.0
G4	C(C(C(C)O)C(C=O)O)(O)=O	AXHUKHDFYVXKAV	162.05282342	C6H10O5	6	10	5	-1.9002	-0.339	5	3	94.83	-3.1164	5	0.2203599499245085	0.8333333333333334	146.35	1.6666666666666667	0.8333333333333334
G4	C(C(CO)C(C=CC)O)(O)=O	XSRYKUVOMKJBOW	160.073558864	C7H12O4	7	12	4	-0.4639	-0.565	4	3	77.76	-2.4815	4	-0.4998905059808733	0.5714285714285714	153.37	1.7142857142857142	0.5714285714285714
G4	C(C(CO)C(CC=C)O)(O)=O	QSNKZGIUZYBQKP	160.073558864	C7H12O4	7	12	4	-0.3972	-0.732	4	3	77.76	-2.3589	4	-0.4964389604149154	0.5714285714285714	158.5	1.7142857142857142	0.5714285714285714
G4	C(C(C(O)=O)C(C=CC)O)(O)=O	JDOSZXDQVDXIIY	174.05282342	C7H10O5	7	10	5	-0.8135	-0.547	5	3	94.83	-6.7309	5	-0.6608289625749165	0.7142857142857143	159.26	1.4285714285714286	0.7142857142857143
G4	C(C(C(O)=O)C(CC=C)O)(O)=O	GFUKAKMRSFZEGL	174.05282342	C7H10O5	7	10	5	-0.7468	-0.714	5	3	94.83	-6.5956	5	-0.6573774170089589	0.7142857142857143	163.91	1.4285714285714286	0.7142857142857143
G4	C(C(C=O)(C(C=CC)O)O)(O)=O	ZSHUDCSWYLBEJE	174.05282342	C7H10O5	7	10	5	-1.5357	-0.33	5	3	94.83	-3.356	5	-0.0891466801105514	0.7142857142857143	158.36	1.4285714285714286	0.7142857142857143
G4	C(C(C=O)(C(CC=C)O)O)(O)=O	HIICIUGOLYFMTA	174.05282342	C7H10O5	7	10	5	-1.469	-0.497	5	3	94.83	-3.314	5	-0.0856951345445934	0.7142857142857143	161.04	1.4285714285714286	0.7142857142857143
G4	C(C(CO)(C(C=CC)O)O)(O)=O	ALRHKTNFEOJOBG	176.068473484	C7H12O5	7	12	5	-1.3234	-0.115	5	4	97.99	-1.1075	5	0.0507495667389634	0.7142857142857143	164.58	1.7142857142857142	0.7142857142857143
G4	C(C(CO)(C(CC=C)O)O)(O)=O	SRLXKWLYRGDXAG	176.068473484	C7H12O5	7	12	5	-1.2567	-0.282	5	4	97.99	-1.0722	5	0.0542011123049207	0.7142857142857143	167.12	1.7142857142857142	0.7142857142857143
G4	C(C(CO)(C(C)O)C(C)O)=O	SEJHSGJRNLSWPY	162.089208928	C7H14O4	7	14	4	-0.9848	-0.534	4	3	77.76	-4.4897	4	-0.0008015640126613	0.5714285714285714	155.76	2.0	0.5714285714285714
G4	C(C(C=O)(CO)C(C)O)(O)=O	VXMKPNPVBWXRGE	162.05282342	C6H10O5	6	10	5	-1.6937	-0.138	5	3	94.83	-3.4461	5	0.219173271600763	0.8333333333333334	144.37	1.6666666666666667	0.8333333333333334
G4	C(C(C(CO)(C(C)O)O)=O)=O	QXNBDJLJYBWPNZ	162.05282342	C6H10O5	6	10	5	-2.4413	0.042	5	3	94.83	-1.8889	5	0.7908555540651288	0.8333333333333334	147.11	1.6666666666666667	0.8333333333333334
G4	C(C(C=O)(C(C)O)C(C)O)(O)=O	SODMLKBARQMNGJ	176.068473484	C7H12O5	7	12	5	-1.3344	-0.516	5	3	94.83	-3.5447	5	-0.1617400206067043	0.7142857142857143	159.37	1.7142857142857142	0.7142857142857143
G4	C(C(C(C(C)O)(C(C)O)O)=O)=O	RBWCZPPHGAJVCG	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-1.8348	5	0.4099422618576609	0.7142857142857143	164.07	1.7142857142857142	0.7142857142857143
G4	C(C(C(C)O)(C(C)O)O)(O)=O	WLVXBTGCWPKRDE	164.068473484	C6H12O5	6	12	5	-1.6207	-0.181	5	4	97.99	0.79033	5	0.2511161129994873	0.8333333333333334	149.77	2.0	0.8333333333333334
G4	C(C(C=O)(C(C)O)O)(O)=O	OMMASMGERWKUAP	148.037173356	C5H8O5	5	8	5	-2.1923	-0.018	5	3	94.83	-1.4683	5	0.4921331583574403	1.0	128.52	1.6	1.0
G4	C(C(C(C)=O)(CO)C(C)O)(O)=O	GDWLDGLRDDRJJC	176.068473484	C7H12O5	7	12	5	-1.1533	-0.352	5	3	94.83	-3.5997	5	-0.16292669893045	0.7142857142857143	161.92	1.7142857142857142	0.7142857142857143
G4	C(C(C=O)(C(CC(C)O)O)O)=O	WGKGJYUOHKJVTI	176.068473484	C7H12O5	7	12	5	-2.168	-0.392	5	3	94.83	-5.0575	5	0.4133938074236188	0.7142857142857143	164.1	1.7142857142857142	0.7142857142857143
G4	C(C(CO)(CO)C(C)O)=O	BFLQFEWZGKLNGX	148.073558864	C6H12O4	6	12	4	-1.3441	-0.156	4	3	77.76	-5.9397	4	0.3801117281948067	0.6666666666666666	141.23	2.0	0.6666666666666666
G4	C(C(C=O)(CO)CO)(O)=O	BPPBPOPCAHKSBW	148.037173356	C5H8O5	5	8	5	-2.053	0.24	5	3	94.83	-4.6733	5	0.6000865638082311	1.0	129.22	1.6	1.0
G4	C(C(C(CO)(CO)O)=O)=O	DUEDDDYTTVKSHS	148.037173356	C5H8O5	5	8	5	-2.8006	0.42	5	3	94.83	-3.2607	5	1.1717688462725964	1.0	131.06	1.6	1.0
G4	C(C(C=O)(CO)O)(O)=O	ZUYFEYYDOCZZDD	134.021523292	C4H6O5	4	6	5	-2.5516	0.36	5	3	94.83	-1.6395	5	0.873046450564908	1.25	117.15	1.5	1.25
G4	C(C(C(C)=O)(CO)CO)(O)=O	DJMBOVTUIISYCU	162.05282342	C6H10O5	6	10	5	-1.5126	0.026	5	3	94.83	-4.0515	5	0.2179865932770177	0.8333333333333334	145.06	1.6666666666666667	0.8333333333333334
G4	C(C(C)(C(CCO)O)O)(O)=O	GYXCKNDOPCDENX	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	1.0898	5	0.2533809802416995	0.8333333333333334	153.15	2.0	0.8333333333333334
G4	C(C(C)(C(C=O)O)O)(O)=O	DLXFNRJKAZJAFH	148.037173356	C5H8O5	5	8	5	-2.1923	-0.018	5	3	94.83	0.13837	5	0.4921331583574403	1.0	130.09	1.6	1.0
G4	C(C(C)(C(C=CC)O)O)(O)=O	PKGZHLFQFYROSI	160.073558864	C7H12O4	7	12	4	-0.3967	-0.622	4	3	77.76	0.15046	4	-0.6090305897554096	0.5714285714285714	155.65	1.7142857142857142	0.5714285714285714
G4	C(C(C)(C(CC=C)O)O)(O)=O	QPEYYPJCVVQQTA	160.073558864	C7H12O4	7	12	4	-0.33	-0.789	4	3	77.76	0.2467	4	-0.6055790441894515	0.5714285714285714	157.92	1.7142857142857142	0.5714285714285714
G4	C(C(CO)=O)(C(C)(C(C)O)O)=O	IWSPALBOAXKEBZ	176.068473484	C7H12O5	7	12	5	-1.9009	-0.172	5	3	94.83	-1.6141	5	0.4087555835339151	0.7142857142857143	166.48	1.7142857142857142	0.7142857142857143
G4	C(C(C)(C(C)O)O)(O)=O	AOWPAWLEXIYETE	134.0579088	C5H10O4	5	10	4	-1.0533	-0.31	4	3	77.76	1.7275	4	-0.0277507512874176	0.8	125.72	2.0	0.8
G4	C(C(C)(C(CC(C)O)O)O)(O)=O	QTTBKHFDZQLJKF	178.084123548	C7H14O5	7	14	5	-1.1663	-0.451	5	4	97.99	-0.34947	5	-0.1275323119657685	0.7142857142857143	167.41	2.0	0.7142857142857143
G4	C(CO)(C(CO)(CC=O)O)=O	SJBUHQRXFGPPFF	162.05282342	C6H10O5	6	10	5	-2.3462	0.15	5	3	94.83	-3.0521	5	0.7931204213073412	0.8333333333333334	151.8	1.6666666666666667	0.8333333333333334
G4	C(C(CO)=O)(C(CO)(C)O)=O	WUUSBFDWKWXPNW	162.05282342	C6H10O5	6	10	5	-2.2602	0.206	5	3	94.83	-5.2605	5	0.7896688757413832	0.8333333333333334	151.37	1.6666666666666667	0.8333333333333334
G4	C(C(C(CCO)O)O)(O)=O	SJXSBTISVFRFLJ	150.05282342	C5H10O5	5	10	5	-1.9062	0.036	5	4	97.99	-0.34654	5	0.6354809507729127	1.0	135.68	2.0	1.0
G4	C(C(C(C=CC)O)O)(O)=O	AVEGWPDBPGRVRZ	146.0579088	C6H10O4	6	10	4	-0.7773	-0.513	4	3	77.76	-1.2334	4	-0.2269306192241963	0.6666666666666666	138.0	1.6666666666666667	0.6666666666666666
G4	C(C(C(CC=C)O)O)(O)=O	ACRUNOQUSOPTGG	146.0579088	C6H10O4	6	10	4	-0.7106	-0.68	4	3	77.76	-1.1935	4	-0.2234790736582383	0.6666666666666666	140.74	1.6666666666666667	0.6666666666666666
G4	C(C(C(C(O)=O)=C)O)(O)=O	KPFMFSPIKINDFZ	146.021523292	C5H6O5	5	6	5	-1.2675	-0.138	5	3	94.83	-3.1982	5	-0.0069557836107717	1.0	123.57	1.2	1.0
G4	C(C(C=CC(C)O)(CO)O)(O)=O	UJDBKWGRRPFUPK	176.068473484	C7H12O5	7	12	5	-1.3234	-0.115	5	4	97.99	0.42713	5	0.0507495667389632	0.7142857142857143	161.49	1.7142857142857142	0.7142857142857143
G4	C(C(C=CC(C)O)O)(O)=O	QOBYOZMARPIIMR	146.0579088	C6H10O4	6	10	4	-0.7773	-0.513	4	3	77.76	-0.4037	4	-0.2269306192241963	0.6666666666666666	139.64	1.6666666666666667	0.6666666666666666
G4	C(C(C=CC(O)=O)O)(O)=O	WINVQJYTQKTGKZ	146.021523292	C5H6O5	5	6	5	-1.4862	-0.117	5	3	94.83	1.2058	5	-0.0069557836107717	1.0	123.91	1.2	1.0
G4	C(C(C(C=C)O)O)(O)=O	CTDSCESRMWRTFJ	132.042258736	C5H8O4	5	8	4	-1.165	-0.41	4	3	77.76	-3.3954	4	0.1551693513070171	0.8	119.85	1.6	0.8
G4	C=C(C(O)=O)C(CO)O	OIWJREZAJZVGQN	132.042258736	C5H8O4	5	8	4	-0.9179	-0.156	4	3	77.76	-4.691	4	0.1539826729832714	0.8	124.68	1.6	0.8
G4	CC(C(CO)(CO)O)O	IIRXMBLCRXWDDC	136.073558864	C5H12O4	5	12	4	-1.6304	0.179	4	4	80.92	-2.4847	4	0.7929678618009982	0.8	130.34	2.4	0.8
G4	CC(CC(C(CO)O)O)O	ZEKWQLHICZNVNQ	150.089208928	C6H14O4	6	14	4	-1.1973	-0.36	4	4	80.92	-3.5178	4	0.4155061151594882	0.6666666666666666	146.52	2.3333333333333335	0.6666666666666666
G4	CC(C(CO)(C(C)O)O)O	AIEBLQRAWOTNEJ	150.089208928	C6H14O4	6	14	4	-1.2711	-0.199	4	4	80.92	-1.0347	4	0.4120545695935303	0.6666666666666666	144.66	2.3333333333333335	0.6666666666666666
G4	C(CC(C(CO)O)O)(O)=O	VBUWJOHKCBQXNU	150.05282342	C5H10O5	5	10	5	-1.9062	0.036	5	4	97.99	0.95583	5	0.6354809507729127	1.0	134.42	2.0	1.0
G4	C(CO)(C(C(CO)O)O)=O	ZAQJHHRNXZUBTE	150.05282342	C5H10O5	5	10	5	-2.6096	0.366	5	4	97.99	1.085	5	1.312851771445856	1.0	137.86	2.0	1.0
G4	C(C(CO)(C(CO)O)O)=O	XUSNIIKGKKSRDZ	150.05282342	C5H10O5	5	10	5	-2.7694	0.471	5	4	97.99	-2.7515	5	1.312851771445856	1.0	133.96	2.0	1.0
G4	C(C(CO)O)O	PEDCQBHIVMGVHV	92.047344116	C3H8O3	3	8	3	-1.4436	0.159	3	3	60.69	-3.0756	3	0.8962009680453066	1.0	88.334	2.6666666666666665	1.0
G4	C(C(CO)C(CO)O)(O)=O	XVRXNIIFKJXXOQ	150.05282342	C5H10O5	5	10	5	-2.0472	0.254	5	4	97.99	-0.33047	5	0.7411694889814906	1.0	134.95	2.0	1.0
G4	C(C(CO)(CCO)O)(O)=O	CSKCBUCURXHNJN	150.05282342	C5H10O5	5	10	5	-1.8849	0.305	5	4	97.99	-4.7369	5	0.6342942724491674	1.0	142.12	2.0	1.0
G4	C(C1C(C)OC(CO)(C1O)O)=O	IOFATTLROSOTQZ	176.068473484	C7H12O5	7	12	5	-1.864	-0.392	5	3	86.99	-1.7424	5	0.3919882288358657	0.7142857142857143	160.88	1.7142857142857142	0.7142857142857143
G4	C(C1C(C)OC(C1(CO)O)O)=O	UFEGWLKYJGDQDX	176.068473484	C7H12O5	7	12	5	-1.8303	-0.254	5	3	86.99	-1.5116	5	0.3919882288358657	0.7142857142857143	160.64	1.7142857142857142	0.7142857142857143
