Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	XCCNKHZPTOPSNA	C(C(C(C(C=C)O)=O)(CO)O)=O	174.05282342	C7H10O5	7	10	5.0	-2.1724	-0.167	5	3	94.83	-6.1087
G4	SJBBZISIMUNDRM	C(CO)(C(C(C=C)=O)(CO)O)=O	174.05282342	C7H10O5	7	10	5.0	-1.9913	-0.003	5	3	94.83	-3.6672
G4	DEJMZQNJMHEOLF	C(C(C(C(C)O)=O)(C(C)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.082	-0.336	5	3	94.83	-1.8132
G4	YGTUGNKYLFWMES	C(C)(C(C(CO)=O)(C(C)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9009	-0.172	5	3	94.83	-0.038459
G4	ZTXUCDDWIFHTIZ	C(C(C(CO)=O)(C(C)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-0.94667
G4	LEFSZUNRHXHZNC	C1(C(C(C(C)(C1O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5066	-0.121	5	4	103.78	1.93
G4	NHQWKOMFPWCOQG	C(C(CO)(CC(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5273	-0.014	5	3	94.83	-6.5149
G4	SYWGJGSMWZJRBH	C(C(CC(C=O)O)(C(C)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.168	-0.392	5	3	94.83	-3.381
G4	LYWDIWUYNWXSBF	C(C(C=CC(C=O)O)(CO)O)=O	174.05282342	C7H10O5	7	10	5.0	-2.3251	-0.056	5	3	94.83	-2.8925
G4	AVFKKOHNBJXJFX	C1(C(CO)OC(CN)C1O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6163	-0.062	5	3	92.78	0.71269
G4	VRDRQRWCSANVHT	C1(C(CO)(O)OCCC1O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6854	-0.068	5	3	86.99	1.1699
G4	UKXOOTXJOQMLKY	C1(C(C(CN)OCC1O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5244	-0.062	5	3	92.78	0.96522
G4	OENQIXYMCLXBBX	C1(C(C=C(CO)C1O)O)=O	144.042258736	C6H8O4	6	8	4.0	-1.4645	-0.123	4	3	77.76	0.45269
G4	OIQWOJXPVRPGCR	C1(C(C(C(C1O)=C)O)O)=O	144.042258736	C6H8O4	6	8	4.0	-1.3116	-0.398	4	3	77.76	-2.4609
G4	KAAWDNJBCKJRDH	C(C(CO)O)(C(C=CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7994	-0.204	5	4	103.78	0.45131
G4	WIJYUUDVJQXBJA	C(C(CO)O)(C(C(N)=C)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9785	-0.357	5	4	103.78	-2.0042
G4	ZBDMIKWXYIEVBU	C(CO)(C(C(C=C)O)O)=O	146.0579088	C6H10O4	6	10	4.0	-1.414	-0.35	4	3	77.76	-3.2511
G4	UQYGFRWRTGPXFS	C(C(C=C(C(CO)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1312	-0.246	5	4	103.78	-2.4329
G4	YOGVNAWPSZQSTR	C(C(C(C(N)=CCO)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1312	-0.246	5	4	103.78	-1.6715
G4	LPZZCHJUXSRTSG	C(CO)=C(C(C(CO)O)=O)N	161.068807832	C6H11NO4	6	11	4.0	-1.9501	-0.082	5	4	103.78	-0.063469
G4	ZXBTYBJZITUGSU	C(C(C(C(C(C)O)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-4.3931
G4	JWBOWUUPWAXGAD	C1(C(COC(CO)C1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5244	-0.062	5	3	92.78	-1.7184
G4	UYELJEIBXHXMNS	C1(C(CC(C(CO)O1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3822	-0.392	5	3	92.78	-0.89336
G4	PFIXFTZDDWFGPH	C1(C(CO)OC(CC1O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	1.4573
G4	FSMNZBPYQKDEGL	C1(C(N)OC(CO)CC1O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	-2.7772
G4	MYVYSRRIWCNGRD	C1(C(COCC(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4325	-0.062	5	3	92.78	-2.8022
G4	PELQHXXQILDJMM	C1(C(CC(C(CO1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2903	-0.392	5	3	92.78	0.22032
G4	MMLSJUSGNZMOLV	C1(C(CC(N)OCC1O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	1.4774
G4	PZJMSUQYGONPAP	C1(C(CC(O)OCC1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-0.96853
G4	VCWAXDLBPKCRLX	C1(C(N)OCC(CC1O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	0.62799
G4	SIKYUUUTUWUEDG	C1(C(O)OCC(CC1O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	1.3938
G4	AGAWFRDROPKIAM	C1(COC(C(CC1O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	1.6838
G4	KDZVTJKGGJZMRJ	C1(C(CCOC(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-1.3481
G4	AQMQTWLOTUOAJR	C1(C(CCO)(O)OCC1O)=O	162.05282342	C6H10O5	6	10	5.0	-1.573	-0.068	5	3	86.99	-0.20826
G4	BBERYNOOOOUUSX	C1(C(O)OC(CCO)C1O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5126	-0.199	5	3	86.99	-1.054
G4	SFURDCYQAPZGQW	C(CO)(C1(C(CCO1)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.9176	-0.068	5	3	86.99	2.0976
G4	XEKOEEFVTJWSFB	C(CO)(C1CC(C(O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.255	-0.275	5	3	92.78	0.37169
G4	JIRSKGFXBLNPBU	C(CO)(C1C(CC(O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.255	-0.275	5	3	92.78	0.41564
G4	CXQZQSUVINLECD	C1(C(C(C)(O)OCC1O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6108	-0.176	5	3	86.99	2.3676
G4	FYGMFKJSVRUFSQ	C1(C(C(C)OC(C1O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.5504	-0.307	5	3	86.99	1.7104
G4	XILSBXKWNICOSX	C1(C(C(CC1(CO)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5812	-0.013	5	4	103.78	-3.2647
G4	NYWZYUXIWXGZEU	C1(C(C(C(C1(C)O)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5066	-0.121	5	4	103.78	0.85395
G4	YQOAGZDDQRDYOZ	C(C(C(C(CO)N)=O)(C)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-7.6268
G4	FZBAYGYQXVLQAZ	C(C(C)(C(C(C=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0202	-0.198	5	3	100.62	-1.3032
G4	LFANEULZJIGLDR	C(C(CO)N)(C(CO)(C)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	-7.4087
G4	YIWWDMHKSSCIML	C(C(C(C(C)(CO)O)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8079	0.017	5	4	103.78	-3.4674
G4	WSWLEOZFOWCRSH	C(C(CC(CO)(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-8.1296
G4	PQNQKONRKZHPNI	C(C(C)N)(C(CO)(CO)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	-1.4944
G4	KRBPZPBDRDYAJA	C(C(C)O)(C(CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-6.0852
G4	YBGIJZBWODUTTM	C(C(C)N)(CC(C(CO)O)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-5.3294
G4	HHCFNTCXMOVEIA	C(C)(C(CC(C(CO)=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-1.6935
G4	CSIQVRZCFQQAKU	C(C(C)(CC(C(CO)=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-6.023
G4	QMQOJKJPQTZEBN	C(CCO)(C(C(C(C)N)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-1.7453
G4	ZIILLQXQCPSOFG	C(C(CCO)N)(C(C(C)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2249	-0.409	5	3	100.62	-5.4636
G4	SWOVOTYARQAJNW	C(C(C(C(CCO)N)=O)(C)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-7.5761
G4	VRWWUZHKSBYKGX	C(C(C)N)(C(C(CO)=O)CO)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3659	-0.191	5	3	100.62	0.3105
G4	XEXAWEBQCLQGMX	C(C(C(CO)C(C(C)=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.547	-0.355	5	3	100.62	-1.7382
G4	FWJKPOXVPXSKFD	C(C(C)(C(CO)C(C=O)N)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.7068	-0.25	5	3	100.62	-3.0406
G4	TXXXHSISIKRKSH	C(CC(C(C(CO)(C)O)=O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-7.6117
G4	NMCCYURDDPKCPT	C(C(CO)(CC=O)O)(C(C)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-4.6851
G4	PHEHDNSDVMEAGP	C(C(C(CC(C)(CO)O)N)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-10.673
G4	POIAZKKHUQITJW	C(C(CC(C)(C(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-0.86618
G4	WWRMVJNIMDMZOY	C(C(C)(C(C=O)O)O)(C(C)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4798	-0.412	5	3	100.62	-0.83208
G4	FIGZBXMCRPJZQZ	C(C(C(CO)C(C=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0874	-0.141	5	3	100.62	-2.9693
G4	UGIAXWMVWYIXAA	C(CO)(C(CC(CO)(C)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.1724	-0.089	5	4	103.78	-7.7703
G4	AUWCKBLOZMTTJQ	C(C(CC(C)(C(CO)O)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.3535	-0.253	5	4	103.78	-0.98414
G4	GHVASAMMCOEEED	C(C(C)N)(C(C)(C(CO)O)O)=O	177.10010796	C7H15NO4	7	15	4.0	-2.2675	-0.197	5	4	103.78	1.2617
G4	KTLCLOWPWFQZGD	C(CO)(C(CC(C)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-5.7786
G4	HVPCSKZYJXYOGM	C(C(C(C(C)O)C(C=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.7281	-0.519	5	3	100.62	-3.642
G4	XHHVMOPXVSDWRM	C(C(C)O)(C(CC(C=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.406	-0.573	5	3	100.62	-6.9871
G4	QJOXUZFGAYXWMH	C(C(C(CO)CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.3077	-0.055	4	3	83.55	-4.8081
G4	IGFWFPIVQDPEMD	C(C(C=CC(C(CO)=O)N)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.5631	-0.237	5	3	100.62	-4.7039
G4	IEDAIXFAOVOAOO	C(C(CCO)N)(CC(CO)=O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.1298	-0.301	5	3	100.62	-13.003
G4	DZKSWKLJDCYYMA	C(C(CC(C(CCO)=O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3109	-0.465	5	3	100.62	-4.0686
G4	VFDZIFPYAGHWIK	C(C(CC(C=O)N)(CCO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4707	-0.36	5	3	100.62	-5.3786
G4	USUIHKYJMLKFAF	C(C(C(C(C)N)=O)(CCO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.3847	-0.304	5	3	100.62	-4.6958
G4	KZHFDLXRUAFTMD	C(C(CCO)N)(C(CO)(C)O)=O	177.10010796	C7H15NO4	7	15	4.0	-2.1724	-0.089	5	4	103.78	-7.2717
G4	WBOCRADXCWLVKI	C(C(C(CO)C(C)(CO)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.4945	-0.035	5	4	103.78	-5.0713
G4	NDEIABZRTIPNLY	C(C(CC(CO)(CCO)O)N)=O	177.10010796	C7H15NO4	7	15	4.0	-2.2584	-0.145	5	4	103.78	-8.4896
G4	JZTLNZOBGJBMCO	C(C(C)N)(C(CO)(CCO)O)=O	177.10010796	C7H15NO4	7	15	4.0	-2.1724	-0.089	5	4	103.78	-4.3451
G4	GZTCPUSMBGSSIS	C(C(C)O)(C(CCO)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.6263	-0.487	4	3	83.55	-6.0041
G4	LWUSNQUPTNBPRR	C(C(C(CO)C(C)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.9484	-0.433	4	3	83.55	-3.8712
G4	CTFQXCWYBYJDIW	C(C(C(C(CC(C)O)N)=O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.406	-0.573	5	3	100.62	-8.3179
G4	JPGLTGIGZVZGIM	C(C(CC(C)(CO)O)N)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7861	-0.382	4	3	83.55	-8.958
G4	INWKAPXIOFEJSE	C(C(C)N)(C(CO)(C)O)=O	147.089543276	C6H13NO3	6	13	3.0	-1.7001	-0.326	4	3	83.55	-2.9386
G4	HJDPKFGGOBXBAZ	C(C(CC(CC(C=O)O)O)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.492	-0.629	5	3	100.62	-3.4664
G4	UZYIINOYZGLZMD	C(C(CC(C=O)O)O)(C(C)N)=O	175.084457896	C7H13NO4	7	13	4.0	-2.406	-0.573	5	3	100.62	-2.9482
G4	YTIXTEOQCGEQRV	C(CN)(C(CO)(CC=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-4.0935
G4	KQJDCUXRNCNSAD	C(CN)(C(C)(C(CO)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	2.1672
G4	YZOFDMOTCMQCDI	C(C(C(CN)=O)(CCO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-4.1062
G4	CQYXIOJMPYMXMZ	C(CN)(C(CO)(CCO)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.5317	0.289	5	4	103.78	-3.7535
G4	CHNVRYXXUYGIMJ	C(C(C(CO)C(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-2.9687
G4	MFWIVJCFNNWMSO	C(CN)(C(CO)(C)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0594	0.052	4	3	83.55	-2.0431
G4	OAJVUPPDNCAESW	C(C(CC(CO)O)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.1667	-0.273	4	3	83.55	-8.1128
G4	UKHOPMFYEPCLKG	C(C(CC(C(O)=O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-4.2431	-0.255	5	3	100.62	-5.3592
G4	RTTKKDFWNQRSJQ	C1(C(CO)OCC(C1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5244	-0.062	5	3	92.78	-0.95655
G4	SPGOYFBWNAPYKJ	C1(C(C(CC(CO)O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3822	-0.392	5	3	92.78	-13.256
G4	UEZJMPPIGMZKPS	C1(COC(CC(C1N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-0.0098624
G4	PTNWCCRDVBBIMM	C1(C(C(CC(CO1)O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2903	-0.392	5	3	92.78	-9.719
G4	QPEINCSTPKNDFD	C1(C(O)OCCC(C1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-0.69106
G4	ZRMUCXLFNCETLW	C(C(C1C(CC(O)O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4361	-0.439	5	3	92.78	-2.921
G4	DXAGWCHIRFSTTR	C(C(C=CC(CO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.9645	-0.315	4	3	83.55	-4.3329
G4	PFDASSBYMHOWKO	C(CO)(C(C=CCO)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7834	-0.151	4	3	83.55	-2.6246
G4	DCNXNZKIBTVNCU	C(C(CO)O)(C(C=C)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.8118	-0.426	4	3	83.55	-4.6724
G4	CGYKRHZMLBGULJ	C(CN)(C(C=CCO)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7834	-0.151	4	3	83.55	0.34875
G4	KXBVNAQNLVGRAY	C(C(C(C(O)=O)=O)N)=CCO	159.053157768	C6H9NO4	6	9	4.0	-3.8598	-0.133	5	3	100.62	-10.387
G4	PRKPLMNHHQJDIP	C(CO)(C(C=CC(O)=O)N)=O	159.053157768	C6H9NO4	6	9	4.0	-3.8598	-0.133	5	3	100.62	-1.4764
G4	AMOXLWWBGQDZIQ	C(C(C(C(C=C)N)=O)O)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.8882	-0.408	5	3	100.62	-5.0947
G4	NYLJMXCZTZQALG	C(C(C=CC(C=O)N)O)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-4.0409	-0.297	5	3	100.62	-3.273
G4	UEKSTRARYZRQNI	C(CN)(C(C=CC(O)=O)O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.8598	-0.133	5	3	100.62	1.5137
G4	YXNNZMLBSMEPQL	C(C(C(C(C)N)=O)(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-2.2904
G4	ABILGZLZFPLQIM	C(C(C)N)(C(C(C)=O)(CO)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2987	-0.248	5	3	100.62	-0.55357
G4	QWXJPSTYRQSGBK	C(C(C(C(C=C)N)=O)(CO)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.5702	-0.243	5	3	100.62	-6.5877
G4	AUGOKLWFEVWYEX	C(CN)(C(C(C=C)=O)(CO)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.3891	-0.079	5	3	100.62	-4.7535
G4	FHKSQWIYWVPQSH	C(C(C(C(C)N)=O)(C(C)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.4798	-0.412	5	3	100.62	-2.6776
G4	CEGPGQPOLISUOB	C(C)(C(C(CN)=O)(C(C)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.2987	-0.248	5	3	100.62	-0.88491
G4	NOINVWNLMALLSK	C(C(C(CN)=O)(C(C)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-1.8115
G4	RESFMKKQFQIYKI	C(C(CO)(CC(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-6.6796
G4	UQFIYDARRGWPJV	C(C(CC(C=O)N)(C(C)O)O)=O	175.084457896	C7H13NO4	7	13	4.0	-2.5658	-0.468	5	3	100.62	-3.5755
G4	XJUTXZXYYWGOSP	C(C(C=CC(C=O)N)(CO)O)=O	173.068807832	C7H11NO4	7	11	4.0	-2.7229	-0.132	5	3	100.62	-3.978
G4	YDGCXYWOUPKXTA	C1(C(CO)OC(CO)C1N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6163	-0.062	5	3	92.78	-2.0415
G4	SBZSMVNRFGIPGI	C1(C(C=C(CO)C1N)O)=O	143.058243148	C6H9NO3	6	9	3.0	-1.8623	-0.199	4	3	83.55	-1.4925
G4	DTHGGXJJSMPFBK	C1(C(C(C(C1N)=C)O)O)=O	143.058243148	C6H9NO3	6	9	3.0	-1.7094	-0.474	4	3	83.55	-4.4455
G4	HASUWAZMUXLRIW	C(CN)(C(C(C=C)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.8118	-0.426	4	3	83.55	-4.1681
G4	LBBBUGINVNCXHJ	C(C(C1CC(C(O)O1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.4361	-0.439	5	3	92.78	-2.829
G4	LUKKPHPGYCNPBJ	C1(C(O)OC(CCO)C1N)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9104	-0.275	5	3	92.78	-3.0328
G4	AVHPWPUGSCGWGT	C(CN)(C1CC(C(O1)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.255	-0.275	5	3	92.78	0.16595
G4	ZQWTUAJVGCRTAX	C1(C(C(O)OC(C)C1N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9482	-0.383	5	3	92.78	-4.2777
G4	WBWHXYJILWTIES	C1(C(C(C(C1)O)CO)O)=O	146.0579088	C6H10O4	6	10	4.0	-1.36	-0.387	4	3	77.76	1.1568
G4	VWAGHSBOPZEYOM	C1(C(C(C(CO)C1)O)O)=O	146.0579088	C6H10O4	6	10	4.0	-1.36	-0.387	4	3	77.76	-2.6928
G4	GZPYNEUHLDNCDR	C(C1C(C(C(C1O)N)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7536	-0.013	5	5	106.94	0.0765
G4	GFKMOQDLYLLKHF	C(C1C(C(C(C1N)O)O)O)O	163.084457896	C6H13NO4	6	13	4.0	-2.7536	-0.013	5	5	106.94	0.12666
G4	WCIUPRYBQKMARP	C(C(CO)(CCO)O)O	136.073558864	C5H12O4	5	12	4.0	-1.5353	0.287	4	4	80.92	-6.8675
G4	CSEFQUZVEQTTHQ	C(C(CO)(C(CO)N)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9549	0.61	5	5	106.94	-5.3175
G4	ZDAWZDFBPUUDAY	C(C(C(CCO)O)O)O	136.073558864	C5H12O4	5	12	4.0	-1.5566	0.018	4	4	80.92	-2.2344
G4	VMWHZZCFIPURJF	C(C(C(C(CO)N)O)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9762	0.341	5	5	106.94	-3.2053
G4	LEGAEPXVEOZWAV	C(C(CN)(CCO)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9331	0.211	4	4	86.71	-5.34
G4	RWPSRDNFLWMOEK	C(C(C)(C(CO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2405	-0.112	4	3	83.55	-8.1835
G4	HCIUECWWDXNPRU	C(C(C(C)(CCO)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3883	-0.306	4	3	77.76	-3.7874
G4	PRYZJOLIAFIZLG	CC(CCO)(C(CO)O)O	150.089208928	C6H14O4	6	14	4.0	-1.176	-0.091	4	4	80.92	-1.7218
G4	ULTYQCZTXMWJAX	CC(C(CO)O)(C(CO)N)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-3.5626
G4	KJJPLEZQSCZCKE	C(C(CO)N)O	91.063328528	C3H9NO2	3	9	2.0	-1.8414	0.083	3	3	66.48	-6.3525
G4	CKEMBEURRQDMCF	C(C(CC(C(CO)CO)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-3.9555
G4	DDACDGMMEFCJMU	C(CC(C(C(CO)CO)O)=O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-3.3818
G4	DKSLENZUOUFRHN	C(C(C(CC(CO)CO)=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0541	-0.171	5	3	94.83	-6.4533
G4	HQDHQHUBDQPVEQ	C(C(CCO)O)(CCO)=O	148.073558864	C6H12O4	6	12	4.0	-1.1334	-0.303	4	3	77.76	-0.89467
G4	QQQYJBCVIVEOLU	C(C(CCO)(CCO)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.2932	-0.198	4	3	77.76	-5.5188
G4	FKBYPCLLOLRNIQ	C(C(CCO)(C(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-8.4142
G4	JLQQVSKMDDAFPK	C(C(CCO)(CCO)O)O	150.089208928	C6H14O4	6	14	4.0	-1.0809	0.017	4	4	80.92	-5.4175
G4	YYAVEEORJUNYBQ	C(C(C(CO)(CCO)O)N)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-8.2272
G4	HETVNTQKPCRKOG	C(C(C(C(C)(CCO)O)O)O)=O	178.084123548	C7H14O5	7	14	5.0	-1.9557	-0.177	5	4	97.99	-3.846
G4	XYHGSPUTABMVOC	CC(CO)(CCO)O	120.078644244	C5H12O3	5	12	3.0	-0.6086	-0.22	3	3	60.69	-9.6415
G4	KTFSTJODJJBBRQ	CC(CO)(C(CO)N)O	135.089543276	C5H13NO3	5	13	3.0	-2.0282	0.103	4	4	86.71	-8.0301
G4	BAHLSDBISJVHNS	C(C(CC(CCO)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3145	-0.467	4	3	77.76	-5.501
G4	HDUBCOFEGRBLNY	C(C(CC(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-6.0108
G4	VPMUIZYPLNVWTE	C(C(C(CO)(CCO)O)O)O	166.084123548	C6H14O5	6	14	5.0	-2.1027	0.416	5	5	101.15	-4.9426
G4	AZWLGPJBVAQRHW	C(CC(CN)O)O	105.078978592	C4H11NO2	4	11	2.0	-1.387	-0.187	3	3	66.48	-2.3449
G4	MUVQIIBPDFTEKM	CC(C(CO)N)O	105.078978592	C4H11NO2	4	11	2.0	-1.4821	-0.295	3	3	66.48	-7.2101
G4	JEWCETZVPXCZRZ	C(C(C(CN)(CCO)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-1.782
G4	SGQLHVXESGJVBC	C(CC(C(C(CO)N)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5218	0.071	5	5	106.94	-4.4169
G4	SDXWEZQDLHNYFR	C(C(CO)(C(CO)O)O)O	152.068473484	C5H12O5	5	12	5.0	-2.5571	0.686	5	5	101.15	-2.033
