Generation	Smiles
G4	C(C(C(C)=O)(C(C)O)O)(O)=O
G4	C(C(C(C)=O)(CO)O)(O)=O
G4	C(C(C(C)O)(CC=O)O)(O)=O
G4	C(C(C(C)O)(CC(O)=O)O)=O
G4	C(C(CO)(CC=O)O)(O)=O
G4	C(C(CO)(CC(O)=O)O)=O
G4	C(C1(C(CC(C1O)=O)O)O)=O
G4	C(C1(C=O)C(C(CC1O)O)O)=O
G4	C(C1(C(C(CC1O)O)O)O)=O
G4	C1(CC(C(C1(CO)O)O)O)=O
G4	C(C(C=O)(CO)C(CCO)O)=O
G4	C(C(C=O)(CO)C(C)(CO)O)=O
G4	C(C(C(C)O)(C(CCO)O)O)=O
G4	C(C)(C(CO)(C(CCO)O)O)=O
G4	C1(COCC1(C(CCO)O)O)=O
G4	C1(C(C(CO1)O)C(CCO)O)=O
G4	C(C(C(C)O)(C(CO)(C)O)O)=O
G4	C(C)(C(CO)(C(CO)(C)O)O)=O
G4	C1(COCC1(C(CO)(C)O)O)=O
G4	C1(C(C(CO1)O)C(C)(CO)O)=O
G4	C(C(CO)(C(CC(C)O)O)O)=O
G4	C(C(C=C)(C(C=O)(CO)O)O)=O
G4	C(C(CO)(C(C(C=C)=O)O)O)=O
G4	C(C(CO)(C(C=CC=O)O)O)=O
G4	C(C(C(CC=O)O)(C(C)O)O)=O
G4	C(C(C(C)O)(C(C=O)(C)O)O)=O
G4	C(CO)(C(C(C)O)(C(C)O)O)=O
G4	C(C(C(CO)(CO)C(C)O)=O)=O
G4	C(C(CO)(C(C)O)C(C=O)O)=O
G4	C(C(C(CO)=O)(CO)C(C)O)=O
G4	C(CC(C(CO)(C(C)O)O)=O)=O
G4	C(C(C=O)(C(CO)O)C(C)O)=O
G4	C(C)(C(C(C)O)(C(C=O)O)O)=O
G4	C(C(C(C)O)(C(C)O)O)=O
G4	C(C(C(CO)(C(C)O)O)=O)=O
G4	C(C(C(C)O)(C(C)O)O)(O)=O
G4	C1(C(C(C)O)(C(CO1)O)O)=O
G4	C(C(C(CO)(CO)CO)=O)=O
G4	C(C(CO)(CO)C(C=O)O)=O
G4	C(C(C(CO)=O)(CO)CO)=O
G4	C(CC(C(CO)(CO)O)=O)=O
G4	C(C(C=O)(CO)C(CO)O)=O
G4	C1(C(CO)(C(CO1)O)O)=O
G4	C1(COCC1(C(CO)O)O)=O
G4	C1(C(C(CO)O)C(CO1)O)=O
G4	C(C1(C(C(C(C1)=O)O)O)O)=O
G4	C(C1(CC(CC1(C=O)O)O)O)=O
G4	C(C)(C1(C(C(C(C1)=O)O)O)O)=O
G4	C(C1(C(CC(C1)O)O)O)=O
G4	C(C1(C(C(C(C1)O)O)O)O)=O
G4	C(C(C)(C(CC(C)O)O)O)(O)=O
G4	C(C(C)(C(CCO)O)O)(O)=O
G4	C(C(C(C)(C(CCO)O)O)=O)=O
G4	C(C(CCO)(C(CCO)O)O)=O
G4	C1(C(C(CCO)O)(O)OCC1)=O
G4	C(C(C)(C(CO)(C)O)O)(O)=O
G4	C(C(C=C)(C(C(O)=O)(C)O)O)=O
G4	C(C(C)(C(C(C=C)=O)O)O)(O)=O
G4	C(C(C)(C(C=CC=O)O)O)(O)=O
G4	C(C(C(C)(C(CO)(C)O)O)=O)=O
G4	C(C(CCO)(C(CO)(C)O)O)=O
G4	C1(C(C(CO)(C)O)(O)OCC1)=O
G4	C(C(C(CC(C)O)O)O)(O)=O
G4	C(C(C=C)(C(C(O)=O)O)O)=O
G4	C(C(C(C(C=C)=O)O)O)(O)=O
G4	C(C(C(C=CC=O)O)O)(O)=O
G4	C(C(C)(C(CC=O)O)O)(O)=O
G4	C(C(C)(C(C=O)(C)O)O)(O)=O
G4	C(C(C)(C(C)O)O)(O)=O
G4	C(C(C(C)O)(CCO)O)(O)=O
G4	C(C(CO)(CC=O)O)(CCO)=O
G4	C(C(CO)(CCO)O)(O)=O
G4	C(C)(C(C(CO)O)(CC=O)O)=O
G4	C(C(C)(C(CO)O)O)(O)=O
G4	C(C(C(C)(C(CO)O)O)=O)=O
G4	C1(C(C(CO)O)(O)OCC1)=O
G4	C(CCC=O)(C(C(CO)O)O)=O
G4	C(CC(CC(C(CO)O)O)=O)=O
