Generation	Inchi	Smiles	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	IJIKBAWNFHZICR	C(C(C(CN)=O)(CO)O)=O	93.103	C5H9NO4	147.053159	-3.1984	0.344	5	3	100.62	-1.7421
G4	NFWRNJCBKVKVAT	C(C(C=O)(C(CO)N)O)=O	78.9001	C5H9NO4	147.053159	-3.3795	0.18	5	3	100.62	-6.0137
G4	CHBYLZYSTRYJMM	C(C(C(CO)=O)(CN)O)=O	82.5016	C5H9NO4	147.053159	-3.1984	0.344	5	3	100.62	-0.71684
G4	ZAXGGBHREOIWPW	C1(C(CNCC1O)O)=O	83.173	C5H9NO3	131.058244	-1.6681	0.021	4	3	69.56	3.0045
G4	OSPBCQWDZALLTM	C(C(C(CO)N)O)(C(CO)O)=O	109.366	C6H13NO5	179.079374	-3.5748	0.419	6	5	124.01	-2.5061
G4	IGKYVCICNKCOQT	C(C(C(CO)N)O)(C(CN)O)=O	108.099	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-2.7511
G4	ADPQNFNBMDTCNU	C(C(C(C(C(CO)N)O)N)O)=O	108.999	C6H14N2O4	178.095358	-4.1537	0.179	6	5	129.8	-5.6063
G4	YKLUZKKQUOWUTN	C(C(C(C(CN)O)=O)O)=O	67.4259	C5H9NO4	147.053159	-3.2197	0.075	5	3	100.62	-2.1061
G4	JCFVRBHISSFDBU	C(C(C(C(C=O)O)N)O)=O	97.7217	C5H9NO4	147.053159	-3.4008	-0.089	5	3	100.62	-2.1686
G4	NPVFWYRKEZFBKJ	C(C(CO)O)(C(C(CO)=O)N)=O	121.321	C6H11NO5	177.063724	-3.606	0.368	6	4	120.85	-0.94225
G4	LYYKAWGABAKEJK	C(C(C(C(C(CO)=O)O)N)O)=O	117.049	C6H11NO5	177.063724	-3.7871	0.204	6	4	120.85	-0.53299
G4	SBUYCDWXZIJFPQ	C(C(CO)O)(C(CO)(CN)O)=O	112.462	C6H13NO5	179.079374	-3.5535	0.688	6	5	124.01	0.59727
G4	INAJVOGEWVRWNL	C(C(CN)O)(C(CO)(CO)O)=O	107.003	C6H13NO5	179.079374	-3.5535	0.688	6	5	124.01	-0.83955
G4	DKLJOIZBHRMMMJ	C(C(C(C(CO)(CO)O)N)O)=O	119.793	C6H13NO5	179.079374	-3.7346	0.524	6	5	124.01	-3.3301
G4	AYKQCFXHSYAZJU	C(C(CN)O)(C(CO)(CN)O)=O	114.059	C6H14N2O4	178.095358	-3.9513	0.612	6	5	129.8	0.61045
G4	NXVXXVNUEGNKHQ	C(C(C(C(CO)(CN)O)N)O)=O	124.297	C6H14N2O4	178.095358	-4.1324	0.448	6	5	129.8	-1.9742
G4	YXVCGHWXQOIPMV	C(C(C(C(CN)O)=O)(C)O)=O	82.7108	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-2.2055
G4	PCTWEWSFNHMBBT	C(C(C)(C(C(C=O)O)N)O)=O	99.8458	C6H11NO4	161.068809	-3.0202	-0.198	5	3	100.62	-3.9875
G4	KFPHBTRJOUDHES	C(C(CN)O)(C(C(C)=O)O)=O	78.8792	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.21873
G4	IPTQYDMFVRDNRC	C(C(C)O)(C(C(CN)=O)O)=O	92.6774	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-0.4864
G4	MEFFHISDEHXYIV	C(C(C(C(C(C)=O)O)N)O)=O	94.9505	C6H11NO4	161.068809	-2.8604	-0.303	5	3	100.62	-1.0901
G4	NPPXZIWPHGALBH	C(C(C)O)(C(C(CO)=O)N)=O	109.404	C6H11NO4	161.068809	-2.6793	-0.139	5	3	100.62	-2.0301
G4	HZSOUUXSRHAEDG	C(C(C)O)(C(CN)O)=O	65.0088	C5H11NO3	133.073894	-2.0807	-0.217	4	3	83.55	-0.68504
G4	BATBMMKAVJEJIM	C(C(C(C(C)O)N)O)=O	67.452	C5H11NO3	133.073894	-2.2618	-0.381	4	3	83.55	-4.7357
G4	SYNXXDGHNOBNAT	C(C(C(C(C(CN)O)O)N)O)=O	116.404	C6H14N2O4	178.095358	-4.1537	0.179	6	5	129.8	-2.0539
G4	MLTBJGHOBROWDB	C(CO)(C(C(C(C)O)N)O)=O	91.566	C6H13NO4	163.084459	-2.6481	-0.088	5	4	103.78	-0.91457
G4	OFGOBYFVPFTPMZ	C(C(CN)O)(C(CN)O)=O	82.1173	C5H12N2O3	148.084793	-3.4052	0.214	5	4	109.57	0.17779
G4	NCYXFEPICCMEAI	C(C(C(C(CN)O)N)O)=O	85.7926	C5H12N2O3	148.084793	-3.5863	0.05	5	4	109.57	-2.2797
G4	OQJGKOACLOAQHO	C(CO)(C(C(C(CN)O)N)O)=O	111.85	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	1.6188
G4	KJOLWUAKJKYXOQ	C(C(C(C(CCO)O)=O)N)=O	77.596	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-5.2595
G4	BIXJVDYFZWNGRG	C(C(C(CC(CN)O)O)=O)=O	67.556	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.315
G4	UXZSOAYTCMPTKU	C(CO)(C(C(CO)N)O)=O	89.6763	C5H11NO4	149.068809	-3.0074	0.29	5	4	103.78	-1.5683
G4	ISGLIVNHDPLUFG	C(CO)(C(C(C(CO)O)N)O)=O	109.85	C6H13NO5	179.079374	-3.5748	0.419	6	5	124.01	1.6754
G4	IJJWBDSWVOTFHB	C(CO)(C(CO)(CN)O)=O	95.2048	C5H11NO4	149.068809	-2.9861	0.559	5	4	103.78	1.6645
G4	OGILQNQKLPQQCQ	C(CO)(C(CN)(C(CO)O)O)=O	113.614	C6H13NO5	179.079374	-3.5535	0.688	6	5	124.01	1.5027
G4	WFASHLZJUFDNKN	C(C(C(CNCC=O)N)O)=O	98.7631	C6H12N2O3	160.084793	-3.4001	-0.003	5	3	92.42	-0.28526
G4	JMQBWZHWTHFHIG	C(C(C(CO)=O)(C(CN)O)N)=O	108.835	C6H12N2O4	176.079708	-4.1636	0.397	6	4	126.64	-2.328
G4	FLVQRBDCAOSTSY	C(C(C(C(C)O)=O)(CO)N)=O	101.164	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-5.1423
G4	VYZLXNZUKPIJRM	C(C(C(CO)=O)(C(CN)O)O)=O	84.746	C6H11NO5	177.063724	-3.7658	0.473	6	4	120.85	-0.70314
G4	CASZJZONYBAUGA	C(C(C(CO)=O)(C(CO)O)N)=O	121.843	C6H11NO5	177.063724	-3.7658	0.473	6	4	120.85	-2.2695
G4	XEJGKVFIYNPVTH	C(CN)(C(C(CO)=O)(CO)O)=O	101.789	C6H11NO5	177.063724	-3.5847	0.637	6	4	120.85	1.8373
G4	DRCRZEAZJDNVDS	C(C(C(CO)=O)(C(CO)N)O)=O	97.7263	C6H11NO5	177.063724	-3.7658	0.473	6	4	120.85	-4.1236
G4	QKOYBJMAYHNIPJ	C(C(C(C(C)O)=O)(CN)O)=O	95.9723	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-2.6044
G4	VBNDEWUYSZWWSR	C(C(C(C(C)O)=O)N)(O)=O	72.0329	C5H9NO4	147.053159	-4.1571	-0.199	5	3	100.62	-7.9467
G4	RQKGVWUVNIJTGR	C(C(C(C(CCO)O)=O)N)(O)=O	78.4979	C6H11NO5	177.063724	-4.6294	0.038	6	4	120.85	-8.0909
G4	ZKPCUVXZCWIPAD	C(C(C(C(C(C)O)=O)O)N)(O)=O	84.4464	C6H11NO5	177.063724	-4.7245	-0.07	6	4	120.85	-6.0525
G4	XPGXRSUAKQHSTO	C(CO)(C(C)(C(C(O)=O)N)O)=O	95.0326	C6H11NO5	177.063724	-4.7032	0.199	6	4	120.85	-9.0481
G4	FZWXNVBNIUHICE	C(C(CC(C(CO)=O)O)N)=O	74.1311	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-1.3913
G4	ISRQTXSVZRCJMO	C(CO)(C(CNCCN)O)=O	77.5855	C6H14N2O3	162.100443	-3.0067	0.376	5	4	95.58	0.99261
G4	NYSVISBDSJFQKQ	C1(C(C(CO)NC1CO)O)=O	99.9384	C6H11NO4	161.068809	-2.362	0.15	5	4	89.79	2.4678
G4	AZDAHJPEVPXIDT	C1(C(C(CO)NC1CN)O)=O	103.198	C6H12N2O3	160.084793	-2.7598	0.074	5	4	95.58	2.2268
G4	OSVURRHFTGCDTR	C(C1C(C(C(CO)N1)O)N)=O	114.93	C6H12N2O3	160.084793	-3.1158	-0.09	5	4	95.58	-0.56442
G4	KQUAZIHLGLDYSQ	C1(C(CO)NCC1(CO)O)=O	109.331	C6H11NO4	161.068809	-2.3887	0.419	5	4	89.79	3.8346
G4	UABQAYKBCKMGNU	C1(C(CN)NCC1(CO)O)=O	125.44	C6H12N2O3	160.084793	-2.7865	0.343	5	4	95.58	3.2056
G4	KFODWMPTWUQJJS	C(C1C(C(CO)(CN1)O)N)=O	123.761	C6H12N2O3	160.084793	-3.1425	0.179	5	4	95.58	-0.36008
G4	WCPTVSAAIQBCDN	C(C1C(C(C(CN1)O)O)N)=O	520.311	C6H12N2O3	160.084793	-3.0239	-0.09	5	4	95.58	0.83661
G4	ISZVYQLUEAEPAP	C1(C(CNC1CN)O)=O	86.7941	C5H10N2O2	130.074228	-2.1578	-0.055	4	3	75.35	3.4549
G4	KOIPKAZCRGXNNW	C(C1C(C(CN1)O)N)=O	93.9199	C5H10N2O2	130.074228	-2.5138	-0.219	4	3	75.35	0.63019
G4	IQAQANFOJMRSMW	C(CO)(C1C(C(CN1)O)N)=O	127.905	C6H12N2O3	160.084793	-2.9001	0.074	5	4	95.58	4.205
G4	OWNVDZKFXQUQGY	C1(CNC(C(CN)O)C1O)=O	107.656	C6H12N2O3	160.084793	-2.7252	0.074	5	4	95.58	2.0345
G4	ZHRVLPAZWDIRSQ	C1(CNCC(C(C1O)N)O)=O	126.344	C6H12N2O3	160.084793	-2.576	0.074	5	4	95.58	3.2477
G4	PBSVBKYDNKPPKK	C1(CNC(CO)C1O)=O	80.3478	C5H9NO3	131.058244	-1.76	0.021	4	3	69.56	2.6884
G4	JNJANJZETSVSLJ	C1(CNC(C(CO)O)C1O)=O	107.102	C6H11NO4	161.068809	-2.3274	0.15	5	4	89.79	1.9184
G4	QAIVYWYKNKJHTA	C1(CNCC1(CO)O)=O	89.5973	C5H9NO3	131.058244	-1.7867	0.29	4	3	69.56	2.7014
G4	GXBZXUYQGMSTCT	C1(CNCC1(C(CO)O)O)=O	106.069	C6H11NO4	161.068809	-2.3541	0.419	5	4	89.79	2.5253
G4	JOBULIPPNQRABP	C(C1(C(CNCC1O)=O)N)=O	131.565	C6H10N2O3	158.069143	-2.9069	0.128	5	3	92.42	-0.29489
G4	KOKALWNNDPYYBR	C(C1(C(CNCC1O)=O)O)=O	104.107	C6H9NO4	159.053159	-2.5091	0.204	5	3	86.63	1.0484
G4	KEQGASIBECPIHE	C1(CNCC(C1(CO)O)=O)=O	118.848	C6H9NO4	159.053159	-2.1531	0.368	5	3	86.63	2.1743
G4	QEXKDPGAWPDJRD	C(C1(C(CNCC1O)=O)O)(O)=O	99.2777	C6H9NO5	175.048074	-4.7098	0.437	6	4	106.86	2.8911
G4	CVQSQUVOOMLHSC	C(C1(C(CNC1CO)=O)O)=O	182.675	C6H9NO4	159.053159	-2.601	0.204	5	3	86.63	0.77723
G4	VAXLAYBVTSWGGJ	C(C1C(CC(CN1)=O)O)(O)=O	71.6387	C6H9NO4	159.053159	-3.831	-0.231	5	3	86.63	3.3011
G4	ZVNXYGGVHKUAMA	C(C1C(CC(C=O)N1)O)(O)=O	73.6902	C6H9NO4	159.053159	-4.2789	-0.395	5	3	86.63	-1.3181
G4	KJUXWNASHZDKJP	C1(CNC(C(O)=O)C1(C)O)=O	857.485	C6H9NO4	159.053159	-3.875	-0.07	5	3	86.63	4.1746
G4	AVSHZTYMRDHSSH	C1(CNCC1NCCO)=O	98.1428	C6H12N2O2	144.089878	-1.7247	0.107	4	3	61.36	2.2883
G4	GZTCYWPDXVDKSI	C1(CNCC1NCC(O)=O)=O	110.839	C6H10N2O3	158.069143	-5.5288	0.125	5	3	78.43	-0.61237
G4	BWTUAZZPIFIPQT	C(CO)(C1CNCCN1)=O	128.709	C6H12N2O2	144.089878	-1.7636	0.107	4	3	61.36	3.329
G4	IMCIIBHHKYHSNR	C1(CNCCNC1CO)=O	116.423	C6H12N2O2	144.089878	-1.5314	0.107	4	3	61.36	3.2803
G4	YJZUPLPOLPECHQ	C1(C(CNCC1NC)O)=O	427.934	C6H12N2O2	144.089878	-1.7144	0.029	4	3	61.36	4.4108
G4	UYRFSCPSLAHDFN	C(CNC)(C(C(CO)=O)O)=O	86.1502	C6H11NO4	161.068809	-2.6871	0.323	5	3	86.63	3.1798
G4	FCWFADZTLNLKGD	C(C(C(C(CO)NC)=O)O)=O	80.2794	C6H11NO4	161.068809	-2.8682	0.159	5	3	86.63	0.42987
G4	JGMRCBGSYWDADE	C(C(C(C(C=O)O)O)NC)=O	94.0747	C6H11NO4	161.068809	-3.0493	-0.005	5	3	86.63	-1.1291
G4	SBVCNNOURWUQPJ	C(CN)(C(C(CNC)=O)O)=O	101.393	C6H12N2O3	160.084793	-3.0849	0.247	5	3	92.42	2.3085
G4	PRSVPSCCHCKBKW	C(C(C(C(CN)NC)=O)O)=O	95.3544	C6H12N2O3	160.084793	-3.266	0.083	5	3	92.42	-0.0495
G4	GUTVFJPUWOCFGZ	C(CO)(C(C(CNC)=O)N)=O	116.218	C6H12N2O3	160.084793	-3.0849	0.247	5	3	92.42	0.41095
G4	WZIKIXDCSFNOAD	C(C(C(C(C=O)O)N)NC)=O	102.534	C6H12N2O3	160.084793	-3.4471	-0.081	5	3	92.42	-0.64744
G4	GVIYSFBUIKGIDO	C(C(C)O)(C(CO)NC)=O	402.844	C6H13NO3	147.089544	-1.7292	-0.133	4	3	69.56	1.6639
G4	DJBFDOZAUMIJJB	C(C(C(C(C)O)O)NC)=O	408.981	C6H13NO3	147.089544	-1.9103	-0.297	4	3	69.56	-1.5935
G4	AWPYRGXHVKUGOR	C(C(C)O)(C(CN)NC)=O	408.29	C6H14N2O2	146.105528	-2.127	-0.209	4	3	75.35	1.1964
G4	DYMFFGPIWIXSNF	C(C(C(C(C)O)N)NC)=O	422.709	C6H14N2O2	146.105528	-2.3081	-0.373	4	3	75.35	-4.0441
G4	PWPWUABURKOMNC	C(C(C(CNCCN)=O)N)=O	103.193	C6H13N3O2	159.100777	-3.6168	0.085	5	3	98.21	-5.8331
G4	WJFPXNFMQBKNEM	C(C(CN)O)(C(CO)NC)=O	93.5246	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	2.577
G4	URNWFBIDDJKRPR	C(C(C(C(CN)O)O)NC)=O	98.7267	C6H14N2O3	162.100443	-3.2348	0.134	5	4	95.58	-1.2441
G4	TZKGXXCQIOIGRV	C(C(CN)O)(C(CN)NC)=O	105.232	C6H15N3O2	161.116427	-3.4515	0.222	5	4	101.37	2.2313
G4	LPPOSSCGIOFNGR	C(C(C(C(CN)O)N)NC)=O	110.436	C6H15N3O2	161.116427	-3.6326	0.058	5	4	101.37	-0.7615
G4	YPZQFSGDFKJORN	C(CO)(C(C(CO)O)NC)=O	94.1171	C6H13NO4	163.084459	-2.6559	0.374	5	4	89.79	2.7688
G4	HTDHUYVXYLRDPJ	C(C(C(CO)N)NC)=O	76.475	C5H12N2O2	132.089878	-2.6674	0.005	4	3	75.35	-4.8659
G4	RPJLXUCPAKHPIC	C(C(C(CO)N)NCCN)=O	114.864	C6H15N3O2	161.116427	-3.5856	0.136	5	4	101.37	-7.81
G4	UKOCFPUWELKCKA	C(CO)(C(C(CO)N)NC)=O	95.6722	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	-0.7935
G4	WSVHONJDUNDZKM	C(CNC)(C(C(CO)N)O)=O	455.543	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	-0.87133
G4	RCENPKMOMHGTHH	C(C(C(CNCCN)=O)O)=O	73.6564	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	-3.2155
G4	GHMYJDJGGUXVCX	C(CNC)(C(CO)(CO)O)=O	108.178	C6H13NO4	163.084459	-2.6346	0.643	5	4	89.79	1.06
G4	RPEXJOAMYPRFTL	C(C(CO)O)(C(CO)NC)=O	90.5159	C6H13NO4	163.084459	-2.6559	0.374	5	4	89.79	2.6179
G4	UHAQSRZNMWCUAB	C(C(C(C(CO)O)O)NC)=O	94.3594	C6H13NO4	163.084459	-2.837	0.21	5	4	89.79	-1.3709
G4	ZFEQOSSTJKWQAG	C(CNC)(C(CN)(CO)O)=O	103.349	C6H14N2O3	162.100443	-3.0324	0.567	5	4	95.58	2.3833
G4	XIDJRTPAGJHYGW	C(C(CO)O)(C(CN)NC)=O	98.2658	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	2.1369
G4	BWMZGQACRPYZCI	C(C(C(C(CO)O)N)NC)=O	104.789	C6H14N2O3	162.100443	-3.2348	0.134	5	4	95.58	-0.8382
G4	UJFARHACRGHQOM	C(CNCCN)(C(C)O)=O	72.9608	C6H14N2O2	146.105528	-2.08	-0.131	4	3	75.35	-2.4615
G4	VAGSSHGMYCINCD	C(CNC)(C(C(CN)O)O)=O	475.288	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	2.0942
G4	XQBAXTXQHNFOPZ	C(C(C=O)NC(CO)CO)=O	97.4167	C6H11NO4	161.068809	-3.0023	0.073	5	3	86.63	-3.395
G4	YBIRJPLUBZIHAF	C(C(C=O)NCC(CO)O)=O	93.2277	C6H11NO4	161.068809	-3.0023	0.073	5	3	86.63	-0.32041
G4	TVHSUAMFOVPHSB	C(C(C=O)NC(C(O)=O)CO)=O	99.0776	C6H9NO5	175.048074	-4.743	0.091	6	3	103.7	-0.66141
G4	YGUIYSYLJDPRAP	C(C(C=O)NCC(C(O)=O)O)=O	88.5733	C6H9NO5	175.048074	-4.743	0.091	6	3	103.7	0.50603
G4	GMGNSGSCMVTGDQ	C(C(C=O)NC(CN)CO)=O	100.18	C6H12N2O3	160.084793	-3.4001	-0.003	5	3	92.42	-2.0778
G4	MSUWBCDFPHJSBJ	C(C(C=O)NCC(CO)N)=O	100.806	C6H12N2O3	160.084793	-3.4001	-0.003	5	3	92.42	-4.4238
G4	NLQTUSIYBGKTTC	C(C(C=O)NCC(CN)O)=O	92.501	C6H12N2O3	160.084793	-3.4001	-0.003	5	3	92.42	-0.16461
G4	RBVSRWIRROWJCK	C(C(C(CO)=O)NCCN)=O	90.054	C6H12N2O3	160.084793	-3.219	0.161	5	3	92.42	-2.6295
G4	GJCKWZBUJBFUNB	C(C(C(C(CO)O)=O)NC)=O	100.09	C6H11NO4	161.068809	-2.8682	0.159	5	3	86.63	-0.018021
G4	PYNOKAJNTLERNT	C(C(C(CN)=O)NCCN)=O	101.958	C6H13N3O2	159.100777	-3.6168	0.085	5	3	98.21	-3.195
G4	QCKQBGPNPOFVNN	C(C(C(CN)O)NC)=O	69.9257	C5H12N2O2	132.089878	-2.6674	0.005	4	3	75.35	-1.0857
G4	PQXPTZPZEHIRJY	C(CN)(C(CO)NC)=O	88.1423	C5H12N2O2	132.089878	-2.4863	0.169	4	3	75.35	2.2625
G4	XMYWXMYLTQTMBT	C(CN)(C(CO)NCCN)=O	109.352	C6H15N3O2	161.116427	-3.4045	0.3	5	4	101.37	-0.33852
G4	AORAMMRBSDESLA	C1(CNCC1NCCN)=O	102.993	C6H13N3O	143.105862	-2.1225	0.031	4	3	67.15	-0.50339
G4	XJKGAAJEVHVPRK	C(CN)(C(CN)NC)=O	95.6952	C5H13N3O	131.105862	-2.8841	0.093	4	3	81.14	1.936
G4	PZKNCRFMKSAOPU	C(C(C(CN)N)NC)=O	78.9174	C5H13N3O	131.105862	-3.0652	-0.071	4	3	81.14	-1.5623
G4	BHCIYTGJMFOBFP	C(C(CNCCO)NC)=O	84.1139	C6H14N2O2	146.105528	-2.2689	0.167	4	3	61.36	-0.34777
G4	CGMSGPOUWNBZIZ	C(C(CNCC(O)=O)NC)=O	103.068	C6H12N2O3	160.084793	-5.4007	0.185	5	3	78.43	-3.0252
G4	QXGRNCXCLSIUME	C(C(CCO)NCCN)=O	54.5926	C6H14N2O2	146.105528	-2.166	-0.187	4	3	75.35	-7.1031
G4	ZFONMIMWPKCADE	C(CNCCN)(CCO)=O	47.2542	C6H14N2O2	146.105528	-1.9849	-0.023	4	3	75.35	-3.4741
G4	WQJRZPUPWSRVOI	C(CNCCO)(CNC)=O	92.8962	C6H14N2O2	146.105528	-2.0878	0.331	4	3	61.36	1.7628
G4	WIIUVDLZCKMXGD	C(CNCCN)(CC(O)=O)=O	20.3265	C6H12N2O3	160.084793	-5.4524	-0.005	5	3	92.42	-6.4109
G4	PYRSZVHHQHFPEP	C(C(CC(O)=O)NCCN)=O	25.6484	C6H12N2O3	160.084793	-5.6335	-0.169	5	3	92.42	-4.8937
G4	AGZXKWPPJUZNNG	C(CNC)(CNCC(O)=O)=O	98.3233	C6H12N2O3	160.084793	-5.2196	0.349	5	3	78.43	-0.9315
G4	MMLHQNZZGISZDK	C(C(C(CNC)=O)(CO)N)=O	115.241	C6H12N2O3	160.084793	-3.2447	0.352	5	3	92.42	-2.6498
G4	VKRIIOBKAMKSIA	C(C(C(CNC)=O)(CO)O)(O)=O	87.1401	C6H11NO5	177.063724	-4.3753	0.661	6	4	106.86	1.9805
G4	WHXBNULWTYGTBO	C(C(C(CNC)=O)(CN)O)=O	90.4636	C6H12N2O3	160.084793	-3.2447	0.352	5	3	92.42	0.1885
G4	WEDWTWHRWDGKRC	C(C(C(CNC)=O)(CO)O)=O	86.4002	C6H11NO4	161.068809	-2.8469	0.428	5	3	86.63	0.23602
G4	AOGCIWKAHWSSIJ	C(C(C(CO)(CO)O)NC)=O	106.191	C6H13NO4	163.084459	-2.8157	0.479	5	4	89.79	-2.2845
G4	WFTDYNOPDUXDDZ	C(CNC)(C(C(O)=O)N)=O	81.8118	C5H10N2O3	146.069143	-5.9538	0.187	5	3	92.42	-5.3423
G4	FBEAAYWBMZJCNZ	C(CNCCN)(C(C(O)=O)N)=O	103.878	C6H13N3O3	175.095692	-8.5988	0.318	6	4	118.44	-8.473
G4	STHXCDFCPIMALO	C(C(C(CNC)=O)O)(O)=O	64.9778	C5H9NO4	147.053159	-3.8292	0.263	5	3	86.63	1.5809
G4	WNGODSYXTRAGKK	C(C(CC(C(O)=O)O)NC)=O	37.5881	C6H11NO4	161.068809	-3.5559	-0.171	5	3	86.63	-2.1625
G4	RGRMHUZDWSCRNI	C(C(C(CCO)NC)=O)(O)=O	59.7578	C6H11NO4	161.068809	-3.3748	-0.0070001	5	3	86.63	-6.5348
G4	RSNBQUVRPNYIPG	C(CC(C(CO)=O)NC)(O)=O	24.3215	C6H11NO4	161.068809	-3.3748	-0.007	5	3	86.63	3.1276
G4	YOBDPIXDSNBULE	C(CNC)(C(C(CO)O)N)=O	505.071	C6H14N2O3	162.100443	-3.0537	0.298	5	4	95.58	0.16075
G4	JHNARAQTRXQTFB	C(CNC)(C(CN)N)=O	86.1628	C5H13N3O	131.105862	-2.8841	0.093	4	3	81.14	-0.42647
G4	UGXBNEGTJFZXQW	C(C(CNCCN)NC)=O	75.5857	C6H15N3O	145.121512	-2.6667	0.091	4	3	67.15	-3.1533
G4	RGYYXBQHNWHEKE	C(CNCCN)(CNC)=O	84.7338	C6H15N3O	145.121512	-2.4856	0.255	4	3	67.15	-1.0428
G4	HTFYZFDWKDIPOE	C(N)=CC(CNCCN)=O	67.1539	C6H13N3O	143.105862	-2.6291	-0.323	4	3	81.14	-1.2087
G4	KUGHCHAJOMTCTJ	C=C(C(CNCCN)=O)N	89.3207	C6H13N3O	143.105862	-1.8082	-0.476	4	3	81.14	-7.1291
G4	APBMWLDPXNUPIK	C(CNCCN)(CCN)=O	45.9629	C6H15N3O	145.121512	-2.3827	-0.099	4	3	81.14	-1.7399
G4	MLKPDRKLSFMUGF	C(C(CCN)NCCN)=O	51.3126	C6H15N3O	145.121512	-2.5638	-0.263	4	3	81.14	-4.8801
G4	JKSKLJGLDIJINF	C(CNCCN)(C(C)N)=O	82.7179	C6H15N3O	145.121512	-2.4778	-0.207	4	3	81.14	-2.6282
G4	WUTUJPPFMWIMFW	C1(C(CNCC1N)O)=O	95.7242	C5H10N2O2	130.074228	-2.0659	-0.055	4	3	75.35	1.1011
G4	GRGXUAOUTHFCSW	C(C(C(CO)N)O)(C(CO)N)=O	117.085	C6H14N2O4	178.095358	-3.9726	0.343	6	5	129.8	-4.6394
G4	JZCPNNSOGFAGNJ	C(C(C(CO)N)O)(C(CN)N)=O	117.609	C6H15N3O3	177.111342	-4.3704	0.267	6	5	135.59	-4.9011
G4	ATPMJROFPOBFAK	C(C(C(C(C(CO)N)O)N)N)=O	139.915	C6H15N3O3	177.111342	-4.5515	0.103	6	5	135.59	-5.7074
G4	ZJPIRKUSILZFRS	C(C(C(C(CO)N)=O)O)=O	83.2785	C5H9NO4	147.053159	-3.2197	0.075	5	3	100.62	-7.4066
G4	MZSCOGUTKINKMW	C(C(C(C(C=O)O)O)N)=O	86.2651	C5H9NO4	147.053159	-3.4008	-0.089	5	3	100.62	-1.9614
G4	SNGUDZINOHYWJG	C(C(CO)O)(C(C(CN)=O)O)=O	106.319	C6H11NO5	177.063724	-3.606	0.368	6	4	120.85	0.36791
G4	DRJJXVLYESYZFH	C(C(C(C(C(CO)O)N)=O)O)=O	117.312	C6H11NO5	177.063724	-3.7871	0.204	6	4	120.85	-3.7653
G4	KNOUFBKOXYAYMR	C(C(C(C(C(CO)=O)N)O)O)=O	106.908	C6H11NO5	177.063724	-3.7871	0.204	6	4	120.85	-2.9422
G4	TXDZZZBQWUVXAO	C(CN)(C(C(CN)=O)O)=O	108.735	C5H10N2O3	146.069143	-3.4364	0.163	5	3	106.41	0.38805
G4	MNOHRZNTVKTKMY	C(C(C(C(CN)N)=O)O)=O	85.9319	C5H10N2O3	146.069143	-3.6175	-9.9995e-4	5	3	106.41	-4.2933
G4	AYSJNWPPPWHJBN	C(CN)(C(C(CO)=O)N)=O	112.17	C5H10N2O3	146.069143	-3.4364	0.163	5	3	106.41	-1.5798
G4	FDOHMHVPXYURDI	C(C(C(C(C=O)O)N)N)=O	97.7097	C5H10N2O3	146.069143	-3.7986	-0.165	5	3	106.41	-2.2976
G4	VRWFMFYFRIXLJN	C(C(CO)O)(C(C(CN)=O)N)=O	134.76	C6H12N2O4	176.079708	-4.0038	0.292	6	4	126.64	-1.7955
G4	PZTUQMOZWBCENJ	C(C(C(C(C(CO)=O)N)N)O)=O	120.451	C6H12N2O4	176.079708	-4.1849	0.128	6	4	126.64	-3.2284
G4	FXHFJPIBVLQADA	C(C(CO)N)(C(CO)(CN)O)=O	122.844	C6H14N2O4	178.095358	-3.9513	0.612	6	5	129.8	-4.9432
G4	SQYZITFRKQLIKT	C(C(CN)N)(C(CO)(CO)O)=O	117.726	C6H14N2O4	178.095358	-3.9513	0.612	6	5	129.8	-3.1132
G4	ZYPINDNKISXLCM	C(C(C(C(CO)(CO)O)N)N)=O	139.822	C6H14N2O4	178.095358	-4.1324	0.448	6	5	129.8	-4.3227
G4	DHTLDIAGEBDQCB	C(CC(C(C(CO)N)=O)O)=O	68.6887	C6H11NO4	161.068809	-2.7653	-0.195	5	3	100.62	-6.5311
G4	YQOAGZDDQRDYOZ	C(C(C(C(CO)N)=O)(C)O)=O	89.5985	C6H11NO4	161.068809	-2.8391	-0.034	5	3	100.62	-7.6268
