Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G6	C(C1(C(C)C(C(C1)=O)O)O)(O)=O	RIDBGYMFKYIXIQ	174.05282342	C7H10O5	7	10	5	-1.4116	-0.478	5	3	94.83	2.8109
G6	C1(C(CC(C(C)O)(C1)O)O)=O	QWOWXYCVZUNTCE	160.073558864	C7H12O4	7	12	4	-0.972	-0.714	4	3	77.76	1.2336
G6	C1(C(C(C(C)(C1C)O)O)O)=O	IAQITKGWWLQJOW	160.073558864	C7H12O4	7	12	4	-0.9874	-0.604	4	3	77.76	4.096
G6	C1(C(C(C(CC)(C1)O)O)O)=O	HIQZASWJHUVDAF	160.073558864	C7H12O4	7	12	4	-0.8023	-0.714	4	3	77.76	2.3075
G6	C1(C(C(C)(C(C1C)O)O)O)=O	KCZPUGWBUVOVED	160.073558864	C7H12O4	7	12	4	-0.9874	-0.604	4	3	77.76	3.1572
G6	C1(C(C(C)C(CO)(C1)O)O)=O	OCWWJZVJMLHHLN	160.073558864	C7H12O4	7	12	4	-1.062	-0.496	4	3	77.76	0.014169
G6	C1(C(C(C(C1)O)CCO)O)=O	SLQOCQDVIFULSO	160.073558864	C7H12O4	7	12	4	-0.9056	-0.657	4	3	77.76	-0.50378
G6	C1(C(C(C(C(C1)O)O)O)=O)=O	SHFQRUVRUBHHRE	160.037173356	C6H8O5	6	8	5	-1.9211	-0.257	5	3	94.83	-3.915
G6	C(C1(C(CC(C1O)O)=O)O)=O	BESORNCBPBQUNJ	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-0.66444
G6	C1(C(C(C(C(C1)O)=O)(C)O)O)=O	ACVXLBZWRQKHMG	174.05282342	C7H10O5	7	10	5	-1.6231	-0.366	5	3	94.83	3.6142
G6	C(C)(C1(C(CC(C1O)=O)O)O)=O	MSDMGYIETYMHLU	174.05282342	C7H10O5	7	10	5	-1.8553	-0.366	5	3	94.83	2.369
G6	C1(C(C(CC(CO)(C1)O)O)=O)=O	YSWXQLXPCXIQMV	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-7.2067
G6	C(C1(C(C)(CC(C1O)=O)O)O)=O	STPPOUBRBMQYGG	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	0.78667
G6	C(C1(C(C)(C(C(C1)=O)O)O)O)=O	HZXSHBMXXUDURE	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	0.105
G6	C(C1(C(CC(CO)(C1)O)=O)O)=O	MCEFPESMMKGJRM	174.05282342	C7H10O5	7	10	5	-2.1723	-0.153	5	3	94.83	-5.1615
G6	C(C1(C(CC(C)(C1O)O)=O)O)=O	KSZUGYGHDUSROW	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	0.80088
G6	C1(CC(C(C(C1CO)O)=O)O)=O	BDQXFXQTIYLAQX	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	1.4724
G6	C(C1(C(C(C(C1)=O)CO)O)O)=O	CXNWXKOQAVRBMG	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-2.2303
G6	C1(C(CO)C(C=O)(C(C1)O)O)=O	VAVNTUWCTHLTFQ	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-0.69731
G6	C1(C(C(C(CC1O)=O)O)O)=O	UERLNWAJHYJYLF	160.037173356	C6H8O5	6	8	5	-1.9211	-0.257	5	3	94.83	1.6318
G6	C(C1(C(CC(C1O)=O)O)O)=O	FADFTXBGVRPJKY	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-0.55473
G6	C(C1(C(C(C(C1)=O)O)O)O)=O	CRUGNNUEIXSRRK	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-1.7765
G6	C1(C(C(C(C(C1C)O)=O)O)O)=O	WMOYCWRKPBCNPI	174.05282342	C7H10O5	7	10	5	-1.6518	-0.417	5	3	94.83	1.9987
G6	C1(C(C)C(C=O)(C(C1O)O)O)=O	GENZPSHMNCNIMQ	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	0.12808
G6	C(C1(C(C(C(C1O)=O)C)O)O)=O	BSWLAGYQKAOSPO	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	-0.49804
G6	C1(C(C(C(C1(C=C)O)O)O)O)=O	NHSIJZDIUAEAOC	174.05282342	C7H10O5	7	10	5	-1.8399	-0.254	5	4	97.99	-3.4675
G6	C1(C(C(C(C1(C)O)O)O)O)=O	TYRPXPNVMPXQFO	162.05282342	C6H10O5	6	10	5	-2.1088	-0.045	5	4	97.99	2.6125
G6	C1(CC(C(C1(CO)O)O)O)=O	OOMLFVGHKQXLAI	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	1.5908
G6	C(C1C(C(C(C1O)O)O)=O)=O	YWMHEJKIEFCJJV	160.037173356	C6H8O5	6	8	5	-2.4244	-0.203	5	3	94.83	-1.8551
G6	C(C1C(C(C(C1C=O)O)O)O)=O	ZFPMDSGCMAXYTQ	174.05282342	C7H10O5	7	10	5	-2.5857	-0.419	5	3	94.83	-3.095
G6	C1(CC(C(C(C(C1)=O)O)O)O)=O	DDEJCUXDHXVKHF	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	-5.0418
G6	C1(C(C(C(C1C(C)=O)O)O)O)=O	ZDCSJVUDKWIAKW	174.05282342	C7H10O5	7	10	5	-1.884	-0.417	5	3	94.83	-0.27341
G6	C(C1(C(C(CC(C1)=O)O)O)O)=O	KQVAVONICFCINS	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-2.1234
G6	C1(CC(C(C(C=O)O)(C1)O)O)=O	GRBYMMHQEPFVEV	174.05282342	C7H10O5	7	10	5	-2.111	-0.422	5	3	94.83	-1.0423
G6	C1(C(C(CO)O)C(C(C1)=O)O)=O	HPRFALBJSURWHV	174.05282342	C7H10O5	7	10	5	-1.7837	-0.309	5	3	94.83	-5.0733
G6	C1(CC(C(C1C(CO)O)=O)O)=O	DBRLYQQRTMHFMW	174.05282342	C7H10O5	7	10	5	-1.7837	-0.309	5	3	94.83	1.6058
G6	C1(C(C(C(C(C1C)O)O)O)=O)=O	GHISEPFMAJWNAS	174.05282342	C7H10O5	7	10	5	-1.6518	-0.417	5	3	94.83	-1.9538
G6	C(C1(C(C(C)C(C1O)O)=O)O)=O	UUFKPZIMGKZEBJ	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	-0.60967
G6	C1C(C(C(C(C(C=1)=O)O)O)O)O	ATKOVDPIDXABCZ	174.05282342	C7H10O5	7	10	5	-1.9982	-0.248	5	4	97.99	1.4257
G6	C1(C(C(CO)(C(C)(C1)O)O)O)=O	NMSVPVYXWNMUPC	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	2.8603
G6	C1(C(C(CO)(CC1(C)O)O)O)=O	KAMPFXOIERZZLM	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	-0.84282
G6	C1(C(C(C)(C(CO)(C1)O)O)O)=O	DJFWXBXPMDXHQG	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	0.23575
G6	C1(CC(CO)(CC1(CO)O)O)=O	XWJWARSAIREELI	176.068473484	C7H12O5	7	12	5	-1.96	0.062	5	4	97.99	-1.6875
G6	C1(C(C(C)(C(C1(C)O)O)O)O)=O	UVZUGPKPEYVZFZ	176.068473484	C7H12O5	7	12	5	-1.8108	-0.154	5	4	97.99	2.7602
G6	C1(CC(C)(C(C1(CO)O)O)O)=O	CFLJAZOVLKVUFJ	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	3.0244
G6	C(C1C(C(CC1(CO)O)O)=O)=O	IALRDGUFHLCKEQ	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-4.1473
G6	C(CC1(C(CC(C1O)=O)O)O)=O	QIUPYVIYSDJWEC	174.05282342	C7H10O5	7	10	5	-1.9413	-0.422	5	3	94.83	-0.45103
G6	C(CO)(C1C(CC(C1O)=O)O)=O	FZRWVEDGHRHXTC	174.05282342	C7H10O5	7	10	5	-1.9586	-0.309	5	3	94.83	1.9471
G6	C1(CC(C(CC(C1O)O)=O)O)=O	ZVWQVMHJCGGFNL	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	1.4703
G6	C(C1C(C(C(C1(C)O)O)O)=O)=O	WPAPXOCDBQCIPU	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	0.44364
G6	C(CC1(C(C(C(C1)=O)O)O)O)=O	AEPUFZVZGQIGAD	174.05282342	C7H10O5	7	10	5	-1.9413	-0.422	5	3	94.83	-0.63515
G6	C1(C(C(C(CC(C1)O)=O)O)O)=O	DNSVTLFKOGIDGH	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	1.6226
G6	C(C1(CC(C(C(C1)=O)O)O)O)=O	IACPYHVNAFOEMI	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.8764
G6	C(C1(CC(CC(C1O)=O)O)O)=O	ARTFWEBDMQPPEL	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.4176
G6	C(C1C(C(CO)C(C1O)O)O)=O	BSYAGLPXBAPEHU	176.068473484	C7H12O5	7	12	5	-2.3734	-0.204	5	4	97.99	-3.2846
G6	C(C1C(C(CC1O)O)O)=O	PPSMBMYANALASS	146.0579088	C6H10O4	6	10	4	-1.716	-0.551	4	3	77.76	-2.4416
G6	C(C1C(C(C(CC1O)O)O)O)=O	IGKANORQIPLGIK	176.068473484	C7H12O5	7	12	5	-2.2261	-0.422	5	4	97.99	-2.4079
G6	C1(CC(CC1(CCO)O)O)=O	QHNLUCXFVKWAJP	160.073558864	C7H12O4	7	12	4	-0.8769	-0.606	4	3	77.76	0.17241
G6	C1(C(C)(CC(C1CO)O)O)=O	DVKQRIMHAVDITC	160.073558864	C7H12O4	7	12	4	-1.062	-0.496	4	3	77.76	2.4905
G6	C1(C(CC(C1)O)(CC(O)=O)O)=O	XBIIELBQTKUHML	174.05282342	C7H10O5	7	10	5	-1.2265	-0.588	5	3	94.83	2.8015
G6	C(C1C(C(C)(CC1O)O)=O)(O)=O	SBYMIGVDQYUBTA	174.05282342	C7H10O5	7	10	5	-1.4116	-0.478	5	3	94.83	1.5529
G6	C1(C(C(CC1(C=C)O)O)O)=O	WTWMOFSIVTUUCH	158.0579088	C7H10O4	7	10	4	-0.9878	-0.653	4	3	77.76	-3.1164
G6	C1(CC(CC1(C(CO)O)O)O)=O	SZXNRDUXTGTNAB	176.068473484	C7H12O5	7	12	5	-1.8987	-0.207	5	4	97.99	1.7946
G6	C1(C(C(CC(C1O)O)O)O)=O	DNWNZFQXCIWUSQ	162.05282342	C6H10O5	6	10	5	-2.0648	-0.206	5	4	97.99	0.69015
G6	C1(C(C(CC1(C)O)O)O)=O	SVEAOOMTCZYAAS	146.0579088	C6H10O4	6	10	4	-1.2567	-0.444	4	3	77.76	2.4856
G6	C1(CC(CC1(CO)O)O)=O	RJCFMBBIOTUYKM	146.0579088	C6H10O4	6	10	4	-1.3313	-0.336	4	3	77.76	-1.0012
G6	C1(C(C(CO)(CC(C1)O)O)O)=O	SQMRVQOKNRCTJH	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	-1.3233
G6	C1(C(C(C)(CC(C1O)O)O)O)=O	ZFKPIURCVBWBKX	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	3.2188
G6	C1C(CC(C(C(C=1)=O)O)O)O	SCVSIRLGZQLYJC	158.0579088	C7H10O4	7	10	4	-1.1461	-0.647	4	3	77.76	1.6079
G6	C(C1C(C=CC1(CO)O)O)=O	LXEIKOLRFVLZPW	158.0579088	C7H10O4	7	10	4	-1.768	-0.324	4	3	77.76	-2.3842
G6	C(C1C(C=C(CO)C1O)O)=O	NBHHBROXQUJZLN	158.0579088	C7H10O4	7	10	4	-1.6258	-0.339	4	3	77.76	-2.5334
G6	C1(C(C(C(C1)O)C(C)O)O)=O	UCBJOPKCDXPLNR	160.073558864	C7H12O4	7	12	4	-1.0007	-0.765	4	3	77.76	0.4265
G6	C(C1C(CC(C1O)=O)O)(O)=O	XHRRRXVITVLCRM	160.037173356	C6H8O5	6	8	5	-1.7096	-0.369	5	3	94.83	1.2602
G6	C(C1(CC(C(C1O)=O)O)O)=O	IEYLXHIGCCSIMV	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-1.9995
G6	C1(CC(CO)(C(C1CO)O)O)=O	ZRXLOPDXNDEASU	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	-1.9722
G6	C1(C(C(C)(C(CO)C1O)O)O)=O	QMYBQGQVIQWMHL	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.2984
G6	C1(CC(C(CO)(C1CO)O)O)=O	VDMHAOYUIHWBMT	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	1.4814
G6	C1(C(C(CC1O)(CCO)O)O)=O	CYGJJUDDQKQQGX	176.068473484	C7H12O5	7	12	5	-1.729	-0.207	5	4	97.99	-0.55851
G6	C1(C(C(C(C1)O)(CO)O)O)=O	PMAODVYIDXXALG	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	1.5117
G6	C1(C(CC(CO)(C1O)O)O)=O	ZMGSZYMAJOOYKF	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	-1.9174
G6	C1(C(C(C(CO)(C1)O)O)O)=O	UHQNRQMTZAQCBL	162.05282342	C6H10O5	6	10	5	-2.1834	0.063	5	4	97.99	-1.6374
G6	C1(C(C(C(C)(C1O)O)O)O)=O	QCSROUGOTJEQJK	162.05282342	C6H10O5	6	10	5	-2.1088	-0.045	5	4	97.99	2.6872
G6	C1(C(C(CC1O)(C(C)O)O)O)=O	NDOFFLATLQHESB	176.068473484	C7H12O5	7	12	5	-1.8241	-0.315	5	4	97.99	0.96899
G6	C1(C(C(C(CO)(C1C)O)O)O)=O	FJILPXQSTXTSSE	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.2175
G6	C1(C(C(C(C1O)O)(CC)O)O)=O	NTAUIJGZNWAFEC	176.068473484	C7H12O5	7	12	5	-1.6544	-0.315	5	4	97.99	1.5424
G6	C1(C(C(CO)(C(C1C)O)O)O)=O	RDSIBPXVWVUWAW	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	1.5648
G6	C1(C(C(CO)(C(C)C1O)O)O)=O	JZGHDLASJJLLFL	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.4033
G6	C1(C(C(C(C1O)O)CCO)O)=O	UVCSWJBEXSGQIF	176.068473484	C7H12O5	7	12	5	-1.7577	-0.258	5	4	97.99	-1.5151
G6	C1(C(C(CO)C(C1CO)O)=O)=O	BZZSNLCDQCKRKA	174.05282342	C7H10O5	7	10	5	-1.8737	-0.091	5	3	94.83	-4.1439
G6	C1(C(C(C(C1CO)O)O)O)=O	LKUVPWZWJWOYKB	162.05282342	C6H10O5	6	10	5	-2.2121	0.012	5	4	97.99	0.4365
G6	C1(C(C(C(C1)O)CO)O)=O	WBWHXYJILWTIES	146.0579088	C6H10O4	6	10	4	-1.36	-0.387	4	3	77.76	1.1568
G6	C1(C(C(C(C(C1)O)CO)O)=O)=O	JHSZTZZGBSRTAF	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-4.3198
G6	C(C1(C(CC(C1CO)O)=O)O)=O	MIKGUHLMCJGSMU	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-0.70025
G6	C1(C(C(C(CO)C1(C)O)O)O)=O	ZIMIGCWBQIBCAO	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	1.3724
G6	C1(CC(C(CO)C1(CO)O)O)=O	BKDLRFMYGPHOEB	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	1.6764
G6	C(C1C(C(C(CO)C1O)O)=O)=O	WDJFEZWNOLVBRS	174.05282342	C7H10O5	7	10	5	-2.2297	-0.255	5	3	94.83	-2.398
G6	C1(C(C(C(C1)O)O)(CC=O)O)=O	CSAMFIZERKFHIV	174.05282342	C7H10O5	7	10	5	-1.9413	-0.422	5	3	94.83	-0.42527
G6	C(C1C(C(C)(C(C1O)O)O)=O)=O	LYJWJKGFYQVNKY	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	-0.032789
G6	C1(C(CC(C(C(C1)O)O)O)=O)=O	BFYABOYATFBNSF	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	-4.4032
G6	C1(C(CC(C(C1CO)O)O)=O)=O	KJZFCVIJSHGLPS	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-4.3982
G6	C(C1C(CC(C1O)O)=O)(O)=O	ZDEGJDFQZKNFFG	160.037173356	C6H8O5	6	8	5	-1.7096	-0.369	5	3	94.83	0.17726
G6	C1(CC(C(C1CO)O)O)=O	FGPPPIHCDAQECN	146.0579088	C6H10O4	6	10	4	-1.36	-0.387	4	3	77.76	1.0766
G6	C1(C(C(C(C1C)O)O)O)=O	JKCAFWANXBTNCW	146.0579088	C6H10O4	6	10	4	-1.2854	-0.495	4	3	77.76	1.6215
G6	C1(CC(C(C(C1CO)O)O)O)=O	MDYSZBTYTLCYII	176.068473484	C7H12O5	7	12	5	-1.8701	-0.258	5	4	97.99	1.114
G6	C1(C(C(C(C(C1)O)O)O)O)=O	GZYCZKBRQBKGJW	162.05282342	C6H10O5	6	10	5	-2.0648	-0.206	5	4	97.99	1.6461
G6	C1(C(C(C(C(C1C)O)O)O)O)=O	DUJACYCKWNDEDG	176.068473484	C7H12O5	7	12	5	-1.7955	-0.366	5	4	97.99	1.6991
G6	C(C1(CC(C(C1)=O)O)O)(O)=O	MCZBBTPWJZVJRY	160.037173356	C6H8O5	6	8	5	-1.6809	-0.318	5	3	94.83	1.1002
G6	C1(C(C(C(C1CO)O)O)=O)=O	AZBTWCGQICTDMR	160.037173356	C6H8O5	6	8	5	-2.0684	-0.039	5	3	94.83	-3.931
G6	C1(C(C(C(C1C(C)O)O)O)=O)=O	OJPRMBBLIABYIX	174.05282342	C7H10O5	7	10	5	-1.7091	-0.417	5	3	94.83	-4.6235
G6	C1(C(C)(C(C(C1O)=O)O)O)=O	DMPNOOPADMLFLV	160.037173356	C6H8O5	6	8	5	-1.9651	-0.096	5	3	94.83	2.6832
G6	C1(C(C(C(CO)(C1)O)O)=O)=O	YOPJCVXCMBVGKU	160.037173356	C6H8O5	6	8	5	-2.0397	0.012	5	3	94.83	-7.4155
