SMILES tag	Canonical Code
C(=O)(C[C@](COC)([C@H](C)O)O[H])O	1025bfd169e18af2
C(=O)(C[C@](COC)([C@H](C)O[H])O)O	1025bfd169e18af2
C1=C[C@](C(=O)O)([C@@H](OC1)O)CO[H]	1025eba65fbad823
C1=C[C@](C(=O)O)([C@@H](OC1)O[H])CO	1025eba65fbad823
C1=C[C@](C(=O)O[H])([C@@H](OC1)O)CO	1025eba65fbad823
C(=O)(CC[C@](C)(CO)O)N([H])[H]	102624da58321c6d
C1=C(C(=O)[C@@H]([C@@H]([C@H]1CO)O)O)O[H]	10262ff234852c0b
C1[C@]([C@@H]([C@@H](C)CO)O)(OCO1)N([H])[H]	1026382f5e3d8a2
C1=C[C@@]([C@@H]([C@@H]1CO)O)(C)O[H]	102640e10899f011
C1=C[C@@]([C@@H]([C@@H]1CO)O[H])(C)O	102640e10899f011
C1=C[C@@]([C@@H]([C@@H]1CO[H])O)(C)O	102640e10899f011
C=C([C@@H](CO)[C@@H](C=O)O)N([H])[H]	10264bd26a1cb475
C1=C[C@](C(=O)O)([C@H]([C@H]1CO)O)O[H]	10265d900b2f0eef
C1=C[C@](C(=O)O)([C@H]([C@H]1CO)O[H])O	10265d900b2f0eef
C1=C[C@](C(=O)O)([C@H]([C@H]1CO[H])O)O	10265d900b2f0eef
C1=C[C@](C(=O)O[H])([C@H]([C@H]1CO)O)O	10265d900b2f0eef
C1[C@H]2[C@@H]([C@H](O1)N([H])[H])OC[C@@H]([C@H]2O)O	102675cd92762d5a
C1[C@H]([C@@H]([C@@H](CC)O[C@@H]1O)O)N([H])[H]	1026794288a68af6
C1[C@H]2[C@H]([C@@H]([C@@H]([C@@H](CO1)O)O2)N([H])[H])O	10269035984a82a7
C1=C([C@H](O[C@H]([C@H]1O)C)O)CO[H]	10269ebb470a281b
C1=C([C@H](O[C@H]([C@H]1O)C)O[H])CO	10269ebb470a281b
C1=C([C@H](O[C@H]([C@H]1O[H])C)O)CO	10269ebb470a281b
C(=C(\CCO)/C[C@@H](C)O)\O[H]	1026aa52ea473798
C1[C@H]2[C@@H](CO)O[C@@H]([C@H]([C@@H]1O)O2)N([H])[H]	1026ad6052c61cc
C1CO[C@H]([C@H]([C@@]1(CO)OC)O)N([H])[H]	1026ae4281324f19
C1[C@]2([C@H]([C@@H]([C@H]([C@@H]2O)O1)O)CN([H])[H])O	1026caab2a95379d
C(=C\O[H])/[C@@H]([C@@](C)(CO)O)O	1026d70b2380232b
C1C[C@]([C@](C)(CO)O)(OC1)N([H])[H]	1026da378547b92a
C1=C(C[C@H]([C@@H](OC[C@H]1O)O)O)N([H])[H]	1026dc885bf34478
C(=C\N([H])[H])\[C@H](COC)[C@H](CO)O	1026ebac9bd60a69
C(=C(\C)/[C@](C(=O)O)([C@H](C)O)O)\O[H]	10270320f1f403bc
C1[C@H](C([C@H]([C@@H](O1)N([H])[H])O)(C)C)O	10271b3fe639ba28
C1(=C)[C@](C=O)([C@]([C@H](O1)O[H])(C)O)O	10271d7df61441cc
C1COC[C@@H]([C@@H](C[C@H]1N([H])[H])O)O	10274b29c8e1c38c
C1(=C([C@@H](C=O)OC[C@H]1O)O[H])CO	10274b77d6fc7802
C1[C@@H]([C@H]([C@H]([C@H]([C@H]1O)O)N([H])[H])O)C	10275674c5008aa2
C(=C\C[C@@H](C(=O)CN([H])[H])O)/C(=O)O	1027777f6ff16675
C(=O)[C@@]1(CCO[C@@H](C[C@@H]1O)O)O[H]	102779cdcced6d75
C(=O)[C@@]1(CCO[C@@H](C[C@@H]1O)O[H])O	102779cdcced6d75
C(=O)[C@@]1(CCO[C@@H](C[C@@H]1O[H])O)O	102779cdcced6d75
C(=O)[C@@H]([C@H]([C@@](C)(CN([H])[H])O)O)OC	102789e830033ed7
C1(=O)C[C@H](CCO)O[C@@H]([C@@H]1N([H])[H])O	1027b581c3cce81f
C1[C@@H]([C@@](C)([C@H](CO)O)OCO1)O[H]	1027b8d696f4cdc5
C1[C@@H]([C@@](C)([C@H](CO)O[H])OCO1)O	1027b8d696f4cdc5
C1[C@@H]([C@@](C)([C@H](CO[H])O)OCO1)O	1027b8d696f4cdc5
C(=O)([C@@H](C)O)[C@](C)(CC(=O)N([H])[H])O	1027d259b8cad6fd
C(=O)([C@]1([C@@H](CCO1)[C@H](C)O)O[H])O	1027d3b7d6d77403
C1[C@H]([C@H]2[C@H]([C@@H](CO[C@H]1O2)O)O)O[H]	1027d70856f96fd2
C1[C@H]([C@H]2[C@H]([C@@H](CO[C@H]1O2)O)O[H])O	1027d70856f96fd2
C1[C@H]([C@H]2[C@H]([C@@H](CO[C@H]1O2)O[H])O)O	1027d70856f96fd2
C1[C@H]2[C@H](CO[C@H]([C@@H]2O)[C@@H](O1)N([H])[H])O	1027e01d2b519b4c
C1[C@H]([C@H]([C@@H](C)O)O[C@H](CO1)O)N([H])[H]	1027e726c8af3f3
C1=C[C@H]([C@@](C[C@H]1O)(CN([H])[H])O)O	1027f2d80f86f8bd
C(=O)([C@@H]1CO[C@@]([C@@H]1O)(CC)N([H])[H])O	102812a800f9f6d5
C(=C\CO)/C(=O)[C@@H](C(=O)O)N([H])[H]	102817f9a4af4c65
C(=O)([C@@H]1C[C@H]([C@H]([C@@H]1O)CO)O)O[H]	102836d1aae40f97
C(=O)([C@@H]1C[C@H]([C@H]([C@@H]1O)CO)O[H])O	102836d1aae40f97
C(=O)([C@@H]1C[C@H]([C@H]([C@@H]1O)CO[H])O)O	102836d1aae40f97
C(=O)([C@@H]1C[C@H]([C@H]([C@@H]1O[H])CO)O)O	102836d1aae40f97
C1(=O)[C@@H]([C@](/C(=C\N([H])[H])/C)(CO1)O)O	102881a9e87459aa
C1[C@@H]2C[C@@](CO2)([C@@H]([C@@H]1O)O)O[H]	1028908678c2ff85
C1[C@@H]2C[C@@](CO2)([C@@H]([C@@H]1O)O[H])O	1028908678c2ff85
C1[C@H]([C@H]([C@]2(C[C@@H]1OC2)O)O)O[H]	1028908678c2ff85
C(=O)[C@](CN([H])[H])(CO)[C@@H](C(=O)C)O	102898d9a7f3ef06
C1(=C)[C@H]([C@H]([C@H](C(=O)N([H])[H])CO1)O)O	10289e01879716b6
C1(=O)[C@H]([C@H](C)O[C@@H]([C@H]1O)O)CN([H])[H]	1028aea625d8d48c
C=C[C@H]([C@](C=O)([C@@H](C)O)O)O[H]	1028bf2041590cc2
C=C[C@H]([C@](C=O)([C@@H](C)O)O[H])O	1028bf2041590cc2
C=C[C@H]([C@](C=O)([C@@H](C)O[H])O)O	1028bf2041590cc2
C=C(C(=O)O[C@@H](CO)[C@H](C)O)O[H]	1028dc0662ab45fa
CC[C@](CO)([C@](C)(CO)N([H])[H])O	1028dd03bc999d0d
C(=C(\C(=C/N([H])[H])\CO)/CO)\C=O	1028e312b3a33fbd
C[C@@H]([C@@](CN([H])[H])(COCOC)O)O	1028e78caee99f19
C1[C@H]2[C@H]([C@@H]([C@H]([C@@H]1O[C@H]2O)O)N([H])[H])O	1029022287771ff1
C1[C@]([C@]([C@H](C)O1)(C)N([H])[H])(CO)O	10291c7adf492345
C1(=O)[C@H]([C@@](C=C)([C@@H](CO1)N([H])[H])O)O	10292ed0854261a5
C1=C(C=O)[C@H]([C@@H]([C@@]1(OC)O[H])O)O	10295bc0733c9ceb
C(=O)C[C@@H](C[C@](C=O)(CO)O)O[H]	10296b22c0cbedf1
C(=O)C[C@@H](C[C@](C=O)(CO)O[H])O	10296b22c0cbedf1
C(=O)C[C@@H](C[C@](C=O)(CO[H])O)O	10296b22c0cbedf1
C1C[C@]2([C@H](O[C@@H]1[C@]2(C)N([H])[H])O)O	1029729676236b18
C1(=O)[C@H](C=O)[C@]([C@H]([C@H]1N([H])[H])O)(C)O	1029a5a6d4db052a
C1(=C)[C@@H]([C@@H]([C@@H](CO)OCO1)O)N([H])[H]	1029b0f7bc378311
C(=O)C[C@H]([C@]1(COC[C@@H]1O)O)O[H]	1029ce31a0921197
C(=O)C[C@H]([C@]1(COC[C@@H]1O)O[H])O	1029ce31a0921197
C(=O)C[C@H]([C@]1(COC[C@@H]1O[H])O)O	1029ce31a0921197
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N([H])[H])O)O)O)CO	1029e29011227b2d
C(=C\O[C@@](C(=O)O)(CC)CO)\N([H])[H]	1029fd68357ef626
C1[C@@H]([C@](COC[C@@H](O1)N([H])[H])(C)O)O	102a069a09d36e48
C(=C(\C(=O)O)/CO)\[C@@H](C=O)N([H])[H]	102a159b8b5934a6
C1[C@]([C@@H]([C@H]([C@@H](O1)O)N([H])[H])C)(C)O	102a1ffb69869bd5
C(=O)([C@@H]1[C@@H]([C@H]([C@H](CO1)C)O)O)N([H])[H]	102a5a4233c93399
C\1(=C/N([H])[H])/CC(=O)OC[C@]1(CO)O	102a5b8f083ccf13
C1[C@H]2C[C@H](O[C@H]2[C@@H]([C@@H]1O)N([H])[H])O	102a7c43861b8abc
C1CO[C@H]([C@H](C[C@]1(C)O)O)O[H]	102a8d707c4fe574
C1CO[C@H]([C@H](C[C@]1(C)O)O[H])O	102a8d707c4fe574
C1CO[C@H]([C@H](C[C@]1(C)O[H])O)O	102a8d707c4fe574
C1[C@H]([C@H]([C@H](CO[C@@H]1O)OC)N([H])[H])O	102a90da96bc6b3f
C1[C@H](CO[C@H]([C@@H](CCO)O1)O)N([H])[H]	102a989d4976298c
[C@@H]1([C@H]2[C@@H]3[C@@H]([C@@]([C@@H]1O3)(CO)O2)O)O[H]	102a9d59543e1e1e
[C@@H]1([C@H]2[C@@H]3[C@@H]([C@H]([C@]1(CO)O3)O2)O)O[H]	102a9d59543e1e1e
C1(=O)[C@@]2([C@@H](C[C@@H]([C@@]2(C)O)O1)N([H])[H])O	102aa652aa8afb26
C(=C(\[C@@H](C=O)CCO)/N([H])[H])\CO	102aa7c2939812ac
C1=C(C[C@@]2([C@H]1OC(=O)[C@@H]2O)O)N([H])[H]	102ab707b733ba5
C1=C(C(=O)O)[C@H](O[C@@H]1[C@H](C)N([H])[H])O	102addfb905e2c3b
C[C@@](CO)([C@](C)([C@@H](CO)O)O)O[H]	102b01c09387bebf
C[C@@](CO)([C@](C)([C@@H](CO)O[H])O)O	102b01c09387bebf
C[C@@](CO)([C@](C)([C@@H](CO[H])O)O)O	102b01c09387bebf
C[C@@](CO[H])([C@](C)([C@@H](CO)O)O)O	102b01c09387bebf
C[C@]([C@@H](CO)O)([C@@](C)(CO)O)O[H]	102b01c09387bebf
C1(=O)[C@@]2(C[C@@H]([C@@](C2)(CO)O)O1)N([H])[H]	102b05214d3ea9ff
C\1(=C/CN([H])[H])/[C@@H](C(=O)[C@H]([C@H]1O)O)O	102b0f3cee418651
C(=O)CC(CO)(CO)[C@@H](OC)O[H]	102b0f67bcc148d7
C1[C@@H]([C@H]([C@H](OC[C@]1(C)O)O)O)N([H])[H]	102b14e1607c406a
C1(=C)[C@@H]([C@@H]([C@H]([C@@H](C)O)O1)O)N([H])[H]	102b178a73af60bb
C(=C\[C@H](OCC(=O)O)O[H])/[C@H](C)O	102b1efcfecba996
CC[C@@H](C(CO)(CO)N([H])[H])O	102b337130107158
C1C[C@H]([C@]([C@H]1C)(CN([H])[H])O)O	102b3e008f0e5862
C(=O)C(=O)[C@H](CN([H])[H])[C@H](CCO)O	102b46387a9899
C(=O)([C@]1(CC[C@H]([C@H]1N([H])[H])OC)O)O	102b4972338387a9
C1(=O)C(=O)[C@H](C[C@H]([C@H](C1)N([H])[H])O)O	102b5363499a4ee4
C1[C@@H]2[C@@H]([C@@H]3[C@@]1(C[C@]2(O3)N([H])[H])O)O	102b74b4c43126d
C=C[C@@H]([C@@H](C(=O)C(=O)N([H])[H])CO)O	102b8565ac8ed12b
C(=C\N([H])[H])/[C@H](C(=O)[C@H](C=O)CO)O	102b91c525795085
C[C@@H](C[C@@H](C[C@H](CO)O)O)N([H])[H]	102ba2a901281365
C(=O)([C@@H](OC(C)(C)CO)N([H])[H])O	102ba3e4a72d1ef2
C1(=O)[C@@H](C[C@H]([C@@H]1O)N([H])[H])[C@@H](C)O	102bbc51ca230562
C(=O)[C@H]([C@H]1[C@@H](C[C@@H](CO)O1)O)O[H]	102bca0cd35ccae
C(=O)[C@H]([C@H]1[C@@H](C[C@@H](CO)O1)O[H])O	102bca0cd35ccae
C(=O)[C@H]([C@H]1[C@@H](C[C@@H](CO[H])O1)O)O	102bca0cd35ccae
C1(=O)[C@H]([C@@H]2C[C@]1([C@H](CO2)N([H])[H])O)O	102bcea60b4dbc9a
C\1(=C/O[H])/[C@@H](C[C@@H](CO1)O)O	102bd4b2e3cce18b
C[C@H](COC[C@@H]([C@H](CO)O)O)O[H]	102bdda47be61a
C[C@H](COC[C@@H]([C@H](CO)O)O[H])O	102bdda47be61a
C[C@H](COC[C@@H]([C@H](CO)O[H])O)O	102bdda47be61a
C[C@H](COC[C@@H]([C@H](CO[H])O)O)O	102bdda47be61a
C1[C@@H]2[C@@H]([C@@H]([C@@H]([C@@]2(CO)O)O)O1)N([H])[H]	102bf0c14295c2c5
C(=C\OC[C@@H](COCCO)O)/N([H])[H]	102c11e9cb26431e
C1[C@@]2([C@@H]([C@@H](C)O[C@H]2[C@@H](O1)O)N([H])[H])O	102c12ee832b0aa2
C1(=C)[C@H]([C@H]([C@H](O[C@H]1CO)O)O)N([H])[H]	102c14b0526cfe35
C(=O)[C@@]1([C@H]2C[C@@H]([C@@H]1O)O[C@@H]2O)O[H]	102c33c59f6d88ef
C(=O)[C@@]1([C@H]2C[C@@H]([C@@H]1O)O[C@@H]2O[H])O	102c33c59f6d88ef
C(=O)[C@@]1([C@H]2C[C@@H]([C@@H]1O[H])O[C@@H]2O)O	102c33c59f6d88ef
C1[C@H]2[C@@H]([C@@H]([C@H]([C@@H]1O)N([H])[H])O)OCO2	102c386cf0d67158
C(=O)([C@H]([C@H](C)O)[C@H](CO)O)N([H])[H]	102c45fad949d912
CCO[C@H](C[C@@H](CO)O)N([H])[H]	102c4b67521d068b
C(=O)([C@H]1CO[C@H]([C@@H]1N([H])[H])[C@@H](C)O)O	102c577bf087a7fc
C1CO[C@@H]([C@@]1(CO)N([H])[H])[C@H](C)O	102c789ef0a859f2
C1[C@]([C@H]([C@](CO1)(OC)N([H])[H])O)(C)O	102c88152a83364c
C1CO[C@]2([C@@H](CO[C@]12N([H])[H])O)CO	102c90e9911856f4
C(=O)[C@H]([C@@H]([C@H](CCCN([H])[H])O)O)O	102c92416ccbb0bd
C(=C\CN([H])[H])\[C@@H]1[C@H](CO[C@H]1O)O	102c94024eaec0f5
C1[C@@H](C[C@H](O[C@H]1CO)O)O[H]	102c95793339dccc
C1[C@@H](C[C@H](O[C@H]1CO)O[H])O	102c95793339dccc
C1[C@@H](C[C@H](O[C@H]1CO[H])O)O	102c95793339dccc
C(=O)([C@@H](CO)[C@H]([C@@H](C)CO)N([H])[H])O	102ccd52c8a1fb25
C=C[C@H]1[C@@]([C@H](CO1)N([H])[H])(CO)O	102cdeb6fcc43e06
CC(C)[C@](CO)(COCN([H])[H])O	102cff796d88b0d5
C(=O)([C@@]1(C([C@H](CO1)O)(C)C)N([H])[H])O	102d10bf28c65286
[C@H]1([C@@H]([C@@H](CC)O[C@H]1N([H])[H])O)CO	102d1e492c610f8a
C1[C@@H]([C@]([C@H](C)O1)([C@H](CO)O)O)N([H])[H]	102d9391a610fdb9
C1[C@@H](O[C@@H]([C@]1(OC)N([H])[H])CCO)O	102d9ae171919d85
C1(=O)[C@H]([C@@H](CO)O[C@]1(CO)N([H])[H])C	102d9d13da08d321
C=C(/C(=C/O[H])/[C@@H](CO)O)CO	102db2f19baf586b
C1[C@H](CO[C@H]([C@]1(CCO)O)O)N([H])[H]	102dbc35a6438f1d
C(=C(\[C@@H](CO)O)/N([H])[H])/CC(=O)C	102dff00c5813d84
C(=O)[C@H]1[C@@H]2[C@@H]([C@@H]([C@H]1O[C@@H]2N([H])[H])O)O	102dfffc4acd48e
C1[C@H]2[C@H]3[C@]([C@](CO3)([C@@H]2O)O)(O1)N([H])[H]	102e2d3b332dccca
C(=C\CO)\C(=C\C(=O)N([H])[H])\CO	102e4c2e70adc56b
C1[C@@H]2[C@@H]([C@@H](O[C@H]1[C@H]([C@H]2O)O)O)N([H])[H]	102e5582ae67ceef
C1=C([C@@H]([C@H](CC)O)O[C@@H]1O)N([H])[H]	102e88062f51c553
C=C[C@@]1(COC[C@]1(C(=O)N([H])[H])O)O	102e9740a8a6732e
C(=C(\[C@@H](CCO)O)/N([H])[H])/CC	102eaa7d626fc3ce
C1[C@H]([C@](CO[C@H](CN([H])[H])O1)(C)O)O	102ebd921cc1b773
C1=C([C@@H](C=O)OC[C@@H]([C@@H]1O)O)O[H]	102ebf94a74b5b76
C1CO[C@H](C[C@@H](C[C@H]1O)N([H])[H])O	102ec5b2cae473ac
C(=O)(C)[C@H](C[C@@H](CC(=O)O)O)O[H]	102ec6bdbfd16ec2
C(=O)(C)[C@H](C[C@@H](CC(=O)O)O[H])O	102ec6bdbfd16ec2
C(=O)(C)[C@H](C[C@@H](CC(=O)O[H])O)O	102ec6bdbfd16ec2
C1(=C(CO[C@H]([C@@H]1O)O)O[H])CC=O	102edaa4f0f596b1
C(=O)[C@@]1([C@]([C@H]([C@@H](O1)O)O)(C)O[H])C	102ee266b848ee42
C(=O)[C@@]1([C@]([C@H]([C@@H](O1)O)O[H])(C)O)C	102ee266b848ee42
C(=O)[C@@]1([C@]([C@H]([C@@H](O1)O[H])O)(C)O)C	102ee266b848ee42
[C@@H]1([C@H]([C@H](O[C@@H]1[C@@H](C)N([H])[H])O)O)O	102ee5e1feabdca4
C1=C[C@@]([C@H]([C@@H]1O)N([H])[H])(CC(=O)O)O	102ef05cda79492b
C1=C([C@@H](C[C@@](C1)(CO)O)O)O[H]	102f1bb616f9a834
C1[C@@H]2[C@](CO1)([C@]([C@@H](O2)N([H])[H])(C)O)O	102f222bb341a7a4
C1[C@@H]2[C@H]([C@]([C@@H]1O)([C@@H]([C@@H]2O)O)O)N([H])[H]	102f4085f5c4ce86
C1C[C@H]([C@H]2[C@@H]([C@@H]1[C@H](O2)O)N([H])[H])O	102f4344248bee79
C(=C(\[C@H]([C@H](C=O)OC)O)/O[H])\CO	102f4d8c85590d16
C1(=O)CC[C@]([C@H](CO)O1)(CO)N([H])[H]	102f5602634cc9b0
C1[C@H](C(CO)CO)OC[C@@H](O1)O[H]	102f81e1a65cee8f
C1[C@H]([C@@H](CO[H])CO)OC[C@@H](O1)O	102f81e1a65cee8f
C1[C@H]([C@H](CO[H])CO)OC[C@@H](O1)O	102f81e1a65cee8f
C[C@H]([C@H]([C@H]([C@@H](C)OC)O)N([H])[H])O	102fb9515eda1ea0
C(=C(\C(=O)[C@@H](C(=O)O)CO)/C)\N([H])[H]	102fcabc328c8d1a
C1(=C)[C@]([C@@H]([C@H](CN([H])[H])O1)O)(C)O	102fce417c26290f
C1=C[C@@H]([C@H](O[C@@H]1C(=O)O)O)CN([H])[H]	102fd8032eb3a28c
C(=O)C[C@](C)([C@](C=O)(CO)O)N([H])[H]	102fe65304b01ef6
C1(=O)C[C@]2(CO[C@@H]([C@@]2(C1)O)O)N([H])[H]	102fecf30217284c
C(=C\[C@@H](O[C@H](C(=O)O)CO)O[H])/C	102ff10e6819726e
C=C[C@H]([C@@H]([C@H](COCN([H])[H])O)O)O	102ff2a8c7d7578
C(=O)([C@@H](C)O)[C@H]([C@@H](CO)O[H])O	1030027cbd7ba574
C(=O)([C@@H](C)O)[C@H]([C@@H](CO[H])O)O	1030027cbd7ba574
C(=O)([C@@H](C)O[H])[C@H]([C@@H](CO)O)O	1030027cbd7ba574
C(=O)([C@H]([C@@H](CO)O)O[H])[C@@H](C)O	1030027cbd7ba574
C(=O)[C@H]1[C@H]([C@@](C[C@H](O1)N([H])[H])(C)O)O	103011e4507e21dd
C1[C@H](OC[C@](CO1)([C@H](C)O)O)O[H]	103015c38f3024d2
C1[C@H](OC[C@](CO1)([C@H](C)O)O[H])O	103015c38f3024d2
C1[C@H](OC[C@](CO1)([C@H](C)O[H])O)O	103015c38f3024d2
C1[C@@H]([C@@H]([C@@H](O1)N([H])[H])O)COCCO	10302d1725115d55
C(=O)([C@@H]([C@@]1(CCCO1)CO)N([H])[H])O	10303858d5163004
C1[C@@H]2[C@@H]([C@H]([C@@]([C@H](C)O1)(O2)N([H])[H])O)O	10303935627f34b1
C(=O)(C[C@@](CCO)([C@@H](C)O)N([H])[H])O	10304e97ff800bb6
C1(=O)[C@H](CO[C@@H](/C=C\O[H])[C@H]1O)O	10306743d2bccfde
C1=C([C@@H]([C@@H](C[C@@H]1O)O)OC)O[H]	10307f69417e8844
C1(=O)[C@@H]2[C@@H](O[C@H]([C@H]1O)[C@]2(C)O)O[H]	103082bdb5136c56
C1(=O)[C@@H]2[C@@H](O[C@H]([C@H]1O)[C@]2(C)O[H])O	103082bdb5136c56
C1(=O)[C@@H]2[C@@H](O[C@H]([C@H]1O[H])[C@]2(C)O)O	103082bdb5136c56
C([C@H]([C@H](CO)O)N([H])[H])[C@@H](CO)O	10309033a8e6ffb6
C1(=O)C[C@]2(C[C@H]([C@@H]([C@H]2O)O)O1)N([H])[H]	10309a09dcf13d00
C1C[C@H]([C@H]([C@H](OC[C@H]1O)N([H])[H])O)O	10309b6e215280fd
CCO[C@@](C)([C@@H]([C@H](CO)O)O)N([H])[H]	1030c3e28ad5523a
C\1(=C\C)/CO[C@H]([C@]1(C(=O)O)O)N([H])[H]	1030d1a63eb80076
C(=O)[C@@]1(C[C@H](CN([H])[H])OC[C@H]1O)O	1030eb946cc37779
C(=C(\[C@H]([C@H](CCO)O)O)/O[H])/C=O	1030ec5a4913a7fe
C(=C\[C@@H](C)O)/[C@H]([C@@H](CO)O)N([H])[H]	1030fe6c165c23c0
C1[C@@H]([C@@H](C[C@H]([C@@H]([C@@H]1O)O)O)O)N([H])[H]	10310c87872c456e
C1CO[C@@H]2CO[C@H]([C@]2([C@H]1O)O)O[H]	10311ac9a837dfbf
C1CO[C@@H]2CO[C@H]([C@]2([C@H]1O)O[H])O	10311ac9a837dfbf
C1CO[C@@H]2CO[C@H]([C@]2([C@H]1O[H])O)O	10311ac9a837dfbf
C1[C@]23[C@@H]([C@H]([C@H]([C@@H]2O)O1)[C@@H](O3)N([H])[H])O	10314640c0e48b7c
C(=O)(C[C@H](CO)N([H])[H])[C@@H]([C@@H](C)O)O	103157f1e30eec26
C\1(=C\CN([H])[H])/C[C@@H]([C@@H]([C@@H]1O)O)O	10319b2bed852ab7
C1(=O)C(=O)[C@H]([C@@H]([C@H]1C(=C)N([H])[H])O)O	10319d236d863de9
C1(=C(CO[C@@H](C(=O)O)[C@H]1O)O[H])C	1031a04e84a7e3f
C1[C@H]([C@@]2([C@@H]([C@H]1O[C@@H]2O)OC)O)N([H])[H]	1031a41d385ea206
C1[C@H]([C@]([C@@H](O1)O)(CO)OC)CO[H]	1031a678ce916f9d
C1[C@H]([C@]([C@@H](O1)O)(CO[H])OC)CO	1031a678ce916f9d
C1[C@H]([C@]([C@@H](O1)O[H])(CO)OC)CO	1031a678ce916f9d
C(=C\[C@H](CN([H])[H])O)/[C@H](CC(=O)O)O	1031b2eb516cf445
C1(=O)C[C@](C(=O)N([H])[H])(C[C@@H]1O)CO	1031cba4ea48337d
[C@H]1([C@@H]([C@@H]([C@H](O[C@H]1C)O)O)O)CN([H])[H]	1031eda3526318b3
C1[C@H]2[C@@H]([C@H]([C@@H]1O[C@H](CN([H])[H])O2)O)O	1031f4ab955a4882
C\1(=C\N([H])[H])/CO[C@H]([C@@H]([C@@H]1O)O)CO	10322127c2b822a1
C1[C@@H]([C@H]([C@@H]([C@@H]1O)O[C@H](C)N([H])[H])O)O	10323db473409a35
C(=O)([C@]1(COC[C@@H]1[C@H](C)O)O)O[H]	10325943792548cd
C(=O)([C@]1(COC[C@@H]1[C@H](C)O)O[H])O	10325943792548cd
C(=O)([C@]1(COC[C@@H]1[C@H](C)O[H])O)O	10325943792548cd
C1(=O)[C@@H]2C(=O)[C@H]([C@@](C2)([C@@H]1O)N([H])[H])O	10326df07d8b5738
C1(=O)[C@@H]2C(=O)[C@H]([C@@](C2)([C@@H]1O)N([H])[H])O	10326df07d8b5738
C=C[C@H]([C@H]([C@@H](CN([H])[H])CO)O)O	103270d2e1b4511a
C\1(=C\O[H])/C[C@@H]2[C@@H]([C@H]1[C@H](O2)O)O	10327d707aa0c392
C1(=C)[C@H]([C@@H]2CO[C@]1([C@@H]2O)N([H])[H])O	103291b12cf00697
C1(=O)C[C@H]([C@@H](CCO[C@@H]1N([H])[H])O)O	103293ad064d444f
C(=C\O[H])/[C@](C=O)([C@@H](C(=O)O)C)O	103298c6f79e126e
C1[C@]2([C@@H]([C@H]([C@H](O2)O)O1)CN([H])[H])CO	10329f5f7602f0c5
C1(=O)[C@H]([C@@]([C@@H]([C@H]1O)O)(CO)O[H])C	1032b0e5c238ddc0
C1(=O)[C@H]([C@@]([C@@H]([C@H]1O)O)(CO[H])O)C	1032b0e5c238ddc0
C1(=O)[C@H]([C@@]([C@@H]([C@H]1O)O[H])(CO)O)C	1032b0e5c238ddc0
C1(=O)[C@H]([C@@]([C@@H]([C@H]1O[H])O)(CO)O)C	1032b0e5c238ddc0
C(=C\N([H])[H])\[C@@H]([C@H]([C@H](CO)O)OC)O	1032b7fa8e9f3a72
C1[C@@]2(CO[C@]([C@@]2(CO1)O)(C)O[H])O	1032d4c28c20959c
C1[C@]([C@H]([C@@H](O1)N([H])[H])O)([C@@H](C)O)O	1032df2d89137208
C(=O)[C@]1([C@]([C@@H](CO1)O)(C)O)O[H]	1033127de73a2a6d
C1[C@@H]([C@H]([C@H]([C@]1(CCO)O)O)O)O[H]	103315a36d1c7170
C1[C@@H]([C@H]([C@H]([C@]1(CCO)O)O)O[H])O	103315a36d1c7170
C1[C@@H]([C@H]([C@H]([C@]1(CCO)O)O[H])O)O	103315a36d1c7170
C1[C@@H]([C@H]([C@H]([C@]1(CCO)O[H])O)O)O	103315a36d1c7170
C1[C@@H]([C@H]([C@H]([C@]1(CCO[H])O)O)O)O	103315a36d1c7170
C=C[C@H]([C@@H](CO)O)O/C=C/N([H])[H]	103339a12128a556
C=C[C@@H]([C@](C)(OCCO)O[H])O	10335285e0fd2226
C1(=O)CO[C@@H]2[C@@H](C[C@H]([C@@]12O)O)O[H]	10335776183e5b04
C1(=O)CO[C@@H]2[C@@H](C[C@H]([C@@]12O)O[H])O	10335776183e5b04
C1(=O)CO[C@@H]2[C@@H](C[C@H]([C@@]12O[H])O)O	10335776183e5b04
C=C(C)[C@@H]([C@H](C(=O)O)CO)N([H])[H]	1033595e0f533f86
[C@H]1([C@@H](CC)O[C@H]([C@]1(C)O)O)O[H]	10335aaf5d129b31
[C@H]1([C@@H](CC)O[C@H]([C@]1(C)O)O[H])O	10335aaf5d129b31
[C@H]1([C@@H](CC)O[C@H]([C@]1(C)O[H])O)O	10335aaf5d129b31
C1[C@@H]2[C@H]([C@@H]([C@H](O2)O)OC[C@@H]1O)N([H])[H]	10337209596e29b
C1(=O)[C@@H]([C@H]([C@H](C=C)[C@@H]1O)O)O[H]	103387541c61867f
C1(=O)[C@H]([C@@H](C=C)[C@@H]([C@H]1O)O)O[H]	103387541c61867f
C1(=O)[C@H]([C@@H](C=C)[C@@H]([C@H]1O)O[H])O	103387541c61867f
C=C[C@@]([C@@H](C(=O)O)N([H])[H])([C@H](C)O)O	1033a46eac749b1d
C1[C@@H]([C@H]([C@@H]([C@@H]1N([H])[H])O)O)[C@H](C)O	1033a686e0d24ac1
C1[C@@]([C@H]([C@@H]([C@@H](C)O1)N([H])[H])O)(CO)O	1033b92b886a976
