Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G5	C(CC1(C(CO)OC(C1)O)O)=O	AMIXWYDCEVJRCW	176.068473484	C7H12O5	7	12	5	-1.6452	-0.364	5	3	86.99	-3.0904	5	0.2885645578694996	0.7142857142857143
G5	C1(C(CO)OC(C1C(C)O)O)=O	XMZXJKFMVNZHIK	176.068473484	C7H12O5	7	12	5	-1.413	-0.359	5	3	86.99	-0.52026	5	0.3919882288358657	0.7142857142857143
G5	C(CC(C(C(CCO)O)O)O)=O	DVXOFULTKRFXQH	178.084123548	C7H14O5	7	14	5	-1.8819	-0.338	5	4	97.99	-4.1633	5	0.5567415998390913	0.7142857142857143
G5	C(CC(C(C(C)(CO)O)O)O)=O	MNBXIDJBXDVLND	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-3.7814	5	0.5532900542731333	0.7142857142857143
G5	C(CC(CO)(CC(CO)O)O)=O	GZZBYLIKSOPQBW	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-6.6833	5	0.5555549215153458	0.7142857142857143
G5	C(CO)(C(C(CO)O)C(C)O)=O	AMJSDVAUDJLNQW	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-0.11148	5	0.658978592481711	0.7142857142857143
G5	C(C(C(C)O)O)(CC(CO)O)=O	HXYZOQGPAOEYNC	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-3.488	5	0.5532900542731335	0.7142857142857143
G5	C(CC(C)(C(C(CO)O)O)O)=O	FWQKLDSGVDCOIA	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	0.057793	5	0.5532900542731333	0.7142857142857143
G5	C(C(C(CO)O)O)(CC(C)O)=O	XAZRVLSMZRFUPN	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-2.4872	5	0.5532900542731328	0.7142857142857143
G5	C(C(CO)=O)(C(C(C)O)O)=O	WYPQOONMPKQEMR	162.05282342	C6H10O5	6	10	5	-2.2815	-0.063	5	3	94.83	-3.4468	5	0.7908555540651285	0.8333333333333334
G5	C(CO)(C(C(C)O)(CC=O)O)=O	QSDQDRYSJZZGFY	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-0.40636	5	0.4122071290998735	0.7142857142857143
G5	C(C(CO)(CC=O)O)(C(C)O)=O	PUEUNWOFGBGIIR	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-5.042	5	0.4122071290998733	0.7142857142857143
G5	C(C(C(C)O)=O)(C(C(C)O)O)=O	MHXSFDSQMMPVDI	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-4.1639	5	0.4099422618576609	0.7142857142857143
G5	C(C(C(C(C(C)O)O)=O)O)=O	BHIQKDNSGQRBRS	162.05282342	C6H10O5	6	10	5	-2.4626	-0.227	5	3	94.83	-2.3908	5	0.7920422323888741	0.8333333333333334
G5	C(C(C(C)O)O)(C(C(C)=O)O)=O	ZQQYMVSBOBDHFL	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-1.4458	5	0.4099422618576609	0.7142857142857143
G5	C(CC(C)O)(C(C(CO)=O)O)=O	MVYPTZOLMHEXPZ	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-1.3762	5	0.4122071290998735	0.7142857142857143
G5	C(C(C(C(C)O)O)=O)(O)=O	AQECHFBKXAXPCW	148.037173356	C5H8O5	5	8	5	-2.0325	-0.123	5	3	94.83	-7.3592	5	0.4921331583574402	1.0
G5	C(CC(C(CO)O)(C(C)O)O)=O	AEXATNKKKGMZME	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-2.3733	5	0.5532900542731333	0.7142857142857143
G5	C(CC(C(C(C(C)O)O)O)O)=O	AZRCTKBJVJAFFN	178.084123548	C7H14O5	7	14	5	-1.977	-0.446	5	4	97.99	-2.6341	5	0.5544767325968786	0.7142857142857143
G5	C(CC(C(C(CCO)O)=O)O)=O	BCYVJXDQEMKHGG	176.068473484	C7H12O5	7	12	5	-1.9131	-0.389	5	3	94.83	-3.117	5	0.4156586746658315	0.7142857142857143
G5	C(CC(C(C(CO)=O)(C)O)O)=O	KCGQNPUWPMAKPU	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	1.4737	5	0.4122071290998733	0.7142857142857143
G5	C(C(C(C(C(C)O)O)=O)(C)O)=O	AYRWJXBCGTVREX	176.068473484	C7H12O5	7	12	5	-2.082	-0.336	5	3	94.83	-2.8571	5	0.4099422618576609	0.7142857142857143
G5	C(CC(C(C)O)(C(C=O)O)O)=O	ZWIRVMBWWHTRNB	176.068473484	C7H12O5	7	12	5	-2.168	-0.392	5	3	94.83	-2.2825	5	0.4133938074236188	0.7142857142857143
G5	C(C(C(C)O)O)(C(C)O)=O	FDTIIDYFOGWXFM	148.073558864	C6H12O4	6	12	4	-1.3236	-0.519	4	3	77.76	-0.093851	4	0.2721583227440161	0.6666666666666666
G5	C(C(C(C)O)O)(CC(CO)=O)=O	BREKIIHZOSTXLT	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-7.5739	5	0.4122071290998735	0.7142857142857143
G5	C(CO)(C(C(CO)=O)C(C)O)=O	WNMBYZROQLALDX	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	0.17879	5	0.5178956673084517	0.7142857142857143
G5	C(CC(C(CC(C=O)O)O)O)=O	BIDZBIIAOBMEPO	176.068473484	C7H12O5	7	12	5	-2.0942	-0.553	5	3	94.83	-3.4916	5	0.4168453529895766	0.7142857142857143
G5	C(CC(C(C)(CCO)O)O)=O	RYSSSFMVEZVONN	162.089208928	C7H14O4	7	14	4	-0.9339	-0.576	4	3	77.76	-3.4551	4	-0.1042252349790272	0.5714285714285714
G5	C(CC(C)(C(CCO)O)O)=O	LMZDZIIUHXVEOQ	162.089208928	C7H14O4	7	14	4	-0.9339	-0.576	4	3	77.76	-1.4351	4	-0.1042252349790272	0.5714285714285714
G5	C(C(CCO)O)(CC(C)O)=O	VHKXIOVCWYSNRS	162.089208928	C7H14O4	7	14	4	-0.7741	-0.681	4	3	77.76	-3.9648	4	-0.1042252349790267	0.5714285714285714
G5	C(CC(C(C(CO)CO)O)O)=O	UMTZEIMGMXZGLD	178.084123548	C7H14O5	7	14	5	-2.0229	-0.12	5	4	97.99	-3.9362	5	0.662430138047669	0.7142857142857143
G5	C(CC(C(C)(C(CO)O)O)O)=O	CGSYYTFGPZOFLC	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-0.072078	5	0.553290054273133	0.7142857142857143
G5	C(CC(C)(C(CO)(CO)O)O)=O	WIHHNTHXABJSJI	178.084123548	C7H14O5	7	14	5	-1.9344	0.092	5	4	97.99	-1.5172	5	0.5521033759493877	0.7142857142857143
G5	C(CC(C)O)(C(CO)(CO)O)=O	PONWDZJHWSQENJ	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-3.5792	5	0.552103375949388	0.7142857142857143
G5	C(CC(C(CO)(CCO)O)O)=O	COUVFVFEIAHQHO	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-6.8315	5	0.5555549215153458	0.7142857142857143
G5	C(CC(C)(C(CC=O)O)O)(O)=O	VKRBIFKZTCHKNQ	176.068473484	C7H12O5	7	12	5	-1.2835	-0.558	5	3	94.83	-0.21203	5	-0.2651636915730698	0.7142857142857143
G5	C(CC(C(C)(CC=O)O)O)(O)=O	WHQLMJWUFNKCAO	176.068473484	C7H12O5	7	12	5	-1.2835	-0.558	5	3	94.83	1.3443	5	-0.2651636915730698	0.7142857142857143
G5	C(CC(C(CC(C)O)=O)O)(O)=O	IPIHQPBODOSMCO	176.068473484	C7H12O5	7	12	5	-1.1237	-0.663	5	3	94.83	-1.477	5	-0.2651636915730702	0.7142857142857143
G5	C(C(CO)(CO)C(CC=O)O)=O	WHLRKPBNMCPISI	176.068473484	C7H12O5	7	12	5	-2.0287	-0.134	5	3	94.83	-3.9168	5	0.5213472128744098	0.7142857142857143
G5	C(CC1(COCC1(CO)O)O)=O	OZTAERMLVFCDGS	176.068473484	C7H12O5	7	12	5	-2.1735	0.118	5	3	86.99	-3.4328	5	0.545183745379451	0.7142857142857143
G5	C1(C(C(C)O)OCC1(CO)O)=O	UWSYZRKHAMHFTR	176.068473484	C7H12O5	7	12	5	-1.8859	-0.095	5	3	86.99	0.41417	5	0.5429188781372384	0.7142857142857143
G5	C(CC(C(C(CO)(C)O)=O)O)=O	VDWUOEBDTTWBQR	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-3.5034	5	0.4122071290998735	0.7142857142857143
G5	C(CC1(CCOC1(CO)O)O)=O	WDWLASSSAGSIGH	176.068473484	C7H12O5	7	12	5	-1.7056	-0.233	5	3	86.99	-2.346	5	0.2873778795457543	0.7142857142857143
G5	C1(C(CO)(O)OCC1C(C)O)=O	YQBVQMWGSKXBFT	176.068473484	C7H12O5	7	12	5	-1.4734	-0.228	5	3	86.99	-0.21806	5	0.3908015505121197	0.7142857142857143
G5	C(C(CO)C(C)(CC=O)O)(O)=O	WXIPGANFELPGDO	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-0.089486	5	-0.1594751533644922	0.7142857142857143
G5	C(C(C(CC(C)O)=O)CO)(O)=O	VGWFDCYHAOVYIA	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-3.6193	5	-0.159475153364492	0.7142857142857143
G5	C(CC1(COC(CO)C1O)O)=O	FOJMDMUZNSCMCB	176.068473484	C7H12O5	7	12	5	-2.1468	-0.151	5	3	86.99	-1.6109	5	0.5463704237031966	0.7142857142857143
G5	C1(C(C(C)O)OC(CO)C1O)=O	IMMQFZBASURAOA	176.068473484	C7H12O5	7	12	5	-1.8592	-0.364	5	3	86.99	-0.60509	5	0.5441055564609841	0.7142857142857143
G5	C(CC1(C(O)OC(CO)C1)O)=O	SDCPVGZYKXOQDN	176.068473484	C7H12O5	7	12	5	-1.6452	-0.364	5	3	86.99	-6.3195	5	0.2885645578695	0.7142857142857143
G5	C1(C(O)OC(CO)C1C(C)O)=O	QPOKXKKJVKSUDD	176.068473484	C7H12O5	7	12	5	-1.413	-0.359	5	3	86.99	-0.56644	5	0.3919882288358657	0.7142857142857143
G5	C(CC(C1C(O)OCC1O)O)=O	ARHRXEPGIWPZCS	176.068473484	C7H12O5	7	12	5	-1.6393	-0.415	5	3	86.99	-1.7904	5	0.3954397744018235	0.7142857142857143
G5	C(CC1(COCC(C1O)O)O)=O	DJEASKBXNYKWBD	176.068473484	C7H12O5	7	12	5	-2.0549	-0.151	5	3	86.99	-6.7019	5	0.5429188781372386	0.7142857142857143
G5	C1(C(C(C)O)OCC(C1O)O)=O	TVFVZGDCVKRHFE	176.068473484	C7H12O5	7	12	5	-1.7673	-0.364	5	3	86.99	-3.2567	5	0.5406540108950256	0.7142857142857143
G5	C(CC1(C(O)OCC(C1)O)O)=O	ULALSDDNNJGULH	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-1.4595	5	0.2851130123035416	0.7142857142857143
G5	C1(C(O)OCC(C1C(C)O)O)=O	VSOLWSSFUMRFHQ	176.068473484	C7H12O5	7	12	5	-1.3211	-0.359	5	3	86.99	-0.083644	5	0.3885366832699077	0.7142857142857143
G5	C(CC1(COC(C(C1)O)O)O)=O	DRNGNOYROXRARD	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-1.5172	5	0.285113012303542	0.7142857142857143
G5	C1(C(C(C)O)OC(C(C1)O)O)=O	DWURBBQNOHEURW	176.068473484	C7H12O5	7	12	5	-1.2657	-0.577	5	3	86.99	0.88	5	0.2828481450613293	0.7142857142857143
G5	C1(COC(C(C1C(C)O)O)O)=O	WEGDESKMDWZWET	176.068473484	C7H12O5	7	12	5	-1.3211	-0.359	5	3	86.99	0.15037	5	0.3885366832699077	0.7142857142857143
G5	C(CC1(CC(O)OCC1O)O)=O	WQYROXSCDCGMNG	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-3.2192	5	0.285113012303542	0.7142857142857143
G5	C1(C(COC(C1C(C)O)O)O)=O	JSFKSHQKRQKYBP	176.068473484	C7H12O5	7	12	5	-1.3211	-0.359	5	3	86.99	-0.2643	5	0.3885366832699072	0.7142857142857143
G5	C(CC1(CCOC(C1O)O)O)=O	WYWBOFXVNSLYOQ	176.068473484	C7H12O5	7	12	5	-1.5533	-0.364	5	3	86.99	-1.9752	5	0.2851130123035418	0.7142857142857143
G5	C1(C(C(O)OCC1C(C)O)O)=O	PTXHMRGQPVUZKN	176.068473484	C7H12O5	7	12	5	-1.3211	-0.359	5	3	86.99	-0.42109	5	0.3885366832699075	0.7142857142857143
G5	C(CC(CO)(C(C=C)O)O)=O	ANTDENUXHYUAMU	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-9.5751	4	0.0752433220494496	0.5714285714285714
G5	C(C(C(C)O)O)(C(C=C)O)=O	KDIITBPXRGOLDM	160.073558864	C7H12O4	7	12	4	-1.0547	-0.728	4	3	77.76	-4.5124	4	0.0729784548072373	0.5714285714285714
G5	C(CC(C=C(CO)CO)O)=O	GOIONYRDNPUCEP	160.073558864	C7H12O4	7	12	4	-0.8652	-0.255	4	3	77.76	-3.6103	4	0.0740566437257041	0.5714285714285714
G5	C(CC(C=CC(CO)O)O)=O	ZRGNPIQCUGJEJK	160.073558864	C7H12O4	7	12	4	-1.1123	-0.509	4	3	77.76	-2.5494	4	0.07524332204945	0.5714285714285714
G5	C(CC(C(C=C)(CO)O)O)=O	QKRSTINRJMUXFC	160.073558864	C7H12O4	7	12	4	-1.1194	-0.515	4	3	77.76	-6.3765	4	0.07524332204945	0.5714285714285714
G5	C(C(C=CC(CC=O)O)O)(O)=O	ASVGTSMXPXBDNN	174.05282342	C7H10O5	7	10	5	-1.4619	-0.491	5	3	94.83	-1.5737	5	-0.0856951345445934	0.7142857142857143
G5	C(C(C(C(CC=O)O)=C)O)(O)=O	DVLGYWMODZIYHM	174.05282342	C7H10O5	7	10	5	-1.2432	-0.512	5	3	94.83	-3.7975	5	-0.0856951345445934	0.7142857142857143
G5	C(CC(C=CC(O)=O)(CO)O)=O	VZTONDBULBNCQG	174.05282342	C7H10O5	7	10	5	-1.4406	-0.222	5	3	94.83	-4.1228	5	-0.0868818128683387	0.7142857142857143
G5	C(C=CC(C(C(C)O)O)=O)(O)=O	PIJABDIIVFUOHM	174.05282342	C7H10O5	7	10	5	-1.3759	-0.435	5	3	94.83	2.096	5	-0.0891466801105514	0.7142857142857143
G5	C(C(C(C=C)(CC=O)O)O)(O)=O	DGQHRAFRNQSTEZ	174.05282342	C7H10O5	7	10	5	-1.469	-0.497	5	3	94.83	-4.823	5	-0.0856951345445934	0.7142857142857143
G5	C(C(C=CCO)(CC=O)O)(O)=O	KUOMLKZAICOTKV	174.05282342	C7H10O5	7	10	5	-1.4406	-0.222	5	3	94.83	-1.9098	5	-0.0868818128683389	0.7142857142857143
G5	C(CC(C1COC(C1O)O)O)=O	UHTBQTGWLCHFMM	176.068473484	C7H12O5	7	12	5	-1.6393	-0.415	5	3	86.99	-2.0515	5	0.3954397744018235	0.7142857142857143
G5	C(CC(C1C(CC(O)O1)O)O)=O	ONXVYICCRPKWEP	176.068473484	C7H12O5	7	12	5	-1.5839	-0.633	5	3	86.99	-3.0479	5	0.2897512361932451	0.7142857142857143
G5	C(CC(C1(CC(CO1)O)O)O)=O	DQWMHBKTFVVJTB	176.068473484	C7H12O5	7	12	5	-1.6443	-0.502	5	3	86.99	-1.1104	5	0.2885645578694996	0.7142857142857143
G5	C(CC(C1(COC(C1)O)O)O)=O	WQKYHEOOVNHSMK	176.068473484	C7H12O5	7	12	5	-1.6106	-0.364	5	3	86.99	-1.1774	5	0.2885645578694998	0.7142857142857143
G5	C(C(C(C)O)C(C(C)O)O)=O	UPQCDXYYYDKFQL	162.089208928	C7H14O4	7	14	4	-1.1913	-0.735	4	3	77.76	-3.3709	4	0.0003851143110844	0.5714285714285714
G5	C(C(CO)C(C(CO)CO)O)=O	UKJHFAFSEJUUKF	178.084123548	C7H14O5	7	14	5	-2.1639	0.098	5	4	97.99	-4.6642	5	0.7681186762562472	0.7142857142857143
G5	C(C(CO)C(C(C)O)O)=O	CUUUOFGATCASME	148.073558864	C6H12O4	6	12	4	-1.5506	-0.357	4	3	77.76	-3.5446	4	0.381298406518552	0.6666666666666666
G5	C(C(CO)C(CO)(C(C)O)O)=O	WKDGCJFFJXKMKM	178.084123548	C7H14O5	7	14	5	-2.0967	0.041	5	4	97.99	-2.9071	5	0.6589785924817112	0.7142857142857143
G5	C(C(C(CCO)O)O)(C(C)O)=O	DPYAHZFXEAZXTE	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-2.0174	5	0.5532900542731328	0.7142857142857143
G5	C(C(CO)C(C=C)(CO)O)=O	AYIDBPXSZUSANM	160.073558864	C7H12O4	7	12	4	-1.2604	-0.297	4	3	77.76	-7.1725	4	0.180931860258028	0.5714285714285714
G5	C=CC(C(C(CCO)O)O)=O	AZWIWSOYRPOMJT	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-6.6255	4	0.07524332204945	0.5714285714285714
G5	C(C(CO)C(C=CCO)O)=O	UTYHHWGKMIICTB	160.073558864	C7H12O4	7	12	4	-1.2533	-0.291	4	3	77.76	-2.8886	4	0.180931860258028	0.5714285714285714
G5	C(C(C=C)(C(C=O)CO)O)(O)=O	LWSZLIPHNJWFCK	174.05282342	C7H10O5	7	10	5	-1.61	-0.279	5	3	94.83	-5.8515	5	0.0199934036639849	0.7142857142857143
G5	C(C(CO)C(C=CC(O)=O)O)=O	UBQCBRFHWVSIEX	174.05282342	C7H10O5	7	10	5	-1.6029	-0.273	5	3	94.83	-1.5275	5	0.0199934036639849	0.7142857142857143
G5	C(C(CO)C(C(O)=O)(CC)O)=O	DKWCXXRRUZRMQY	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-0.57944	5	-0.1594751533644916	0.7142857142857143
G5	C(C(C(C)C(CCO)O)=O)(O)=O	ONUFNLXPVCHVTO	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-6.6269	5	-0.159475153364492	0.7142857142857143
G5	C(C(CO)C(C)(CC(O)=O)O)=O	PPDRJVSQRPRGGA	176.068473484	C7H12O5	7	12	5	-1.4245	-0.34	5	3	94.83	-1.5394	5	-0.159475153364492	0.7142857142857143
G5	C(C(C(C)=O)C(CCO)O)(O)=O	VCZRFOGBZJBQDK	176.068473484	C7H12O5	7	12	5	-1.2647	-0.445	5	3	94.83	-3.2299	5	-0.159475153364492	0.7142857142857143
G5	C(CC(CC(CCO)O)=O)(O)=O	RDLFWTMMJCBNGK	176.068473484	C7H12O5	7	12	5	-1.0286	-0.555	5	3	94.83	-7.7555	5	-0.2628988243308575	0.7142857142857143
G5	C(C(CO)C(C(C=C)O)O)=O	QGRGCXGPLDHCTK	160.073558864	C7H12O4	7	12	4	-1.2817	-0.566	4	3	77.76	-7.6447	4	0.1821185385817737	0.5714285714285714
G5	C(C(C(CO)O)C(C(C)O)O)=O	USZADRATJDKBKW	178.084123548	C7H14O5	7	14	5	-2.118	-0.228	5	4	97.99	-3.5361	5	0.6601652708054572	0.7142857142857143
G5	C(C(C(CO)O)C(C=C)O)=O	UKINPTCWRIJISF	160.073558864	C7H12O4	7	12	4	-1.2817	-0.566	4	3	77.76	-7.585	4	0.1821185385817737	0.5714285714285714
G5	C(C(C(C(C(C)O)O)O)=O)=O	JMKYUOVNRCMPDL	162.05282342	C6H10O5	6	10	5	-2.4626	-0.227	5	3	94.83	-2.3149	5	0.7920422323888738	0.8333333333333334
G5	C(C(CO)(C(C(C=O)=O)O)O)=C	DOSQIADLQRFNDS	174.05282342	C7H10O5	7	10	5	-2.1724	-0.167	5	3	94.83	-6.2815	5	0.5916756861283502	0.7142857142857143
G5	C(C(C(C(C=O)=O)O)O)=CCO	ZGNUHNRCRRLOCT	174.05282342	C7H10O5	7	10	5	-2.1653	-0.161	5	3	94.83	-1.9293	5	0.5916756861283502	0.7142857142857143
G5	C=CC(C(C(C(C=O)=O)O)O)O	HILYNTYKHBLPLR	174.05282342	C7H10O5	7	10	5	-2.1937	-0.436	5	3	94.83	-6.2234	5	0.5928623644520955	0.7142857142857143
G5	C(C(C)=O)(C(C(C(C)O)O)O)=O	GLGUJJRYWJUNTJ	176.068473484	C7H12O5	7	12	5	-1.9222	-0.441	5	3	94.83	-4.2154	5	0.4099422618576609	0.7142857142857143
G5	C(C(CO)=O)(CC(C(C)O)O)=O	UMPORJXQJSDWFE	176.068473484	C7H12O5	7	12	5	-1.8271	-0.333	5	3	94.83	-4.095	5	0.4122071290998733	0.7142857142857143
G5	C(CO)(CC(C(CO)CO)O)=O	MPFDLNMBCPCKML	178.084123548	C7H14O5	7	14	5	-1.8418	0.044	5	4	97.99	-2.9169	5	0.661243459723924	0.7142857142857143
G5	C(C)(C(C(C(CO)CO)O)O)=O	QQZPYCXXLAHJET	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-1.04	5	0.658978592481711	0.7142857142857143
G5	C(CO)(CC(C(C)O)O)=O	JBFPUJIRZOCCCM	148.073558864	C6H12O4	6	12	4	-1.2285	-0.411	4	3	77.76	-2.2275	4	0.2744231899862288	0.6666666666666666
G5	C(C)(C(C(C(C)O)O)O)=O	DFQUTANVBPRYRI	148.073558864	C6H12O4	6	12	4	-1.3236	-0.519	4	3	77.76	-0.37846	4	0.2721583227440161	0.6666666666666666
G5	C(CO)(CC(CO)(C(C)O)O)=O	PSPJJPQTFCXTMR	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-2.2592	5	0.5521033759493877	0.7142857142857143
G5	C(C)(C(C(CO)(C(C)O)O)O)=O	DIDIZEICIXCHMC	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	-0.035856	5	0.5498385087071751	0.7142857142857143
G5	C(C(C(CO)(C)O)O)(C(C)O)=O	ILCFHWPMCDEAKQ	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	-2.4145	5	0.5498385087071751	0.7142857142857143
G5	C(CC(C=C)(CO)O)(CO)=O	VXLZOTUUBXGMFV	160.073558864	C7H12O4	7	12	4	-0.9383	-0.351	4	3	77.76	-6.3975	4	0.0740566437257043	0.5714285714285714
G5	C(C(C(C=C)(CO)O)O)(C)=O	KXBYLLCLXGBFKO	160.073558864	C7H12O4	7	12	4	-1.0334	-0.459	4	3	77.76	-3.6041	4	0.071791776483492	0.5714285714285714
G5	C=CC(C(C(CO)(C)O)O)=O	YYOTXKXQDRSNBB	160.073558864	C7H12O4	7	12	4	-1.0334	-0.459	4	3	77.76	-6.7225	4	0.071791776483492	0.5714285714285714
G5	C(CO)(CC(C=CCO)O)=O	YWATZXKAJPJOQO	160.073558864	C7H12O4	7	12	4	-0.9312	-0.345	4	3	77.76	-1.5895	4	0.0740566437257043	0.5714285714285714
G5	C(C)(C(C(C=CCO)O)O)=O	SHXRECWSAKDZAZ	160.073558864	C7H12O4	7	12	4	-1.0263	-0.453	4	3	77.76	0.73864	4	0.071791776483492	0.5714285714285714
G5	C(C(C=C)(CC(CO)=O)O)(O)=O	AZWVOOFPXVUQBX	174.05282342	C7H10O5	7	10	5	-1.2879	-0.333	5	3	94.83	-6.2519	5	-0.0868818128683389	0.7142857142857143
G5	C(C(C=C)(C(C(C)=O)O)O)(O)=O	DMOYPJPWYKWKJW	174.05282342	C7H10O5	7	10	5	-1.383	-0.441	5	3	94.83	-2.6563	5	-0.0891466801105514	0.7142857142857143
G5	C(CO)(CC(C=CC(O)=O)O)=O	HDQONVURLWWAEP	174.05282342	C7H10O5	7	10	5	-1.2808	-0.327	5	3	94.83	-0.60183	5	-0.0868818128683387	0.7142857142857143
G5	C(C)(C(C(C=CC(O)=O)O)O)=O	KMPUYXGEAXWXPM	174.05282342	C7H10O5	7	10	5	-1.3759	-0.435	5	3	94.83	1.8236	5	-0.0891466801105514	0.7142857142857143
G5	C(C(CC)(CC(CO)=O)O)(O)=O	BCDQLDFKQMUUMM	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-0.99267	5	-0.2663503698968157	0.7142857142857143
G5	C(C(CC)(C(C(C)=O)O)O)(O)=O	PKWBTAZEMSFSAP	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	2.9492	5	-0.2686152371390278	0.7142857142857143
G5	C(C(C(C)C(C)(CO)O)=O)(O)=O	DRDQRQJNJSXPQT	176.068473484	C7H12O5	7	12	5	-1.3385	-0.284	5	3	94.83	-7.3426	5	-0.16292669893045	0.7142857142857143
G5	C(CC(C)(CC(CO)=O)O)(O)=O	QHIOMBGNUMSHBP	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-1.888	5	-0.2663503698968155	0.7142857142857143
G5	C(CC(C)(C(C(C)=O)O)O)(O)=O	VKNFDBFVBNYDLW	176.068473484	C7H12O5	7	12	5	-1.1975	-0.502	5	3	94.83	2.3158	5	-0.2686152371390278	0.7142857142857143
G5	C(C(C(C)=O)C(C)(CO)O)(O)=O	WEJYYZMNAANNNF	176.068473484	C7H12O5	7	12	5	-1.3385	-0.284	5	3	94.83	-4.6833	5	-0.16292669893045	0.7142857142857143
G5	C(CC(CC(C)(CO)O)=O)(O)=O	QEPOQHUORZSQOB	176.068473484	C7H12O5	7	12	5	-1.1024	-0.394	5	3	94.83	-11.884	5	-0.2663503698968155	0.7142857142857143
G5	C(CO)(CC(C(C=C)O)O)=O	PRYRJKHEYJBPTP	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-5.9449	4	0.07524332204945	0.5714285714285714
G5	C(C)(C(C(C(C=C)O)O)O)=O	HVHAGAJZNJQPKG	160.073558864	C7H12O4	7	12	4	-1.0547	-0.728	4	3	77.76	-3.5551	4	0.0729784548072373	0.5714285714285714
G5	C(C(C(C(C)O)O)O)(CCO)=O	LDOWNROGGUUTBP	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	-1.6144	5	0.5532900542731337	0.7142857142857143
G5	C(CO)(C(CO)C(C(C)O)O)=O	MVGYSFRNELERRR	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	0.19951	5	0.6589785924817119	0.7142857142857143
G5	C(C(C(C=C)O)O)(CCO)=O	WWGIGVYLTFDNPY	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-5.7735	4	0.0752433220494498	0.5714285714285714
G5	C(CO)(C(CO)C(C=C)O)=O	ZUZIHHBILXDRMZ	160.073558864	C7H12O4	7	12	4	-1.1006	-0.402	4	3	77.76	-3.6226	4	0.1809318602580284	0.5714285714285714
G5	C(C(CO)O)(CC(C(C)O)O)=O	ZKFBKNOWLGKSCQ	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	0.84	5	0.553290054273133	0.7142857142857143
G5	C(CC(C=C)O)(C(CO)O)=O	XBFUPEYHLHYUPR	160.073558864	C7H12O4	7	12	4	-0.9596	-0.62	4	3	77.76	-3.0406	4	0.07524332204945	0.5714285714285714
