Generation	Smiles
G3	C(C(CO)N)(O)=O
G3	C(C(C(CO)O)N)(O)=O
G3	C(C(O)=O)=O
G3	C(C(CO)(C(C(CO)O)O)O)(O)=O
G3	C(C(CO)(C(CN)O)O)(O)=O
G3	C(C(C(CO)O)(C(CN)O)O)(O)=O
G3	C(C(CO)(CO)O)(O)=O
G3	C(C(CO)(C(CO)O)O)(O)=O
G3	C(C(C(CO)O)(C(CO)O)O)(O)=O
G3	C(CC(O)=O)=O
G3	C(C(C)=O)(O)=O
G3	C(C(CCO)=O)(O)=O
G3	C(C(CC=O)O)(O)=O
G3	C(CC(C=O)O)(O)=O
G3	C(CC(CO)=O)(O)=O
G3	C(C(C(C)=O)O)(O)=O
G3	C(C)(O)=O
G3	C(C(CNCC=O)O)(O)=O
G3	C(C(CNCC(O)=O)O)=O
G3	C(C(C(CO)NCC=O)O)(O)=O
G3	C(C(C(CO)NCC(O)=O)O)=O
G3	C(C(CN)O)(O)=O
G3	C(C(C(CO)N)O)(O)=O
G3	C1(CNCC(C1(CO)O)O)=O
G3	C(C1(CNCC1O)O)=O
G3	C(C1(C(CNC1CO)O)O)=O
G3	C(C(C(C)O)(C(C(CO)O)O)N)=O
