Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL	Heteroatoms/Carbons
G4	ICWLRKVKMNMFRW	C(CCC(C(C(O)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6641	-0.449	5	3	94.83	-3.1228	5	0.1169362789581431	0.8333333333333334
G4	WRSVQKPJXSMGCJ	C(C(C=CCO)(CO)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.6827	0.263	5	4	97.99	0.85219	5	0.4316628589464311	0.8333333333333334
G4	ZMEIIOYGUUZKHV	C(C(C(C=CCO)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.704	-0.006	5	4	97.99	1.1705	5	0.4328495372701764	0.8333333333333334
G4	DKUHAUGYOZNYFD	C(C(CCC(C(O)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-6.2766	5	0.1483645863742818	0.8333333333333334
G4	JKOZKDDACANBFD	C(CC(C(O)=O)O)(C(C)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7027	-0.469	5	3	100.62	-0.2759	5	0.1449130408083243	0.8333333333333334
G4	JPBKQODDEZCZOR	C(C(C)(C(CC=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8625	-0.364	5	3	100.62	-1.8952	5	0.1449130408083236	0.8333333333333334
G4	SWXAUOJOSQDKBH	C(C(C(C)N)(CC=O)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8625	-0.364	5	3	100.62	-0.79758	5	0.1449130408083236	0.8333333333333334
G4	LCHVTWKFBWFVSD	C(C(CN)(CC(C)=O)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.6814	-0.2	5	3	100.62	-0.73876	5	0.1437263624845783	0.8333333333333334
G4	IAJKYUXIVGPRGW	C(C(C(CC(C)=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7027	-0.469	5	3	100.62	0.25635	5	0.1449130408083236	0.8333333333333334
G4	KQAJKUZAZBBHHI	C(C(CCC=O)(CN)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7674	-0.256	5	3	100.62	-2.9598	5	0.1471779080505356	0.8333333333333334
G4	JIQSPOLVRUETTF	C(CCC(C(C(O)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-1.8274	5	0.1483645863742818	0.8333333333333334
G4	BEBRNYMBOFVEIZ	C(C(C=CCO)(CN)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8073	0.187	5	4	103.78	0.85671	5	0.4630911663625692	0.8333333333333334
G4	GTMYSZGUABYJRH	C(C(C(C=CCO)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8286	-0.082	5	4	103.78	0.30605	5	0.4642778446863143	0.8333333333333334
G4	VUJWQAPZKNYMFD	C(C(CC(CCO)O)O)(O)=O	164.068473484	C6H12O5	6	12	5.0	-1.4518	-0.234	5	4	97.99	-2.3146	5	0.2568325258076575	0.8333333333333334
G4	BGNGXKCCCMYJBK	C(C(CCO)(CCO)O)(O)=O	164.068473484	C6H12O5	6	12	5.0	-1.4305	0.035	5	4	97.99	-1.7857	5	0.2556458474839121	0.8333333333333334
G4	RFSDMKGKXCVVLT	C(C(C)(CC(CO)O)O)(O)=O	164.068473484	C6H12O5	6	12	5.0	-1.5256	-0.073	5	4	97.99	-3.126	5	0.2533809802416997	0.8333333333333334
G4	JUIDUSJOXQJWRN	C(C(CC(C(C)=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7027	-0.469	5	3	100.62	-7.3677	5	0.1449130408083236	0.8333333333333334
G4	HTVKDDDHVKEPAC	C(C1(COC(CO)C1)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.8864	-0.047	5	3	86.99	-2.5268	5	0.2464613496717626	0.8333333333333334
G4	DCWRWJYBNXBFIK	C(C1(COCC(C1)O)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.7945	-0.047	5	3	86.99	-0.9659	5	0.2430098041058045	0.8333333333333334
G4	FLTNMSDNZURJNG	C(C1(CC(O)OCC1)O)(O)=O	162.05282342	C6H10O5	6	10	5.0	-1.2929	-0.26	5	3	86.99	0.08463	5	-0.014796061727892	0.8333333333333334
G4	IAFRFQHZMQJNBK	C(CC(CC(C(O)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7887	-0.525	5	3	100.62	-4.2361	5	0.1483645863742818	0.8333333333333334
G4	PRSVJCBFNLCBCD	C(C(C)(CC(C=O)N)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8625	-0.364	5	3	100.62	-3.7223	5	0.1449130408083238	0.8333333333333334
G4	KUTQBHXHWKFZOF	C(CC(C(O)=O)O)(CCN)=O	161.068807832	C6H11NO4	6	11	4.0	-3.6076	-0.361	5	3	100.62	0.19287	5	0.147177908050537	0.8333333333333334
G4	ZXGKPFMYNAQOBL	C(C(CCN)(CC=O)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.7674	-0.256	5	3	100.62	-2.0945	5	0.1471779080505365	0.8333333333333334
