Generation	Smiles	Inchi	Path
G4	C1(CC(C(C(C1)N)O)O)=O	NSOFALNGHLPINQ	"C1(CC(C(C(C1)N)O)O)=O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(CC(C(C(C1)=O)O)O)=O
    └── C(CC(CC(CO)=O)=O)=O
        └── C(CC(C(C(CO)O)O)=O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C1(C(C(CC(C1)O)N)O)=O	PNGCCFOFBBREJG	"C1(C(C(CC(C1)O)N)O)=O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(CC(CC(C1O)=O)O)=O
    └── C(CC(C(C(C)=O)O)=O)=O
        └── C(CC(C(C(CO)O)O)=O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C1(C(CC(C1CN)O)O)=O	CYFMTOPTIIDQML	"C1(C(CC(C1CN)O)O)=O
├── C(C1C(C(CC1O)O)=O)=O
│   └── C(CC(C(CC=O)O)=O)=O
│       └── C(CC(C(C(CO)O)O)=O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C1C(CC(C1N)O)O)=O	ZRQQLOGMICSONH	"C(C1C(CC(C1N)O)O)=O
├── C(C1C(C(CC1O)O)=O)=O
│   └── C(CC(C(CC=O)O)=O)=O
│       └── C(CC(C(C(CO)O)O)=O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C1CC(C(C1O)O)N)=O	HYFIJDWPAXCLLE	"C(C1CC(C(C1O)O)N)=O
├── C(C1C(C(C(C1)=O)O)O)=O
│   └── C(C(C(CCC=O)=O)O)=O
│       └── C(C(C(CC(CO)O)=O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C1(C(C(C(CN)C1)O)O)=O	RHGVKJUCCZXRFO	"C1(C(C(C(CN)C1)O)O)=O
├── C(C1C(C(C(C1)=O)O)O)=O
│   └── C(C(C(CCC=O)=O)O)=O
│       └── C(C(C(CC(CO)O)=O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C1C(C(CC1N)O)O)=O	QINIBZWPYMQPLB	"C(C1C(C(CC1N)O)O)=O
├── C(C1C(CC(C1O)O)=O)=O
│   └── C(CC(CC(C=O)O)=O)=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C1(CC(C(C1CN)O)O)=O	GANYEAHWDILABC	"C1(CC(C(C1CN)O)O)=O
├── C(C1C(CC(C1O)O)=O)=O
│   └── C(CC(CC(C=O)O)=O)=O
│       └── C(CC(C=O)O)(C(CO)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C1C(C(C(C(C1N)O)O)O)N	DTFAJAKTSMLKAT	"C1C(C(C(C(C1N)O)O)O)N
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(C(C(C(C(C1)N)O)O)O)=O
    └── C(C(C(CC(CO)=O)N)O)=O
        └── C(C(C(C(C(CO)O)O)N)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	C1C(C(C(C(C1N)O)N)O)O	FEKVBGUMJMUMFQ	"C1C(C(C(C(C1N)O)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(C(C(C(C(C1)O)O)N)O)=O
    └── C(C(C(C(C(C)=O)O)N)O)=O
        └── C(C(C(C(C(CO)O)O)N)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	C(C1C(C(C(C1O)N)O)O)N	CPMXIXBPHOILPV	"C(C1C(C(C(C1O)N)O)O)N
├── C(C1C(C(C(C1O)O)N)O)=O
│   └── C(CC(C(C(C=O)O)N)O)=O
│       └── C(C(C(C(C(CO)O)O)N)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C1C(C(C(C(C=1)O)O)O)N	RAJLHDDMNNFKNT	"C1C(C(C(C(C=1)O)O)O)N
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1C(C(C(C(C=1)=O)O)O)O
    └── C(C(C=CC(CO)=O)O)=O
        └── C(C(C(CC(CO)=O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C1C(C(C(C1N)O)N)O)O	MLOWDARKPKOUGX	"C(C1C(C(C(C1N)O)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(C(C(C(C1CO)O)N)O)=O
    └── C(C(C(C(CCO)=O)O)N)=O
        ├── C(C(C(C=O)O)O)(CCO)=O
        │   └── C(C(C(C(C(CO)O)O)O)O)=O
        └── N
"
G4	C(C1C(C(C(C1N)O)O)O)N	ATAZXTMCIVWJEA	"C(C1C(C(C(C1N)O)O)O)N
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C1(C(C(C(C1CN)O)O)O)=O
    └── C(C(C(C=O)O)O)(CCN)=O
        ├── C(C(C(C=O)O)O)(CCO)=O
        │   └── C(C(C(C(C(CO)O)O)O)O)=O
        └── N
"
G4	C(C(C(C(CO)(CO)O)O)N)O	UASNBTMPMUREQA	"C(C(C(C(CO)(CO)O)O)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(CO)O)O)=O
    ├── C(CO)(CO)=O
    │   └── C(CO)(C(C(C(CO)O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(C(C(CO)(CN)O)O)N)O	XAAFIAKDJHQNJN	"C(C(C(C(CO)(CN)O)O)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(CN)O)O)=O
    ├── C(CO)(CN)=O
    │   └── C(CN)(C(C(C(CO)O)O)O)=O
    │       ├── C(C(C(C(C(CO)O)O)O)O)=O
    │       └── N
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(CO)(C(C(CO)N)N)O)O	ZJAUWSGUEXFXCG	"C(C(CO)(C(C(CO)N)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(CO)O)N)=O
    ├── C(CO)(CN)=O
    │   └── C(CN)(C(C(C(CO)O)O)O)=O
    │       ├── C(C(C(C(C(CO)O)O)O)O)=O
    │       └── N
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(CO)(C(C(CN)N)O)O)O	LXKGGCDJCFHULY	"C(C(CO)(C(C(CN)N)O)O)O
├── C(CN)(C(C(CO)(CO)O)O)=O
│   ├── C(CO)(CN)=O
│   │   └── C(CN)(C(C(C(CO)O)O)O)=O
│   │       ├── C(C(C(C(C(CO)O)O)O)O)=O
│   │       └── N
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	CC(CO)(C(C(CO)N)O)O	VDJCKBUMGZKKDT	"CC(CO)(C(C(CO)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(C)O)O)=O
    ├── C(C)(CO)=O
    │   └── C(C(C(CC(CO)=O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(CC(CO)(CO)O)N)O	OWRCLMREORTCQF	"C(C(CC(CO)(CO)O)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(CC(CO)(CO)O)=O
    ├── C(C)(CO)=O
    │   └── C(C(C(CC(CO)=O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	CC(C(C(CO)(CO)O)O)N	USXBOUXAGWGGAK	"CC(C(C(CO)(CO)O)O)N
├── C(C)(C(C(CO)(CO)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	CC(C(C(CO)N)O)O	FBVVVAKNYGZMBQ	"CC(C(C(CO)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(C)O)O)=O
    ├── C(C)=O
    │   └── C(CC(C(C(C=O)O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(CO)(CCN)O)O	GUAGQYKXTJFTJG	"C(C(CO)(CCN)O)O
├── C(CC(CO)(CO)O)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(C(C(CN)O)O)N)O	VICXNLJCRXEJPJ	"C(C(C(C(CN)O)O)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CN)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── C(CO)(CO)=O
        └── C(CO)(C(C(C(CO)O)O)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	C(C(CO)(C(CN)N)O)O	GDMJCEYMZMDHGU	"C(C(CO)(C(CN)N)O)O
├── C(C(C(CO)(CO)O)N)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── C(CO)(CO)=O
│       └── C(CO)(C(C(C(CO)O)O)O)=O
│           └── C(C(C(C(C(CO)O)O)O)O)=O
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(C(C(CN)N)O)O)O	QABITHIWOVBUDO	"C(C(C(C(CN)N)O)O)O
├── C(C(C(C(CO)O)O)N)=O
│   ├── C(C(CO)O)=O
│   │   └── C(CO)(C(C(C(CO)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CN)=O
│       ├── C(CO)=O
│       │   └── C(C(C(C(C(CO)O)O)O)O)=O
│       └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(CN)(C(C(CO)N)N)O)O	QMYJBLOGKQAUJV	"C(C(CN)(C(C(CO)N)N)O)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(CN)O)N)=O
    ├── C(CO)(CN)=O
    │   └── C(CN)(C(C(C(CO)O)O)O)=O
    │       ├── C(C(C(C(C(CO)O)O)O)O)=O
    │       └── N
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	C(C(CN)(C(C(CN)N)O)O)O	XPPSRDXGRHEMIT	"C(C(CN)(C(C(CN)N)O)O)O
├── C(CN)(C(C(CO)(CN)O)O)=O
│   ├── C(CO)(CN)=O
│   │   └── C(CN)(C(C(C(CO)O)O)O)=O
│   │       ├── C(C(C(C(C(CO)O)O)O)O)=O
│   │       └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C)(C(C(C(CO)N)N)O)=O	PRRRLHKJXQASNS	"C(C)(C(C(C(CO)N)N)O)=O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(C(C)=O)O)N)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CC(C(CO)O)O)=O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	C(C(C)(C(C(CO)N)N)O)=O	OHNPVPHBVHKTGG	"C(C(C)(C(C(CO)N)N)O)=O
├── C(C(C)(C(C(CO)=O)N)O)=O
│   ├── C(C(C)=O)=O
│   │   └── C(C(CC(C(CO)O)O)=O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(C(C(CO)N)N)O)=O	YCQIPBRDQRSYSL	"C(C(C(C(CO)N)N)O)=O
├── C(C(C(C(CO)=O)N)O)=O
│   ├── C(C=O)=O
│   │   └── C(CC(C=O)O)(C(CO)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(C(CO)N)N)O	JOINEDRPUPHALH	"C(C(C(CO)N)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(CO)N)=O
    ├── C(CO)(CN)=O
    │   └── C(CN)(C(C(C(CO)O)O)O)=O
    │       ├── C(C(C(C(C(CO)O)O)O)O)=O
    │       └── N
    └── C=O
        └── C(CC(C=O)O)(C(CO)O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
G4	CC(CO)(C(C(CO)N)N)O	KFKQKRMNGRIJMK	"CC(CO)(C(C(CO)N)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CO)(C)O)N)=O
    ├── C(C)(CO)=O
    │   └── C(C(C(CC(CO)=O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	CC(CO)(C(C(CN)N)O)O	LTTOXLNYUJSDQU	"CC(CO)(C(C(CN)N)O)O
├── C(CN)(C(C(CO)(C)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(CC(CO)(CN)O)N)O	LDKUCJNRPZHRTQ	"C(C(CC(CO)(CN)O)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(CC(CO)(CN)O)=O
    ├── C(C)(CO)=O
    │   └── C(C(C(CC(CO)=O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	CC(C(C(CO)(CN)O)O)N	HPILEZGXVSXEDS	"CC(C(C(CO)(CN)O)O)N
├── C(C)(C(C(CO)(CN)O)O)=O
│   ├── C(C)(CO)=O
│   │   └── C(C(C(CC(CO)=O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	CC(C(C(CO)N)N)O	XZAGEYFKMQFTHQ	"CC(C(C(CO)N)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(C)O)N)=O
    ├── C(C)=O
    │   └── C(CC(C(C(C=O)O)O)O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	CC(C(C(CN)N)O)O	SNKXJQACXANWTB	"CC(C(C(CN)N)O)O
├── C(CN)(C(C(C)O)O)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(CN)(CCN)O)O	YKMAIMLGHUQPOD	"C(C(CN)(CCN)O)O
├── C(CC(CO)(CN)O)=O
│   ├── C(C)=O
│   │   └── C(CC(C(C(C=O)O)O)O)=O
│   │       └── C(C(C(C(C(CO)O)O)O)O)=O
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(C(C(CN)O)N)N)O	WKPSZZUNSJUQDL	"C(C(C(C(CN)O)N)N)O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(C(C(CN)O)N)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── C(CO)(CN)=O
        └── C(CN)(C(C(C(CO)O)O)O)=O
            ├── C(C(C(C(C(CO)O)O)O)O)=O
            └── N
"
G4	C(C(C(C(CN)N)O)O)N	CGNXNVYGQCUIAA	"C(C(C(C(CN)N)O)O)N
├── C(CN)(C(C(CN)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(CN)(C(CN)N)O)O	HKQGWQJAHMYJGG	"C(C(CN)(C(CN)N)O)O
├── C(C(C(CN)(CO)O)N)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── C(CO)(CN)=O
│       └── C(CN)(C(C(C(CO)O)O)O)=O
│           ├── C(C(C(C(C(CO)O)O)O)O)=O
│           └── N
└── C(CN)(O)=O
    ├── C(C(C(C(C(CO)O)O)O)O)=O
    ├── C(CN)=O
    │   ├── C(CO)=O
    │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
    │   └── N
    └── O
"
G4	C(C(CC(CC(CO)N)O)=O)=O	XTAYBJPLILURNC	"C(C(CC(CC(CO)N)O)=O)=O
├── C(CN)(O)=O
│   ├── C(C(C(C(C(CO)O)O)O)O)=O
│   ├── C(CN)=O
│   │   ├── C(CO)=O
│   │   │   └── C(C(C(C(C(CO)O)O)O)O)=O
│   │   └── N
│   └── O
└── C(CO)(CC(CC(C=O)=O)O)=O
    ├── C(C(C)=O)=O
    │   └── C(C(CC(C(CO)O)O)=O)=O
    │       └── C(C(C(C(C(CO)O)O)O)O)=O
    └── C(CC(CO)=O)=O
        └── C(CC(C(C(CO)O)O)=O)=O
            └── C(C(C(C(C(CO)O)O)O)O)=O
"
