Generation	Smiles	Inchi	Energy	Molecular Formula	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C1C(C)(C(C(O)O1)(C(C)O)O)O	BPUKSSXNMOTXJC	789.278	C7H14O5	178.084125	-1.4801	-0.096	5	4	90.15	0.62829
G5	C1C2(C(CO1)(O)OCC2(C)O)O	PLBABDUXTDJZRH	462.438	C7H12O5	176.068475	-1.7636	0.061	5	3	79.15	0.19829
G5	C1(C(O)OC(C)C1(CO)O)=O	PZWDEJFKKPTXNS	402.712	C6H10O5	162.052825	-1.669	-0.038	5	3	86.99	2.4173
G5	C1(C2C(C(C(C)(O2)O)(C1)O)O)=O	IAOSNGNCADDUTR	422.892	C7H10O5	174.052825	-1.6233	-0.479	5	3	86.99	2.8596
G5	C1(C2(CC(CO)(CC2O)O1)O)O	KABVZLZVHLGQDE	68.7169	C7H12O5	176.068475	-1.8079	-0.182	5	4	90.15	-3.7747
G5	C(C1(CC2CC1(C(O)O2)O)O)O	OKOCOXBYRLKFLY	76.3135	C7H12O5	176.068475	-1.8079	-0.182	5	4	90.15	-3.7035
G5	C1C2(CC(CC2(C(O)O1)O)O)O	MPJVAMUHHKBNSH	82.1806	C7H12O5	176.068475	-1.716	-0.182	5	4	90.15	1.0718
G5	CC1(C(C2CC1(C(O)O2)O)O)O	IONBSGNWEGIPIY	99.1148	C7H12O5	176.068475	-1.7333	-0.29	5	4	90.15	1.4882
G5	CC1(C2C(CC1(C(O)O2)O)O)O	SQZUAYMMWQPZPT	1067.36	C7H12O5	176.068475	-1.7333	-0.29	5	4	90.15	2.3856
G5	C1(C2(CC(CC2O)O1)O)O	XQFWAQXWXDITSF	48.7165	C6H10O4	146.05791	-1.1792	-0.58	4	3	69.92	-0.3315
G5	C1(C(O)OC(CCO)C1(C)O)=O	LADZVSCANHETHQ	399.75	C7H12O5	176.068475	-1.2146	-0.308	5	3	86.99	0.3222
G5	C1CC(C(O)O1)(C(CCO)O)O	YAFMQGMQONITKU	56.5891	C7H14O5	178.084125	-1.3983	-0.149	5	4	90.15	-1.5905
G5	CC(C1C(C(C)(C(O)O1)O)O)O	YRWCLTMFKPSQIT	419.026	C7H14O5	178.084125	-1.4534	-0.365	5	4	90.15	0.55582
G5	C(C1(C)C(C)(CC(O1)O)O)(O)=O	XWBCXZDIPOTQBY	792.312	C7H12O5	176.068475	-1.0122	-0.477	5	3	86.99	1.5853
G5	C(C1(C)C(CC(C)(O1)O)O)(O)=O	MUURSQIHYFMSCW	931.664	C7H12O5	176.068475	-1.0459	-0.615	5	3	86.99	0.33395
G5	C1(C(O)OC(C(C)O)C1(C)O)=O	ASYNJUQUAQRNRK	781.907	C7H12O5	176.068475	-1.3097	-0.416	5	3	86.99	0.7252
G5	C(C1(C(C)(C(C(C)O1)O)O)O)=O	ZIULIEPBMQGFAC	803.871	C7H12O5	176.068475	-1.7607	-0.449	5	3	86.99	0.55
G5	C(CO)(C1(C)C(CC(O1)O)O)=O	HSHDNFNVELOTOR	408.419	C7H12O5	176.068475	-1.5592	-0.308	5	3	86.99	1.5046
G5	C1C(C(C)O)(C(C)(C(O)O1)O)O	BZHOTNPPVDPMHB	432.412	C7H14O5	178.084125	-1.4801	-0.096	5	4	90.15	0.61896
G5	CC1(C(O)OC(C)C1(CO)O)O	YSMBKLVZNPCXDB	826.771	C7H14O5	178.084125	-1.5147	-0.096	5	4	90.15	2.0385
G5	CC1(C(CO)(O)OC(C)C1O)O	RNCGGXIPPKWTTG	825.21	C7H14O5	178.084125	-1.5484	-0.234	5	4	90.15	2.4207
G5	C(CC(C1(C(O)OCC1)O)O)=O	OFXFILQYHIZAOG	48.0402	C7H12O5	176.068475	-1.6106	-0.364	5	3	86.99	-1.8228
G5	C(C1(CCO)C(CC(O1)O)O)=O	OGEQXRJOSFFTSL	30.2513	C7H12O5	176.068475	-1.6452	-0.364	5	3	86.99	-6.0161
G5	C(C1(C(O)OCC1)O)(O)=O	PLTHIZIIHYDYJW	13.1718	C5H8O5	148.037175	-1.6349	0.01	5	3	86.99	0.2031
G5	CC1(C(O)OC(CCO)C1O)O	DFHAKUMCWZLESL	423.496	C7H14O5	178.084125	-1.3583	-0.257	5	4	90.15	0.17044
G5	CC(C(C1(C(O)OCC1)O)O)O	YTCKEEQXRVHGRP	418.957	C7H14O5	178.084125	-1.4934	-0.257	5	4	90.15	-0.34517
G5	CC1C(C(C(O)O1)(CCO)O)O	RZOCNYCIPMJETL	419.339	C7H14O5	178.084125	-1.3583	-0.257	5	4	90.15	-0.3796
G5	C=CC1(COC(C1(C)O)O)O	PHOSPHZIALSBGW	421.509	C7H12O4	160.07356	-0.6438	-0.434	4	3	69.92	-2.5707
G5	CC1(C(O)OC(C)C1O)O	HUFRHOLQHXWQPK	771.55	C6H12O4	148.07356	-0.886	-0.494	4	3	69.92	2.3826
G5	C1C2(C(CO1)OC(C2(C)O)O)O	AFNFZRQRLLMDCA	453.71	C7H12O5	176.068475	-1.7032	-0.07	5	3	79.15	0.2754
G5	C(CC1(C(C)(O)OCC1O)O)=O	UNIOHHMEKVWUDI	388.459	C7H12O5	176.068475	-1.631	-0.341	5	3	86.99	-1.7077
G5	C(C)(C1(C(CO)OC(C1)O)O)=O	FUCAZBFTQCJGKX	400.491	C7H12O5	176.068475	-1.5592	-0.308	5	3	86.99	0.49522
G5	CC1(C(O)OC(CO)C1O)O	OTSXNWWJWCDXSQ	426.098	C6H12O5	164.068475	-1.8127	0.013	5	4	90.15	1.3135
G5	C(C1(C)C(CC(CO)(O1)O)O)=O	IPNGDAKBBQHOPF	398.921	C7H12O5	176.068475	-1.8353	-0.341	5	3	86.99	-6.4145
G5	C(C)(C1C(C(C)(C(O1)O)O)O)=O	LXPUODOWPKNRDX	61.7632	C7H12O5	176.068475	-1.4846	-0.416	5	3	86.99	2.1334
G5	C(C1(C)C(C(C(C)(O1)O)O)O)=O	XLYPOXXYABUXAX	755.93	C7H12O5	176.068475	-1.7607	-0.449	5	3	86.99	-3.589
G5	C(C1C(C)(C(C)(C(O1)O)O)O)=O	KWJIVNYNBJWEAV	68.2937	C7H12O5	176.068475	-1.727	-0.311	5	3	86.99	0.24113
G5	C(C1(C)C(C)(C(C(O1)O)O)O)=O	XXCVSNIVGFUFHT	1024.22	C7H12O5	176.068475	-1.727	-0.311	5	3	86.99	-0.83986
G5	CC1(C(CO)OC(C1(C)O)O)O	BOQJTCYAJGCXDT	906.818	C7H14O5	178.084125	-1.5147	-0.096	5	4	90.15	1.9559
G5	C1C(CCO)(C(C)(C(O)O1)O)O	QCBKRRXSVBHZAN	73.9593	C7H14O5	178.084125	-1.385	0.012	5	4	90.15	0.41492
G5	C(C1(C(C)(C(CO1)(C)O)O)O)=O	PDBYLGFTBOBDSJ	476.829	C7H12O5	176.068475	-1.7874	-0.18	5	3	86.99	0.25833
G5	C1(C(O)OC(CO)(C)C1(C)O)=O	TZPZCBQDLSSMDY	847.721	C7H12O5	176.068475	-1.371	-0.147	5	3	86.99	-0.48521
G5	CC1(C(CO)(O)OCC1(C)O)O	XIMQOAIKQDEYIH	919.033	C7H14O5	178.084125	-1.5751	0.035	5	4	90.15	2.144
G5	C1C(C)(C(C)(C(O)O1)O)O	BFPNXPYYZSMJEE	430.871	C6H12O4	148.07356	-0.9127	-0.225	4	3	69.92	2.4393
G5	C(C1(CC(O)OC1CCO)O)=O	OHTZMZTYDJWXCC	15.3652	C7H12O5	176.068475	-1.6452	-0.364	5	3	86.99	-5.6424
G5	C(C(C)(C1CC(C(O)O1)O)O)=O	ICDXYVJHXWUURS	1065.5	C7H12O5	176.068475	-1.6577	-0.472	5	3	86.99	-3.2661
G5	C(C1(CC(O)OC1C(C)O)O)=O	JQVOKUBFRYUYPF	1099.16	C7H12O5	176.068475	-1.7403	-0.472	5	3	86.99	-4.6775
G5	C(CC1(C(O)OC(C)C1O)O)=O	FSEUOUHMCYPOHC	36.9297	C7H12O5	176.068475	-1.5706	-0.472	5	3	86.99	-0.61884
G5	C(CO)(C1(C(C)OC(C1)O)O)=O	RYVJRQQZSLAKJR	41.7369	C7H12O5	176.068475	-1.5592	-0.308	5	3	86.99	2.5176
G5	C(CO)(C1(C(C)C(CO1)O)O)=O	KDWVWFYRRRPIGV	62.3597	C7H12O5	176.068475	-1.6483	-0.228	5	3	86.99	3.7743
G5	C(CO)(C1(C(CO)CCO1)O)=O	PEPRKOFKAVUIGH	41.4387	C7H12O5	176.068475	-1.7229	-0.12	5	3	86.99	-1.3346
G5	C(CO)(C(C1C(O)OCC1)O)=O	CVVOVGKBISDZGB	29.8797	C7H12O5	176.068475	-1.6279	-0.251	5	3	86.99	1.1797
G5	C(CO)(C1COC(C1CO)O)=O	GGNKBLZTJJJJDE	-6.36173	C7H12O5	176.068475	-1.7179	-0.033	5	3	86.99	0.56971
G5	C(CO)(CC1C(O)OCC1O)=O	QEFLTOCKBIIPSG	9.88247	C7H12O5	176.068475	-1.4582	-0.251	5	3	86.99	-1.9854
G5	C1(C(C(CO)C)(O)OCC1O)=O	VOGIFIBLTAOFGI	391.299	C7H12O5	176.068475	-1.3547	-0.228	5	3	86.99	-0.22261
G5	C(CO)(CC1(CC(CO1)O)O)=O	BAZSABZXQFTNBG	20.204	C7H12O5	176.068475	-1.4632	-0.338	5	3	86.99	-1.1758
G5	C1(COC(CC(CO)O)(C1)O)=O	LYHYPFWNZRWPRC	9.78827	C7H12O5	176.068475	-1.2883	-0.338	5	3	86.99	-2.7251
G5	C(C)(C(C1(CC(CO1)O)O)O)=O	ZVJUPRWIMXWMRD	384.45	C7H12O5	176.068475	-1.5583	-0.446	5	3	86.99	2.1396
G5	C(C)(CC1(C(C(CO1)O)O)O)=O	SXASYSYTYAJOHW	380.947	C7H12O5	176.068475	-1.3886	-0.446	5	3	86.99	-3.5019
G5	C(C1C(O)OC(C1)CO)(O)=O	KHPXEQINUWTUHF	-25.8418	C6H10O5	162.052825	-1.4135	-0.311	5	3	86.99	-5.3531
G5	C(C1(CCC(CO)O1)O)(O)=O	KGEYPKAGPFYJNT	51.2662	C6H10O5	162.052825	-1.4185	-0.398	5	3	86.99	-5.137
G5	C1(CC(C2C(C1C(O)O2)O)O)=O	OCXNGMPZSQSHDB	17.5439	C7H10O5	174.052825	-1.5743	-0.553	5	3	86.99	1.3756
G5	C(C1(COC(CO)(C1C)O)O)=O	ARTJMFONMKENEM	62.0412	C7H12O5	176.068475	-1.8907	-0.123	5	3	86.99	-1.0521
G5	C(C1(COC(C1CCO)O)O)=O	MOURFHJFMRXZHX	24.4045	C7H12O5	176.068475	-1.7006	-0.146	5	3	86.99	-3.8131
G5	C(C(CO)(C1C(O)OCC1)O)=O	CFYWOTRTTBHICZ	1389.69	C7H12O5	176.068475	-1.7877	-0.146	5	3	86.99	-2.5662
G5	C(CCO)(C1C(O)OCC1O)=O	IOAANDGLZFYVHM	-12.0741	C7H12O5	176.068475	-1.4582	-0.251	5	3	86.99	-1.2253
G5	C(CO)(C1(COC(C1C)O)O)=O	ADGHCKQOUWQGQS	45.9272	C7H12O5	176.068475	-1.6146	-0.09	5	3	86.99	3.4091
G5	C(C1C(C)(O)OCC1O)(O)=O	HUPNKVSFFHRRLJ	313.041	C6H10O5	162.052825	-1.3993	-0.288	5	3	86.99	1.31
G5	C(C1(C(CO)OC(C1C)O)O)=O	GTHWNHWLXBGZNA	36.163	C7H12O5	176.068475	-1.8303	-0.254	5	3	86.99	-1.1374
G5	C(C1(C(C)C(CO1)O)O)(O)=O	RJSTWFXLEWWPIO	51.5287	C6H10O5	162.052825	-1.3993	-0.288	5	3	86.99	2.0963
G5	C(C(C1C(O)OCC1)O)(O)=O	VMQRNXLYVORNEQ	-4.8521	C6H10O5	162.052825	-1.3789	-0.311	5	3	86.99	0.52232
G5	C(C1(C(CO)CCO1)O)(O)=O	YYYIDCXANFKNNZ	27.55	C6H10O5	162.052825	-1.4739	-0.18	5	3	86.99	-3.2679
G5	C(C1C2C(C(C(C2)(O1)O)O)O)=O	XFSZSYLSCQWUKF	74.834	C7H10O5	174.052825	-2.0826	-0.586	5	3	86.99	-2.7576
G5	C1(C(C2C(C(C(O)O2)O)C1)O)=O	JEVAXNVSLNDRFA	55.2215	C7H10O5	174.052825	-1.5743	-0.553	5	3	86.99	0.58232
G5	C12CCC(C(C1O)O)(O)O2	YQAGJDFHYJYVCN	72.921	C6H10O4	146.05791	-1.2129	-0.718	4	3	69.92	-2.7605
G5	C(C1(C(C2(CCC1O2)O)O)O)=O	UFAQQJAYMRPGOH	80.9811	C7H10O5	174.052825	-2.0539	-0.535	5	3	86.99	-2.7919
G5	C1(CCC2C1(C(C(O)O2)O)O)=O	SDSGFLUZBSRLJC	85.4103	C7H10O5	174.052825	-1.5456	-0.502	5	3	86.99	0.035687
G5	C(C1C2C(C(C(C1)(O)O2)O)O)O	ZZSXVRSAJQCZOV	72.5336	C7H12O5	176.068475	-1.8703	-0.371	5	4	90.15	-5.8662
G5	C1C2CC(C(C(C2O)O)O)(O)O1	PRIAYOGBICDQAA	66.4646	C7H12O5	176.068475	-1.7784	-0.371	5	4	90.15	0.6092
G5	C(C1(C)CCC(CO)(O1)O)(O)=O	WPAODZKEIKIVAK	385.044	C7H12O5	176.068475	-1.1205	-0.507	5	3	86.99	-4.8111
G5	C(C1(CCC(C(CO)O)O1)O)=O	WVAQKYWSZOWZRX	29.0276	C7H12O5	176.068475	-1.8486	-0.502	5	3	86.99	-3.8946
G5	C(C1(CCC(CO)(CO)O1)O)=O	GXZKKZSWLGHOHH	70.0337	C7H12O5	176.068475	-1.9099	-0.233	5	3	86.99	-9.2491
G5	C(C(C1CCC(CO)(O)O1)O)O	VNRDXMIPKLTWIS	66.2064	C7H14O5	178.084125	-1.6363	-0.287	5	4	90.15	-3.9018
G5	C(C1(CCC(CO)(CO)O1)O)O	ULNSPGCTJJRRLR	58.8161	C7H14O5	178.084125	-1.6976	-0.018	5	4	90.15	-6.0615
G5	C(C1CC(O)OC1C(CO)O)=O	DBCZTOSUMCKXPC	6.71664	C7H12O5	176.068475	-1.8436	-0.415	5	3	86.99	-4.325
G5	C(CC1C(O)OC(CO)C1O)=O	QJRYIZGQWMGYTA	12.6145	C7H12O5	176.068475	-1.6739	-0.415	5	3	86.99	-2.7677
G5	C(CC1C(O)OCC1(CO)O)=O	WDACZBUJJPEGTK	19.1227	C7H12O5	176.068475	-1.7006	-0.146	5	3	86.99	-1.9947
G5	C(C1CC(O)OC1(CO)CO)=O	ICGMUAXAAVNNHP	10.693	C7H12O5	176.068475	-1.9049	-0.146	5	3	86.99	-6.3667
G5	C(CO)(C1(CC(CO)CO1)O)=O	IPJRZLGSNAVHML	52.6211	C7H12O5	176.068475	-1.7229	-0.12	5	3	86.99	-0.65303
G5	C(CO)(C1C(CO)CC(O1)O)=O	YKXPLKUYSUOLDP	24.5915	C7H12O5	176.068475	-1.6625	-0.251	5	3	86.99	-2.7075
G5	C(CO)(C(C1COC(C1)O)O)=O	YDXQIJSAEGCLPA	38.2118	C7H12O5	176.068475	-1.6279	-0.251	5	3	86.99	1.7385
G5	C(CC1COC(CO)(C1O)O)=O	OOGKPCADIIATDR	62.3338	C7H12O5	176.068475	-1.7343	-0.284	5	3	86.99	-2.132
G5	C1(COC(CCCO)(C1O)O)=O	CCZCRFCANNTEHO	51.067	C7H12O5	176.068475	-1.1186	-0.338	5	3	86.99	-3.5607
G5	C(CO)(C(C1(CCCO1)O)O)=O	AQAJNXWASUYOMB	60.0317	C7H12O5	176.068475	-1.6329	-0.338	5	3	86.99	0.096741
G5	C1C(CC(CO)(O)O1)C(CO)O	IXTQPOWBFNXWSA	49.1972	C7H14O5	178.084125	-1.6917	-0.069	5	4	90.15	-2.8699
G5	C(C1(CC(CO)C(CO)O1)O)O	ARHLICSDLNIVDZ	45.8654	C7H14O5	178.084125	-1.7263	-0.069	5	4	90.15	-4.1526
G5	C1C(CO)CC(C(CO)O)(O)O1	QBUGCXMOKVXQRX	50.8231	C7H14O5	178.084125	-1.6917	-0.069	5	4	90.15	-2.6403
G5	C1CCC(C(C(CO)O)O)(O)O1	DFXLGEYNZXWZNZ	64.8514	C7H14O5	178.084125	-1.6017	-0.287	5	4	90.15	-1.4706
G5	C1C(C(C(CCCO)(O)O1)O)O	VUAHCCXOHUUNOR	58.7443	C7H14O5	178.084125	-1.2623	-0.287	5	4	90.15	-8.2279
G5	C1C(CC(O)O1)C(C(CO)O)O	NEPAVGAOSFITND	28.5439	C7H14O5	178.084125	-1.5967	-0.2	5	4	90.15	-0.091883
G5	C(C(C1C(CO)CC(O)O1)O)O	YNAWNHOKSLIPQO	24.8508	C7H14O5	178.084125	-1.6313	-0.2	5	4	90.15	-4.1375
G5	C1C2CC(C(CO)(C2O)O)(O)O1	RYOFFUITDDTPMH	79.8732	C7H12O5	176.068475	-1.897	-0.102	5	4	90.15	0.41096
G5	C1C2C(C(C(C2CO)(O)O1)O)O	SKVFQGYDRUIPGH	58.5316	C7H12O5	176.068475	-1.9257	-0.153	5	4	90.15	-0.26017
G5	C1CC2C(C(C(C2O)O)O)(O)O1	JNZBMIPJOQEIQR	543.688	C7H12O5	176.068475	-1.7784	-0.371	5	4	90.15	-0.0016303
G5	C1C2C(C(C(C2C(O)O1)O)O)O	JUWJJEUQMWRQEN	57.455	C7H12O5	176.068475	-1.7734	-0.284	5	4	90.15	-0.75106
G5	C(C1C2C(C(C1C(O)O2)O)O)O	NTFZICQXKIOUPQ	40.4594	C7H12O5	176.068475	-1.8653	-0.284	5	4	90.15	-0.9615
G5	C(C1C(C2C(C1C(O)O2)O)O)O	ONISUVBWEVNSCF	424.092	C7H12O5	176.068475	-1.8653	-0.284	5	4	90.15	-0.79454
G5	C(CO)(C1CCC(CO)(O1)O)=O	JMKKJVYNGVMMIS	68.6737	C7H12O5	176.068475	-1.6675	-0.338	5	3	86.99	-2.4687
G5	C(C1(CO)CCC(CO)(O1)O)=O	PBXQSYJTIYZKLZ	59.7528	C7H12O5	176.068475	-1.9099	-0.233	5	3	86.99	-7.8048
G5	C(C(C1CCC(CO)(O)O1)O)=O	DQTLQIPPCQZCCF	64.8899	C7H12O5	176.068475	-1.8486	-0.502	5	3	86.99	-5.9787
G5	C(CO)(C1C(CO)OC(C1)O)=O	GEEUJWFCGNSCCN	11.3459	C7H12O5	176.068475	-1.6625	-0.251	5	3	86.99	0.020076
G5	C(CC1C(CO)(O)OCC1O)=O	CQUQITUDYLAULJ	34.0705	C7H12O5	176.068475	-1.7343	-0.284	5	3	86.99	-2.1099
G5	C(C1CCC(CO)(O)O1)O	KMTMVJDQYONBRV	49.8405	C6H12O4	148.07356	-1.0689	-0.416	4	3	69.92	-4.4865
G5	C(C1(CC(CO)C(CO)O1)O)=O	CIFZYNBXNTYJSE	50.4235	C7H12O5	176.068475	-1.9386	-0.284	5	3	86.99	-7.3512
G5	C(C1(CC(CO1)C(CO)O)O)=O	OSGDGMDMSUHULS	42.3481	C7H12O5	176.068475	-1.904	-0.284	5	3	86.99	-2.8558
G5	C(C(C(C1(CCCO1)O)O)O)=O	VOWRGXTWAAKIIO	67.9521	C7H12O5	176.068475	-1.814	-0.502	5	3	86.99	-3.717
G5	C(C1C(CO)CC(CO)(O1)O)=O	HQLUTNQEOVIVPE	45.8746	C7H12O5	176.068475	-1.9386	-0.284	5	3	86.99	-6.3172
G5	C(CO)(CC1COC(C1O)O)=O	PNHINYOAFPPVRP	41.8687	C7H12O5	176.068475	-1.4582	-0.251	5	3	86.99	-2.0569
G5	C(C(C1COC(CO)(C1)O)O)=O	JTPATURCRZILDX	44.0638	C7H12O5	176.068475	-1.904	-0.284	5	3	86.99	-5.0249
G5	C(C(C1C(CO)CC(O)O1)O)=O	OKCQCUOBMAYEAW	13.094	C7H12O5	176.068475	-1.8436	-0.415	5	3	86.99	-6.1926
G5	C(C(C(C1COC(C1)O)O)O)=O	JACVEIGQECNHMP	25.6357	C7H12O5	176.068475	-1.809	-0.415	5	3	86.99	-2.1797
G5	C1C(C2(CC(C(C2)O)(O)O1)O)O	RWEXFRAELDWBTA	77.4634	C7H12O5	176.068475	-1.7497	-0.32	5	4	90.15	-0.90337
G5	C1CC2(CC(C(C2O)O)(O)O1)O	WTEPUMHKEDGVDW	88.2616	C7H12O5	176.068475	-1.7497	-0.32	5	4	90.15	0.3043
G5	C1(C(C2C(O)OCC1C2O)O)=O	CZOLHVCFAFYSBJ	1.76705	C7H10O5	174.052825	-1.6297	-0.335	5	3	86.99	0.11963
G5	C1CC2(C(C(CC2O)(O)O1)O)O	SQKXNYRODIIQKG	481.282	C7H12O5	176.068475	-1.7497	-0.32	5	4	90.15	0.40625
G5	C1(CC2C(O)OCC1(C2O)O)=O	SMLSZYXEQWEGNL	132.606	C7H10O5	174.052825	-1.601	-0.284	5	3	86.99	1.1222
G5	C1(C2(CC(C(CO2)(C1)O)O)O)=O	NKVWLBSYHOYXRT	69.8619	C7H10O5	174.052825	-1.606	-0.371	5	3	86.99	2.2077
G5	C1C2(COC(C=1)(C(C2O)O)O)O	FXRMRQNOTARVQQ	105.263	C7H10O5	174.052825	-2.0251	-0.092	5	4	90.15	0.48505
G5	C1CC(C(C(O)O1)CO)O	COUDMXWHBOHDRK	352.464	C6H12O4	148.07356	-0.972	-0.329	4	3	69.92	-0.3195
G5	CC1CC(C(C(O)O1)CO)O	VGKXFHCTUDQPMN	757.032	C7H14O4	162.08921	-0.6473	-0.707	4	3	69.92	1.292
G5	CC(C1C(O)OCCC1O)O	YOOXHWCUSYRLOI	320.796	C7H14O4	162.08921	-0.6127	-0.707	4	3	69.92	-1.0675
G5	CC1C(C(C(C(O)O1)CO)O)O	UQTQXLLPUWKBKN	810.44	C7H14O5	178.084125	-1.4994	-0.308	5	4	90.15	0.38222
G5	C1(C(CO)C(CC(CO)O1)O)O	UDMULGYOSVWKNX	5.62487	C7H14O5	178.084125	-1.574	-0.2	5	4	90.15	-3.0455
G5	C1CC(C(C(O)O1)C(CO)O)O	DNTYZGXPMCZXQH	375.196	C7H14O5	178.084125	-1.5394	-0.2	5	4	90.15	-0.3115
G5	C1(COC(C(CO)C1(C)O)O)=O	LZGHHYHVKIKITH	830.139	C7H12O5	176.068475	-1.3824	-0.09	5	3	86.99	2.0809
G5	C(C)(C1(C(C(CCO1)O)O)O)=O	MVXJTISTUUVZNI	389.34	C7H12O5	176.068475	-1.501	-0.446	5	3	86.99	1.7822
G5	C(CO)(C1(CC(CCO1)O)O)=O	WVQCQCNSLGCVNR	46.7083	C7H12O5	176.068475	-1.5756	-0.338	5	3	86.99	2.456
G5	C1(C(C)OC(C(CO)C1O)O)=O	VZWSTKLFUMAQNN	507.895	C7H12O5	176.068475	-1.3557	-0.359	5	3	86.99	1.0981
G5	CC(C1(C(C(CCO1)O)O)O)O	RZPNEWQKSRXJHY	420.719	C7H14O5	178.084125	-1.4698	-0.395	5	4	90.15	4.2414e-5
G5	C=CC1(C(C(CCO1)O)O)O	OAEPFZWQJUATNH	45.4359	C7H12O4	160.07356	-0.6335	-0.733	4	3	69.92	-5.9694
G5	C1C(C2(C(C(CCO2)O)O1)O)O	JVSLETWFFQCWOD	483.187	C7H12O5	176.068475	-1.6929	-0.369	5	3	79.15	-1.0213
G5	C1(COC(C(C(C)O)C1O)O)=O	FKSLPDNLQGMDSR	788.811	C7H12O5	176.068475	-1.3211	-0.359	5	3	86.99	0.066977
G5	C(C1(C(C(CC(C)O1)O)O)O)=O	JIBJBVAGDFZGDM	81.3679	C7H12O5	176.068475	-1.7167	-0.61	5	3	86.99	-0.068789
G5	C(C1(CC(CC(C)O1)O)O)(O)=O	UXRWOGFBFMUWOB	85.7028	C7H12O5	176.068475	-1.0019	-0.776	5	3	86.99	0.55932
G5	C(C1C(O)OC(C)C(C1O)O)=O	RUFMOPJMICUYDJ	342.92	C7H12O5	176.068475	-1.7117	-0.523	5	3	86.99	-1.7101
G5	C(C1C(CO)OC(CC1O)O)=O	CPQVXVKRWYKHQF	411.924	C7H12O5	176.068475	-1.7863	-0.415	5	3	86.99	-2.1775
G5	C(C1C(O)OC(CO)CC1O)=O	SYDIXHPOHGFVGW	0.14165	C7H12O5	176.068475	-1.7863	-0.415	5	3	86.99	-5.1875
G5	C1(C(O)OCC(C=C)(C1O)O)=O	AJNJVEFDFWFDGG	91.2089	C7H10O5	174.052825	-1.3082	-0.247	5	3	86.99	-3.3007
G5	C1(C(C)(O)OC(C(C1O)O)C)=O	FFIMVDUUVJAFJA	1256.45	C7H12O5	176.068475	-1.2861	-0.554	5	3	86.99	2.3394
G5	C1(C(CO)(O)OC(C(C1)O)C)=O	OLTQVONYTKIHQI	1453	C7H12O5	176.068475	-1.3607	-0.446	5	3	86.99	3.1086
G5	C(C1(C(C(O)OC(C)C1)O)O)=O	BJULOOAFDSXGIP	47.1363	C7H12O5	176.068475	-1.683	-0.472	5	3	86.99	-1.2358
G5	C(C1C(C)(C(CC(O1)O)O)O)=O	KOTXTCFZBHEVKJ	379.794	C7H12O5	176.068475	-1.683	-0.472	5	3	86.99	0.38002
G5	C(C1C(CC(C(C)(O1)O)O)O)=O	AIZUIYUFALALMZ	887.506	C7H12O5	176.068475	-1.7167	-0.61	5	3	86.99	-0.14606
G5	C(C)(C1CC(C(C(O1)O)O)O)=O	JOGSFVRQNKELBA	37.34	C7H12O5	176.068475	-1.4406	-0.577	5	3	86.99	1.2937
G5	C(C1C(CC(C)(C(O1)O)O)O)=O	SLMNKGQJFWNBSN	382.487	C7H12O5	176.068475	-1.683	-0.472	5	3	86.99	-1.1734e-4
G5	C(C1(C)CC(C(C(O1)O)O)O)=O	LPIYEOOBTFPXMY	39.2671	C7H12O5	176.068475	-1.683	-0.472	5	3	86.99	-3.7797
G5	C(C1C(COC(C1(C)O)O)O)=O	OKQHOAXXLWRBKI	378.924	C7H12O5	176.068475	-1.7384	-0.254	5	3	86.99	-0.68655
G5	C1CC(C(C(O)O1)O)O	QDHDQJXBEOUAGE	430.182	C5H10O4	134.05791	-1.1667	-0.277	4	3	69.92	-0.13227
G5	CC1CC(CO)(C(C(O)O1)O)O	OYKUXVGESQOYGZ	874.916	C7H14O5	178.084125	-1.4707	-0.257	5	4	90.15	-1.154
G5	CC1(C(C(O)OC(C)C1O)O)O	VXRTVNQXTKPQDQ	430.565	C7H14O5	178.084125	-1.3961	-0.365	5	4	90.15	2.441
G5	CC1(CO)CC(C(C(O)O1)O)O	DLMULLPQQQJYAU	878.716	C7H14O5	178.084125	-1.4707	-0.257	5	4	90.15	-5.8234
G5	CC1CC(C(C(O)O1)O)O	BJBURJZEESAQPG	845.317	C6H12O4	148.07356	-0.842	-0.655	4	3	69.92	1.7395
G5	CC1CC(C(C(CO)(O)O1)O)O	UANIIDRUNOFTCQ	1744.97	C7H14O5	178.084125	-1.5044	-0.395	5	4	90.15	1.8421
G5	C1(COC(C)(C(C)(C1O)O)O)=O	QDLHOTXFHRCYEB	837.862	C7H12O5	176.068475	-1.3128	-0.285	5	3	86.99	4.2927
G5	C1C(C(C(C(O)O1)CO)O)O	KSLAQNIBBNMQMM	428.004	C6H12O5	164.068475	-1.8241	0.07	5	4	90.15	-3.9915
G5	C1C(C(C(C(O)O1)C(C)O)O)O	IPYGVVRTSNJUCO	800.877	C7H14O5	178.084125	-1.4648	-0.308	5	4	90.15	-4.7443
G5	C1(CC(C(CO)O)OC(C1)O)=O	XZHGDYHUQFNEST	6.95276	C7H12O5	176.068475	-1.3403	-0.469	5	3	86.99	0.66673
G5	C(C)(C1C(O)OCC(C1O)O)=O	GDGWOOIMCUGDEW	325.582	C7H12O5	176.068475	-1.496	-0.359	5	3	86.99	-3.2139
