Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms	ESOL
G5	C1(C(C(CO)O)(CC(C1)=O)O)=O	GVUGWYJFCHTYEN	174.05282342	C7H10O5	7	10	5	-1.755	-0.258	5	3	94.83	-5.4278	5	0.5976378763819762
G5	C1(C(C(C(C)(C1CO)O)O)=O)=O	QIIBFRVVUMICRF	174.05282342	C7H10O5	7	10	5	-1.7704	-0.148	5	3	94.83	-1.5789	5	0.7010615473483416
G5	C1(C(C(C(CCO)(C1)O)O)=O)=O	ONNBZNBWBFMHFJ	174.05282342	C7H10O5	7	10	5	-1.5853	-0.258	5	3	94.83	-6.0773	5	0.5976378763819762
G5	C1(CC(C(C(C1CO)O)=O)O)=O	BDQXFXQTIYLAQX	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	1.4724	5	0.7010615473483416
G5	C1(C(C(C(CC1CO)O)O)=O)=O	HEILAEMQULVFPY	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-6.1688	5	0.7010615473483416
G5	C1(C(C(C(C(CO)C1)O)O)=O)=O	XWHDYUVAJYJITR	174.05282342	C7H10O5	7	10	5	-1.7264	-0.309	5	3	94.83	-8.1541	5	0.7010615473483414
G5	C1(C(CC(C(CO)O)(C1)O)=O)=O	WGELOQTWYKAMLO	174.05282342	C7H10O5	7	10	5	-1.755	-0.258	5	3	94.83	-4.5696	5	0.5976378763819762
G5	C1(C(CC(CO)(C1CO)O)=O)=O	LLDQZMGHVVBBJI	174.05282342	C7H10O5	7	10	5	-1.845	-0.04	5	3	94.83	-7.4435	5	0.7033264145905543
G5	C1(C(C)(C(C(C1CO)=O)O)O)=O	SRKVTKQDDAEWOS	174.05282342	C7H10O5	7	10	5	-1.7704	-0.148	5	3	94.83	2.784	5	0.7010615473483416
G5	C1(C(CCO)(C(C(C1)=O)O)O)=O	VLLVADADCMSMLT	174.05282342	C7H10O5	7	10	5	-1.5853	-0.258	5	3	94.83	-5.9775	5	0.597637876381976
G5	C1C(C(CO)O)(C(C(C=1)=O)O)O	OIUSXZVWNWEJCQ	174.05282342	C7H10O5	7	10	5	-2.1741	0.021	5	4	97.99	1.318	5	0.918189358583713
G5	C1(C(C(CC1)(C(CO)O)O)O)=O	NBUSLZPVNXNEBH	176.068473484	C7H12O5	7	12	5	-1.8987	-0.207	5	4	97.99	-0.10486	5	0.7387208015552359
G5	C1(C(C(CO)(C(CO)C1)O)O)=O	BQUBROWKYLFAQL	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	-2.3426	5	0.8444093397638143
G5	C1(C(C(CO)(CC1CO)O)O)=O	GINCBMDFOWMBAG	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	-1.9477	5	0.8444093397638138
G5	C1(C(CO)C(C(C1CO)O)O)=O	ZVWHEBCKHAWJRZ	176.068473484	C7H12O5	7	12	5	-2.0174	-0.04	5	4	97.99	-0.18152	5	0.9512845562961375
G5	C1(C2C(C(C(CO)O2)(C1)O)O)=O	MZBBNMQTLGNLQF	174.05282342	C7H10O5	7	10	5	-2.1391	-0.289	5	3	86.99	1.0884	5	0.7364393948750018
G5	C1(C2C(C(CO2)(C1CO)O)O)=O	HUTHMGDUZCZWTC	174.05282342	C7H10O5	7	10	5	-2.1945	-0.071	5	3	86.99	1.1101	5	0.8421279330835804
G5	C1(C2C(C(C(C1O)O2)CO)O)=O	DZEYWGUOIJDFMY	174.05282342	C7H10O5	7	10	5	-2.1678	-0.34	5	3	86.99	0.3268	5	0.8433146114073257
G5	C1(C2C(CO)C(C(O2)O)(C1)O)=O	ZYNJGAKHDXRFKO	174.05282342	C7H10O5	7	10	5	-1.6929	-0.284	5	3	86.99	1.4114	5	0.5843220672498842
G5	C1(C2CC(C(O2)O)(C1CO)O)=O	PDUBNGTUNVBYTK	174.05282342	C7H10O5	7	10	5	-1.6929	-0.284	5	3	86.99	0.42015	5	0.5843220672498842
G5	C1(C2C(CO)C(C1C(O2)O)O)=O	YUUBMZSIDNLPEP	174.05282342	C7H10O5	7	10	5	-1.7216	-0.335	5	3	86.99	0.1431	5	0.6911972837822075
G5	C1(C2(C(CO)C(C1CO2)O)O)=O	ZOJSTPLZSAAWRY	174.05282342	C7H10O5	7	10	5	-1.782	-0.204	5	3	86.99	0.59431	5	0.6900106054584622
G5	C1(C2C(C(CO)C(C1)(O2)O)O)=O	CKVQUMKFXAEIEP	174.05282342	C7H10O5	7	10	5	-1.7266	-0.422	5	3	86.99	0.34603	5	0.584322067249884
G5	C1(C2C(CC(C1CO)(O2)O)O)=O	IAMPGDMILBRWSK	174.05282342	C7H10O5	7	10	5	-1.7266	-0.422	5	3	86.99	0.29509	5	0.5843220672498842
G5	C1(C2COC(C2O)(C1CO)O)=O	SSTXPFWGVQQQQC	174.05282342	C7H10O5	7	10	5	-1.782	-0.204	5	3	86.99	0.53995	5	0.6900106054584622
G5	C1(C2C(O)OC(C2O)C1CO)=O	JLHKUFVWGOKHSH	174.05282342	C7H10O5	7	10	5	-1.7216	-0.335	5	3	86.99	0.19821	5	0.6911972837822075
G5	C1(CC(CO)(CC1(CO)O)O)=O	XWJWARSAIREELI	176.068473484	C7H12O5	7	12	5	-1.96	0.062	5	4	97.99	-1.6875	5	0.7375341232314906
G5	C1(C(C(C)(C(CO)(C1)O)O)O)=O	DJFWXBXPMDXHQG	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	0.23575	5	0.7352692559892781
G5	C1(C(C(CO)(CC1(C)O)O)O)=O	KAMPFXOIERZZLM	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	-0.84282	5	0.7352692559892774
G5	C1(C(C(C)(C(C1(C)O)O)O)O)=O	UVZUGPKPEYVZFZ	176.068473484	C7H12O5	7	12	5	-1.8108	-0.154	5	4	97.99	2.7602	5	0.7330043887470654
G5	C(C1C(C(CC1(CO)O)O)=O)=O	IALRDGUFHLCKEQ	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-4.1473	5	0.7045130929142996
G5	C1(CC(CO)(CC1(C)O)O)=O	ONHGLIFCSLVQBL	160.073558864	C7H12O4	7	12	4	-1.0333	-0.445	4	3	77.76	-0.6144	4	0.07775396673711782
G5	C1(C(C(C)(C(C)(C1)O)O)O)=O	LZUWGYKEXIBCAO	160.073558864	C7H12O4	7	12	4	-0.9587	-0.553	4	3	77.76	4.1355	4	0.07548909949490534
G5	C1(CC(C)(C(C1(C)O)O)O)=O	SQFHUKQKIAMYFU	160.073558864	C7H12O4	7	12	4	-0.9587	-0.553	4	3	77.76	3.2914	4	0.07548909949490534
G5	C1(C(C(CC(C)(C1)O)O)O)=O	GSAJAVYYXHIGSZ	160.073558864	C7H12O4	7	12	4	-0.9147	-0.714	4	3	77.76	2.348	4	0.07548909949490534
G5	C1(C(C(C)(CC(C1)O)O)O)=O	VYYXTCGDOJOUGD	160.073558864	C7H12O4	7	12	4	-0.9147	-0.714	4	3	77.76	3.8702	4	0.07548909949490512
G5	C1(CC(CC(CO)(C1)O)O)=O	ARMBNRJEKAAUGD	160.073558864	C7H12O4	7	12	4	-0.9893	-0.606	4	3	77.76	-2.1095	4	0.07775396673711782
G5	C1(CC(C)(C(C(C1)O)O)O)=O	RZRUIUWCYSPPHW	160.073558864	C7H12O4	7	12	4	-0.9147	-0.714	4	3	77.76	3.0089	4	0.07548909949490534
G5	C1(C(C(C=C)(C(C1)O)O)O)=O	RMYYBLXDRVDZCI	158.0579088	C7H10O4	7	10	4	-0.9878	-0.653	4	3	77.76	-2.6777	4	0.25840920208934
G5	C(CO)(C1C(C=CC1O)O)=O	BJXAQZGYSJFDOB	158.0579088	C7H10O4	7	10	4	-1.5256	-0.429	4	3	77.76	0.89439	4	0.3675492858638766
G5	C1(CC(C=CC(C1O)O)O)=O	UFTLTWJOKLXULD	158.0579088	C7H10O4	7	10	4	-1.1461	-0.647	4	3	77.76	1.5823	4	0.2549576565233822
G5	C(C1C(C(C=O)C(C1O)O)O)=O	ZSMZKAQLWLFJMO	174.05282342	C7H10O5	7	10	5	-2.5857	-0.419	5	3	94.83	-3.1309	5	0.8125749877703689
G5	C1(C(CC(C1C(C)O)O)O)=O	CLIRMIOVTZRNDH	160.073558864	C7H12O4	7	12	4	-1.0007	-0.765	4	3	77.76	0.17835	4	0.18581586159318703
G5	C(C1C(C(C)(CC1O)O)O)=O	ANBJXCJTTPSSDK	160.073558864	C7H12O4	7	12	4	-1.418	-0.66	4	3	77.76	0.28032	4	0.18581586159318703
G5	C(C1C(CC(C1(C)O)O)O)=O	FBOGRAJMPONRME	160.073558864	C7H12O4	7	12	4	-1.418	-0.66	4	3	77.76	0.0036387	4	0.18581586159318703
G5	C1(C(CC(CC(C1)O)O)O)=O	FXRBLRVRGRFKSK	160.073558864	C7H12O4	7	12	4	-0.8707	-0.875	4	3	77.76	1.6618	4	0.07548909949490512
G5	C(C1C(C(C(CC1O)O)O)O)=O	IGKANORQIPLGIK	176.068473484	C7H12O5	7	12	5	-2.2261	-0.422	5	4	97.99	-2.4079	5	0.8433311508453468
G5	C1(C(C(CC(CC1O)O)O)O)=O	AWPGDHFIEZGHAP	176.068473484	C7H12O5	7	12	5	-1.7228	-0.476	5	4	97.99	1.0018	5	0.7330043887470654
G5	C(C1C(CC(C1(CO)O)O)O)=O	YNVCAVVWIGVFIQ	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-2.1049	5	0.8455960180875596
G5	C(C1C(C(CO)(CC1O)O)O)=O	XLTABIJSJNUACS	176.068473484	C7H12O5	7	12	5	-2.3447	-0.153	5	4	97.99	-5.0778	5	0.8455960180875596
G5	C1(CC(CC1(CO)O)O)=O	RJCFMBBIOTUYKM	146.0579088	C6H10O4	6	10	4	-1.3313	-0.336	4	3	77.76	-1.0012	4	0.45985393726833085
G5	C1(C(C(CC1(C)O)O)O)=O	SVEAOOMTCZYAAS	146.0579088	C6H10O4	6	10	4	-1.2567	-0.444	4	3	77.76	2.4856	4	0.4575890700261186
G5	C1C(CC(C(C(C=1)=O)O)O)O	SCVSIRLGZQLYJC	158.0579088	C7H10O4	7	10	4	-1.1461	-0.647	4	3	77.76	1.6079	4	0.254957656523382
G5	C(C1C(C=CC1(CO)O)O)=O	LXEIKOLRFVLZPW	158.0579088	C7H10O4	7	10	4	-1.768	-0.324	4	3	77.76	-2.3842	4	0.36754928586387636
G5	C(C1C(C(CC(C1O)O)O)O)=O	QAQQKSWNAGGTNF	176.068473484	C7H12O5	7	12	5	-2.2261	-0.422	5	4	97.99	-2.4416	5	0.8433311508453468
G5	C1(CC(CC(C1(CO)O)O)O)=O	JZIHBICLKUFNKN	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	1.7367	5	0.7352692559892778
G5	C(C1C(CO)(C(CO1)O)O)=O	STXOOLDAVRPXKW	162.05282342	C6H10O5	6	10	5	-2.6012	0.119	5	3	86.99	-3.7374	5	0.9250188486684513
G5	C(C1C(O)OCC1(CO)O)=O	YQJYNRAYEJWUKI	162.05282342	C6H10O5	6	10	5	-2.155	0.124	5	3	86.99	-2.3347	5	0.7729015210433331
G5	C1(CC(CC(C(C1O)=O)O)O)=O	FRICUIRBMKPMCF	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	1.8345	5	0.5919214635738055
G5	C(C1C(C(C(C1O)=O)(C)O)O)=O	AAEOGWCPOQGRHV	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	0.034894	5	0.7022482256720869
G5	C1(CC(C(C(CC1O)O)=O)O)=O	QBZFMGZUESFICX	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	1.5272	5	0.5919214635738055
G5	C(C1(C(CC(C(C1)=O)O)O)O)=O	HLHDYXQIXJLQBU	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.8109	5	0.5953730091397634
G5	C1(C(C(C)(C(CC1O)O)O)O)=O	XFOLTJKJBXCAAA	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	3.1442	5	0.7330043887470654
G5	C1(C(CC(C(CO)(C1)O)O)O)=O	ILPOVCWWEKNMTA	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	-1.7028	5	0.7352692559892778
G5	C1(C(C(C(C)(CC1O)O)O)O)=O	YYUXGDWGLNQZBK	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	3.5133	5	0.7330043887470654
G5	C1(C(C(CO)C(C(C1)O)O)O)=O	JJJQYGRRFAJOBK	176.068473484	C7H12O5	7	12	5	-1.8701	-0.258	5	4	97.99	1.0328	5	0.8421444725216015
G5	C1(C(CC(C(C1)O)O)O)=O	LWOYDYYYCSQTAB	146.0579088	C6H10O4	6	10	4	-1.2127	-0.605	4	3	77.76	1.3314	4	0.4575890700261186
G5	C1(CC(C(C(C1O)=O)O)O)=O	AHGKUKXHBMZGKI	160.037173356	C6H8O5	6	8	5	-1.9211	-0.257	5	3	94.83	1.4981	5	0.9740214341050188
G5	C1(C(C(C(C(C1)=O)O)O)O)=O	MYLPFPJLGDHYAZ	160.037173356	C6H8O5	6	8	5	-1.9211	-0.257	5	3	94.83	-4.5727	5	0.9740214341050186
G5	C1(C(C(C(C1CO)=O)O)O)=O	NPFBPSJJHSFNGS	160.037173356	C6H8O5	6	8	5	-2.0684	-0.039	5	3	94.83	0.6345	5	1.0831615178795546
G5	C1(C(C(C(C(CC1)O)=O)O)O)=O	JZWPGNQDCFBQLZ	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	0.12874	5	0.5919214635738053
G5	C(C1(CCC(C(C1O)=O)O)O)=O	ZBJXRYNJQDBSEC	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-2.9535	5	0.5953730091397634
G5	C(C1C(CO)C(C(C1O)=O)O)=O	OELYONNTVXDHAE	174.05282342	C7H10O5	7	10	5	-2.2297	-0.255	5	3	94.83	-2.398	5	0.8113883094466229
G5	C1(C(C(C(C=CC1O)O)O)O)=O	RAJULEAOVSJKFQ	174.05282342	C7H10O5	7	10	5	-1.9982	-0.248	5	4	97.99	0.6465	5	0.9124729457755423
G5	C1(C(CC(C(C1CO)O)O)O)=O	XEJWUQKGDPYITA	176.068473484	C7H12O5	7	12	5	-1.8701	-0.258	5	4	97.99	0.72595	5	0.8421444725216015
G5	C1(C(C(C(C1CO)O)O)=O)=O	AZBTWCGQICTDMR	160.037173356	C6H8O5	6	8	5	-2.0684	-0.039	5	3	94.83	-3.931	5	1.0831615178795546
G5	C1(C(O)OCC(C)(C1O)O)=O	HVEQUVFYUNIYPA	162.05282342	C6H10O5	6	10	5	-1.5771	-0.038	5	3	86.99	2.8887	5	0.6603098917028392
G5	C1(COCC(CO)(C1O)O)=O	CYNINIWMZHTZDN	162.05282342	C6H10O5	6	10	5	-2.1533	0.283	5	3	86.99	-0.27152	5	0.9203806247787477
G5	C1(C(CC(C)(C1O)O)O)=O	IIENLUIGIWILII	146.0579088	C6H10O4	6	10	4	-1.2567	-0.444	4	3	77.76	3.48	4	0.4575890700261188
G5	C1(C(C(CCC1O)O)O)=O	PGEMDPFATWKLOT	146.0579088	C6H10O4	6	10	4	-1.2127	-0.605	4	3	77.76	-1.6133	4	0.4575890700261186
G5	C(C1(C(C(C(C1)O)O)=O)O)=O	CANPBRGOZWYEQG	160.037173356	C6H8O5	6	8	5	-2.3957	-0.152	5	3	94.83	-2.0437	5	0.9774729796709766
G5	C1(C(CO)(CC(C1CO)O)O)=O	KRMXNQMPSMXLDA	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	-1.7807	5	0.8444093397638136
G5	C1(CC(CO)(C(C1CO)O)O)=O	ZRXLOPDXNDEASU	176.068473484	C7H12O5	7	12	5	-1.9887	0.011	5	4	97.99	-1.9722	5	0.8444093397638138
G5	C1(C2C(CC(C1(CO2)O)O)O)=O	HNRBFVOADKTMCR	174.05282342	C7H10O5	7	10	5	-2.0472	-0.289	5	3	86.99	1.6685	5	0.732987849309044
G5	C1(CC(C(CO)(C1(C)O)O)O)=O	UKRIEYUIYMDLHW	176.068473484	C7H12O5	7	12	5	-1.8854	-0.046	5	4	97.99	2.9963	5	0.7352692559892778
G5	C1(CC(C(CO)(C(C1)O)O)O)=O	FNAWOGIGZGLHTR	176.068473484	C7H12O5	7	12	5	-1.8414	-0.207	5	4	97.99	1.0328	5	0.7352692559892778
G5	C1(C2C(C)(C(C1(CO2)O)O)O)=O	WBKDKOXUPHAIKT	174.05282342	C7H10O5	7	10	5	-2.0912	-0.128	5	3	86.99	2.9533	5	0.732987849309044
G5	C1(C(C2(COCC2(C1)O)O)O)=O	LYWYDAUECKXTPC	174.05282342	C7H10O5	7	10	5	-2.0739	-0.02	5	3	86.99	-0.052319	5	0.7318011709852992
G5	C1(C2C(C(C)(C1(CO2)O)O)O)=O	IJEVAYGLXFGEAW	174.05282342	C7H10O5	7	10	5	-2.0912	-0.128	5	3	86.99	3.2672	5	0.732987849309044
G5	C(C1(C(CC(CC1O)O)=O)O)=O	VMPQVEHWYPATEV	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-0.48292	5	0.5953730091397634
G5	C1(C2C(C(C1(CO2)O)O)O)=O	OFDLJUYUBAWDCQ	160.037173356	C6H8O5	6	8	5	-2.3892	-0.019	5	3	86.99	1.1414	5	1.1150878198402574
G5	C1(C2C(CO)(C(CO2)(C1)O)O)=O	DRHLBGJBKSFQPF	174.05282342	C7H10O5	7	10	5	-2.1658	-0.02	5	3	86.99	1.713	5	0.7352527165512567
G5	C1(CC2(C(C1(CO)OC2)O)O)=O	CFMHNFVJYYYPPA	174.05282342	C7H10O5	7	10	5	-2.1658	-0.02	5	3	86.99	1.6773	5	0.7352527165512571
G5	C1(C2C(CC(C1(CO)O)O2)O)=O	ZVPUJIWFKVWARJ	174.05282342	C7H10O5	7	10	5	-2.1391	-0.289	5	3	86.99	0.39061	5	0.736439394875002
G5	C1(C(C)(C(C=O)(C(C1)O)O)O)=O	KMADFOAKFRABKF	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	0.93	5	0.5953730091397634
G5	C(C1(C(CC(CC1O)=O)O)O)=O	GMHODGPIGKGXTC	174.05282342	C7H10O5	7	10	5	-2.0537	-0.422	5	3	94.83	-1.0423	5	0.5953730091397634
G5	C1(CC2(CC1(C(C2O)O)O)O)=O	ROMNCOWYSNSQRU	174.05282342	C7H10O5	7	10	5	-2.104	-0.24	5	4	97.99	1.3723	5	0.9287897727270422
G5	C(C1(C(CC(C1)O)=O)O)(O)=O	CPLHYPQTBKSLII	160.037173356	C6H8O5	6	8	5	-1.6809	-0.318	5	3	94.83	0.51201	5	0.2989154806742877
G5	C1(C(C(C(C)(C1(C)O)O)O)O)=O	SMECCJRVJVHDCF	176.068473484	C7H12O5	7	12	5	-1.8108	-0.154	5	4	97.99	3.6385	5	0.7330043887470654
G5	C1(C(C(CC(C1(C)O)O)O)O)=O	KMLDISGBNMCNPC	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	2.8817	5	0.7330043887470654
G5	C1(C2(C(CC(C1CO2)O)O)O)=O	MEFQDCJBQMGECF	174.05282342	C7H10O5	7	10	5	-1.6347	-0.422	5	3	86.99	1.3084	5	0.5808705216839263
G5	C1(CC(C(C)(C1(C)O)O)O)=O	LLISDSBRSVBJLW	160.073558864	C7H12O4	7	12	4	-0.9587	-0.553	4	3	77.76	4.3622	4	0.07548909949490512
G5	C1(CC(C(C)(C(C1)O)O)O)=O	SNLGDBZBHBGDGF	160.073558864	C7H12O4	7	12	4	-0.9147	-0.714	4	3	77.76	2.943	4	0.07548909949490512
G5	C1(CC(CC1(C(CO)O)O)O)=O	SZXNRDUXTGTNAB	176.068473484	C7H12O5	7	12	5	-1.8987	-0.207	5	4	97.99	1.7946	5	0.7387208015552359
G5	C1(C(C(C(C(C1)O)=O)(C)O)O)=O	ACVXLBZWRQKHMG	174.05282342	C7H10O5	7	10	5	-1.6231	-0.366	5	3	94.83	3.6142	5	0.5919214635738055
G5	C(C1(C(C)(C(C(C1)=O)O)O)O)=O	HZXSHBMXXUDURE	174.05282342	C7H10O5	7	10	5	-2.0977	-0.261	5	3	94.83	0.105	5	0.5953730091397634
G5	C1(C2(C(C(C)(C1CO2)O)O)O)=O	QTSVXSGXDIVEMM	174.05282342	C7H10O5	7	10	5	-1.6787	-0.261	5	3	86.99	2.636	5	0.5808705216839258
G5	C1(C(C2(C(CCO2)(C1)O)O)O)=O	GLJLCIRXHUNELM	174.05282342	C7H10O5	7	10	5	-1.606	-0.371	5	3	86.99	1.2371	5	0.4739953051516024
G5	C1(C2(C(C)(C(C1CO2)O)O)O)=O	DZWYDNFDJQQFNW	174.05282342	C7H10O5	7	10	5	-1.6787	-0.261	5	3	86.99	2.9621	5	0.5808705216839263
G5	C1(C(C(C(C(C1)O)(C)O)O)O)=O	DEVXAUFPAGRXMU	176.068473484	C7H12O5	7	12	5	-1.7668	-0.315	5	4	97.99	3.5644	5	0.7330043887470652
G5	C1(C2(C(C(C1CO2)O)O)O)=O	JKLONEGBOITTOR	160.037173356	C6H8O5	6	8	5	-1.9767	-0.152	5	3	86.99	0.75891	5	0.9629704922151388
G5	C1(C(CC(CC1(CO)O)O)=O)=O	UMJBVKRXKQLSHB	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-6.6312	5	0.5941863308160179
G5	C1(CC(C(C(C1)O)=O)(CO)O)=O	NBORJJJZJSSRDT	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-1.2092	5	0.5941863308160181
G5	C(C1(C(CO)(CC(C1)=O)O)O)=O	SGVMMTGKZFHVIX	174.05282342	C7H10O5	7	10	5	-2.1723	-0.153	5	3	94.83	-5.7675	5	0.597637876381976
G5	C(C1CC(C(C1O)=O)(CO)O)=O	CBJFVCAQPHDOOO	174.05282342	C7H10O5	7	10	5	-2.201	-0.204	5	3	94.83	-5.23	5	0.7045130929142996
G5	C1(C(C(C=CC1(CO)O)O)O)=O	JXVKELKRBWBPPG	174.05282342	C7H10O5	7	10	5	-2.1168	0.021	5	4	97.99	0.8214	5	0.9147378130177549
G5	C1(C2CC(C(CO)(O2)O)(C1)O)=O	MRDXJXVHKXLQLK	174.05282342	C7H10O5	7	10	5	-1.6979	-0.371	5	3	86.99	0.37	5	0.4774468507175606
G5	C1(CC2(CC1(CO)OC2O)O)=O	SRQAGNYLXSVFOM	174.05282342	C7H10O5	7	10	5	-1.6642	-0.233	5	3	86.99	-2.5799	5	0.4774468507175606
G5	C1(C2(CO)CC(C1C(O2)O)O)=O	WCMORHVZZSJDNI	174.05282342	C7H10O5	7	10	5	-1.6929	-0.284	5	3	86.99	-1.9817	5	0.5843220672498842
G5	C1(CC2(CO)C(C1C(O)O2)O)=O	WKHAGCCATSJWCM	174.05282342	C7H10O5	7	10	5	-1.6929	-0.284	5	3	86.99	-2.8217	5	0.5843220672498842
G5	C(C1C(C(C=O)(CC1O)O)O)=O	UDDWZBFOJNIHRA	174.05282342	C7H10O5	7	10	5	-2.557	-0.368	5	3	94.83	-2.8874	5	0.705699771238045
G5	C(C1C(CC(C1(C=O)O)O)O)=O	KYUCBVBJBRGXTD	174.05282342	C7H10O5	7	10	5	-2.557	-0.368	5	3	94.83	-1.9048	5	0.705699771238045
G5	C1(CC(CC1(C(C)O)O)O)=O	OUJCSIVHPXFRJU	160.073558864	C7H12O4	7	12	4	-0.972	-0.714	4	3	77.76	1.7866	4	0.07894064506086312
G5	C1(C(C(CC1(C(C)O)O)O)O)=O	COOAVZRCVLNGEU	176.068473484	C7H12O5	7	12	5	-1.8241	-0.315	5	4	97.99	1.0919	5	0.7364559343130234
G5	C(CO)(C1(CCC(C1O)=O)O)=O	VHKDHNWCZCEYMP	174.05282342	C7H10O5	7	10	5	-1.9299	-0.258	5	3	94.83	1.1105	5	0.5976378763819762
G5	C1(C(C(C(CC1)(CO)O)O)=O)=O	BKEBIRLQXVHDIQ	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-8.6199	5	0.5941863308160181
G5	C1(CC(CO)(C(C(C1)=O)O)O)=O	LZIQOLPTNPCZOX	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-8.5491	5	0.5941863308160179
G5	C(C1CC(C(C(C1O)=O)O)O)=O	BOJQXZZVLZGXNF	174.05282342	C7H10O5	7	10	5	-2.0824	-0.473	5	3	94.83	-2.6095	5	0.7022482256720869
G5	C(CC1C(C(C(C1O)=O)O)O)=O	CCGWGJCPVBNZOY	174.05282342	C7H10O5	7	10	5	-1.97	-0.473	5	3	94.83	-1.7991	5	0.705699771238045
G5	C(C1C(C(C(C1CO)O)O)=O)=O	ACLFHBIGICMQGK	174.05282342	C7H10O5	7	10	5	-2.2297	-0.255	5	3	94.83	-2.2906	5	0.8113883094466229
G5	C1(CC(CO)(CC(C1O)=O)O)=O	NHHUMCTWIZLYEO	174.05282342	C7H10O5	7	10	5	-1.6977	-0.258	5	3	94.83	-1.7415	5	0.5941863308160181
G5	C1(C(C(C)(C(C(C1)=O)O)O)O)=O	CITALRDIXFXYKJ	174.05282342	C7H10O5	7	10	5	-1.6231	-0.366	5	3	94.83	-2.5756	5	0.5919214635738055
G5	C1(CC(C)(C(C(C1O)=O)O)O)=O	AIJWKSFJNXXYFG	174.05282342	C7H10O5	7	10	5	-1.6231	-0.366	5	3	94.83	3.4001	5	0.5919214635738055
G5	C1(C(C(C(C(C1C)O)O)O)=O)=O	GHISEPFMAJWNAS	174.05282342	C7H10O5	7	10	5	-1.6518	-0.417	5	3	94.83	-1.9538	5	0.6987966801061289
G5	C1(C(C(C(C(C1C)O)=O)O)O)=O	WMOYCWRKPBCNPI	174.05282342	C7H10O5	7	10	5	-1.6518	-0.417	5	3	94.83	1.9987	5	0.6987966801061289
G5	C(C1(C(C)C(C(C1O)=O)O)O)=O	XNLYJDKFSDULCW	174.05282342	C7H10O5	7	10	5	-2.1264	-0.312	5	3	94.83	0.37075	5	0.7022482256720869
G5	C1(C(C(CO)(C(C1C)O)O)O)=O	RDSIBPXVWVUWAW	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	1.5648	5	0.8421444725216015
G5	C1(C(C(CO)(C(C)C1O)O)O)=O	JZGHDLASJJLLFL	176.068473484	C7H12O5	7	12	5	-1.9141	-0.097	5	4	97.99	2.4033	5	0.8421444725216015
G5	C1(C(C(C(C1CCO)O)O)=O)=O	JTXQTCQACVAFGD	174.05282342	C7H10O5	7	10	5	-1.614	-0.309	5	3	94.83	-5.4141	5	0.7045130929142994
G5	C1(C(C(C(C1O)O)CCO)O)=O	UVCSWJBEXSGQIF	176.068473484	C7H12O5	7	12	5	-1.7577	-0.258	5	4	97.99	-1.5151	5	0.8455960180875594
G5	C1(C(C(C(C)C1O)O)O)=O	IPEVJGQOIQPIEY	146.0579088	C6H10O4	6	10	4	-1.2854	-0.495	4	3	77.76	1.6822	4	0.564464286558442
G5	C1(C(CC(C1C(CO)=O)O)O)=O	ODHMXURZJUCPGU	174.05282342	C7H10O5	7	10	5	-1.9586	-0.309	5	3	94.83	1.7965	5	0.7045130929142996
G5	C1(C(C(CC(C(C1)=O)O)O)O)=O	BHYIZTXRYFHFRZ	174.05282342	C7H10O5	7	10	5	-1.5791	-0.527	5	3	94.83	-4.3497	5	0.5919214635738055
